BCPG PCL | Price History                                          25-Sep-2024 16:41,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
BCPG.BK,,,,,,,,,,,,,,,
Interval: Weekly,,,,,,,,,,,,,,,
History Period: 10 Years,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
VAP: Total,"23,245,882,300",,,,,,,,,,,,,,
Price,Volume,%Volume,Count,%Count,,,,,,,,,,,
26-มี.ค.-2021,14.70,-0.10,-0.68%,14.80,14.70,15.30,"42,489,300","636,147,780.00","57,200,602,925.00",,,,,,
19-มี.ค.-2021,14.80,-0.20,-1.33%,15.00,14.60,15.20,"27,773,600","413,443,290.00","57,836,750,705.00",,,,,,
12-มี.ค.-2021,15.00,+0.20,+1.35%,14.90,14.60,15.30,"32,616,000","488,457,910.00","58,250,193,995.00",,,,,,
05-มี.ค.-2021,14.80,0.00,0.00%,14.70,14.70,15.20,"21,303,500","317,944,030.00","57,761,736,085.00",,,,,,
26-ก.พ.-2021,14.80,-0.40,-2.63%,15.20,14.50,15.20,"32,865,100","486,370,310.00","58,079,680,115.00",,,,,,
19-ก.พ.-2021,15.20,-0.30,-1.94%,15.30,14.90,15.60,"50,469,300","769,055,830.00","58,566,050,425.00",,,,,,
12-ก.พ.-2021,15.50,+0.50,+3.33%,15.10,15.10,15.70,"42,305,400","652,245,880.00","59,335,106,255.00",,,,,,
05-ก.พ.-2021,15.00,-0.10,-0.66%,15.30,14.80,15.40,"35,462,500","534,772,580.00","58,682,860,375.00",,,,,,
29-ม.ค.-2021,15.10,-0.50,-3.21%,15.60,14.70,15.90,"67,459,100","1,035,173,120.00","59,217,632,955.00",,,,,,
22-ม.ค.-2021,15.60,0.00,0.00%,15.60,15.30,16.40,"83,913,200","1,333,192,170.00","60,252,806,075.00",,,,,,
15-ม.ค.-2021,15.60,+0.30,+1.96%,15.40,15.20,16.60,"98,188,500","1,565,264,090.00","58,919,613,905.00",,,,,,
08-ม.ค.-2021,15.30,+1.10,+7.75%,13.90,13.80,16.40,"105,676,900","1,632,866,280.00","57,354,349,815.00",,,,,,
01-ม.ค.-2021,14.20,+0.50,+3.65%,13.70,13.50,14.40,"18,129,300","255,581,520.00","55,721,483,535.00",,,,,,
25-ธ.ค.-2020,13.70,-1.00,-6.80%,13.50,13.20,14.20,"30,473,400","416,587,300.00","55,465,902,015.00",,,,,,
18-ธ.ค.-2020,14.70,+0.20,+1.38%,14.60,14.30,14.90,"25,998,300","378,692,770.00","55,882,489,315.00",,,,,,
11-ธ.ค.-2020,14.50,-0.30,-2.03%,14.80,14.40,15.00,"15,400,500","226,238,590.00","55,503,796,545.00",,,,,,
04-ธ.ค.-2020,14.80,+0.30,+2.07%,14.60,14.30,15.20,"63,840,400","941,662,180.00","55,730,035,135.00",,,,,,
27-พ.ย.-2020,14.50,+0.50,+3.57%,14.10,13.80,14.60,"59,482,200","843,536,890.00","54,788,372,955.00",,,,,,
20-พ.ย.-2020,14.00,+1.20,+9.37%,13.00,12.80,14.00,"74,748,500","1,007,706,560.00","53,944,836,065.00",,,,,,
13-พ.ย.-2020,12.80,0.00,0.00%,13.10,12.60,13.40,"47,559,600","616,873,650.00","52,937,129,505.00",,,,,,
06-พ.ย.-2020,12.80,+1.30,+11.30%,11.60,11.60,13.00,"53,642,700","662,586,400.00","52,320,255,855.00",,,,,,
30-ต.ค.-2020,11.50,-0.20,-1.71%,11.70,11.40,11.80,"16,385,700","189,192,550.00","51,657,669,455.00",,,,,,
23-ต.ค.-2020,11.70,-0.10,-0.85%,11.80,11.40,11.90,"10,714,200","124,980,750.00","51,846,862,005.00",,,,,,
16-ต.ค.-2020,11.80,-0.92,-7.27%,12.82,11.70,13.02,"23,876,194","295,821,210.00","51,971,842,755.00",,,,,,
09-ต.ค.-2020,12.72,+0.99,+8.40%,11.84,11.84,13.12,"25,474,717","322,060,820.00","52,267,663,965.00",,,,,,
02-ต.ค.-2020,11.74,0.00,0.00%,11.74,11.64,12.03,"11,410,958","134,855,820.00","51,945,603,145.00",,,,,,
25-ก.ย.-2020,11.74,-0.49,-4.03%,12.33,11.64,12.33,"11,840,994","141,436,240.00","52,080,458,965.00",,,,,,
18-ก.ย.-2020,12.23,0.00,0.00%,12.23,11.64,12.33,"24,875,587","297,919,470.00","52,221,895,205.00",,,,,,
11-ก.ย.-2020,12.23,-0.59,-4.62%,12.92,12.23,13.12,"16,965,032","214,732,280.00","52,519,814,675.00",,,,,,
04-ก.ย.-2020,12.82,-0.39,-2.99%,12.82,12.43,13.02,"17,805,235","225,624,960.00","52,734,546,955.00",,,,,,
28-ส.ค.-2020,13.22,+0.59,+4.69%,12.72,12.03,13.32,"63,110,675","798,204,760.00","52,960,171,915.00",,,,,,
21-ส.ค.-2020,12.63,-2.66,-17.42%,15.19,12.33,15.29,"42,379,431","571,344,770.00","52,161,967,155.00",,,,,,
14-ส.ค.-2020,15.29,-0.10,-0.64%,15.39,15.19,15.68,"7,204,979","110,972,490.00","52,733,311,925.00",,,,,,
07-ส.ค.-2020,15.39,+0.20,+1.30%,15.19,14.99,15.59,"8,425,644","129,740,120.00","52,844,284,415.00",,,,,,
31-ก.ค.-2020,15.19,-0.20,-1.28%,15.39,14.90,15.78,"7,362,111","112,101,580.00","52,714,544,295.00",,,,,,
24-ก.ค.-2020,15.39,+0.10,+0.65%,15.19,14.99,16.08,"22,813,097","356,704,450.00","52,826,645,875.00",,,,,,
17-ก.ค.-2020,15.29,-0.20,-1.27%,15.68,14.80,15.68,"13,345,309","202,519,640.00","52,469,941,425.00",,,,,,
10-ก.ค.-2020,15.49,-0.20,-1.26%,15.88,15.49,16.28,"18,926,451","299,470,890.00","52,672,461,065.00",,,,,,
03-ก.ค.-2020,15.68,+0.20,+1.27%,15.49,15.19,15.88,"11,857,417","183,798,940.00","52,971,931,955.00",,,,,,
26-มิ.ย.-2020,15.49,-0.59,-3.68%,15.98,15.09,16.18,"13,141,443","205,179,280.00","52,788,133,015.00",,,,,,
19-มิ.ย.-2020,16.08,+0.10,+0.62%,15.98,15.49,16.18,"15,200,689","241,750,470.00","52,993,312,295.00",,,,,,
12-มิ.ย.-2020,15.98,-1.09,-6.36%,17.16,15.29,17.85,"41,681,560","702,405,200.00","52,751,561,825.00",,,,,,
05-มิ.ย.-2020,17.07,0.00,0.00%,16.97,16.77,17.26,"21,551,881","366,091,170.00","53,453,967,025.00",,,,,,
29-พ.ค.-2020,17.07,+0.79,+4.85%,16.28,16.28,17.07,"34,746,140","582,438,370.00","53,087,875,855.00",,,,,,
22-พ.ค.-2020,16.28,+0.49,+3.13%,15.78,15.59,16.67,"36,354,264","586,924,560.00","52,505,437,485.00",,,,,,
15-พ.ค.-2020,15.78,+0.20,+1.27%,15.68,15.49,16.28,"18,388,348","291,851,970.00","51,918,512,925.00",,,,,,
08-พ.ค.-2020,15.59,-0.39,-2.47%,15.88,15.19,15.98,"9,671,350","149,462,150.00","51,626,660,955.00",,,,,,
01-พ.ค.-2020,15.98,+0.39,+2.53%,15.98,15.59,16.08,"7,694,928","121,984,560.00","51,776,123,105.00",,,,,,
24-เม.ย.-2020,15.59,+0.89,+6.04%,14.80,14.60,16.18,"19,588,942","304,125,290.00","51,654,138,545.00",,,,,,
17-เม.ย.-2020,14.70,+0.59,+4.20%,14.20,13.81,14.90,"21,302,800","309,632,860.00","51,350,013,255.00",,,,,,
10-เม.ย.-2020,14.11,+1.48,+11.72%,13.02,12.92,14.11,"26,065,535","356,755,820.00","51,040,380,395.00",,,,,,
03-เม.ย.-2020,12.63,+0.89,+7.56%,11.54,11.44,13.02,"22,627,883","277,843,120.00","50,683,624,575.00",,,,,,
27-มี.ค.-2020,11.74,-0.20,-1.65%,11.15,10.75,12.23,"33,822,809","391,494,880.00","50,405,781,455.00",,,,,,
20-มี.ค.-2020,11.94,+0.39,+3.42%,10.36,9.86,12.03,"44,125,629","474,912,210.00","50,797,276,335.00",,,,,,
13-มี.ค.-2020,11.54,-3.45,-23.03%,14.60,9.32,14.80,"50,880,398","664,081,520.00","50,322,364,125.00",,,,,,
06-มี.ค.-2020,14.99,+0.69,+4.83%,14.30,13.51,15.39,"32,351,644","473,606,270.00","50,986,445,645.00",,,,,,
28-ก.พ.-2020,14.30,-1.87,-11.59%,16.18,14.01,16.18,"41,767,223","625,344,210.00","50,512,839,375.00",,,,,,
21-ก.พ.-2020,16.18,0.00,0.00%,16.18,15.78,16.67,"29,736,352","486,072,520.00","51,138,183,585.00",,,,,,
14-ก.พ.-2020,16.18,+0.99,+6.49%,15.29,15.09,16.28,"31,711,355","500,227,230.00","50,652,111,065.00",,,,,,
07-ก.พ.-2020,15.19,-0.49,-3.14%,15.68,14.11,15.78,"27,678,221","414,895,940.00","50,151,883,835.00",,,,,,
31-ม.ค.-2020,15.68,-0.79,-4.79%,16.47,15.49,16.47,"16,369,146","259,879,830.00","50,566,779,775.00",,,,,,
24-ม.ค.-2020,16.47,-0.79,-4.57%,17.26,16.47,17.26,"10,770,263","180,751,310.00","50,826,659,605.00",,,,,,
17-ม.ค.-2020,17.26,+0.49,+2.94%,16.97,16.57,17.36,"17,182,889","291,913,630.00","51,007,410,915.00",,,,,,
10-ม.ค.-2020,16.77,0.00,0.00%,16.47,16.08,16.97,"20,012,895","333,432,680.00","50,715,497,285.00",,,,,,
03-ม.ค.-2020,16.77,+0.59,+3.66%,16.28,15.98,16.97,"14,624,976","241,517,240.00","50,382,064,605.00",,,,,,
27-ธ.ค.-2019,16.18,+0.39,+2.50%,15.78,15.39,16.37,"16,510,565","261,524,350.00","50,140,547,365.00",,,,,,
20-ธ.ค.-2019,15.78,-0.69,-4.19%,16.47,15.49,16.57,"20,651,765","326,809,460.00","49,879,023,015.00",,,,,,
13-ธ.ค.-2019,16.47,0.00,0.00%,16.57,16.18,16.57,"7,718,143","126,329,670.00","50,205,832,475.00",,,,,,
06-ธ.ค.-2019,16.47,-0.30,-1.76%,16.87,16.37,17.07,"7,653,161","127,039,390.00","50,332,162,145.00",,,,,,
29-พ.ย.-2019,16.77,+0.39,+2.41%,16.47,16.47,17.07,"15,126,684","254,758,640.00","50,459,201,535.00",,,,,,
22-พ.ย.-2019,16.37,0.00,0.00%,16.37,15.59,16.67,"21,753,618","353,354,050.00","50,204,442,895.00",,,,,,
15-พ.ย.-2019,16.37,-1.38,-7.78%,17.76,16.28,17.76,"19,853,938","337,300,430.00","50,557,796,945.00",,,,,,
08-พ.ย.-2019,17.76,0.00,0.00%,17.85,17.26,18.15,"22,444,190","397,834,380.00","50,895,097,375.00",,,,,,
01-พ.ย.-2019,17.76,-0.20,-1.10%,17.95,17.46,18.05,"16,063,700","285,340,140.00","51,292,931,755.00",,,,,,
25-ต.ค.-2019,17.95,-0.49,-2.67%,18.35,17.85,19.33,"53,106,813","999,412,910.00","51,578,271,895.00",,,,,,
18-ต.ค.-2019,18.45,+0.20,+1.08%,18.35,18.15,18.64,"14,266,815","263,383,090.00","52,577,684,805.00",,,,,,
11-ต.ค.-2019,18.25,+0.49,+2.78%,17.76,17.66,18.35,"13,450,233","241,975,060.00","52,314,301,715.00",,,,,,
04-ต.ค.-2019,17.76,-0.49,-2.70%,18.35,17.46,18.35,"15,200,182","271,287,820.00","52,072,326,655.00",,,,,,
27-ก.ย.-2019,18.25,-0.10,-0.54%,18.35,17.95,18.45,"20,464,119","370,797,510.00","52,343,614,475.00",,,,,,
20-ก.ย.-2019,18.35,-0.59,-3.12%,18.94,18.25,19.14,"30,692,731","573,124,720.00","52,714,411,985.00",,,,,,
13-ก.ย.-2019,18.94,+0.20,+1.05%,18.84,18.74,19.43,"36,123,026","690,057,600.00","53,287,536,705.00",,,,,,
06-ก.ย.-2019,18.74,+0.30,+1.60%,18.45,18.25,19.04,"27,793,688","517,181,310.00","52,597,479,105.00",,,,,,
30-ส.ค.-2019,18.45,+0.30,+1.63%,17.66,17.56,18.64,"33,361,854","603,625,310.00","52,080,297,795.00",,,,,,
23-ส.ค.-2019,18.15,0.00,0.00%,18.25,17.95,18.35,"25,576,296","464,607,260.00","51,476,672,485.00",,,,,,
16-ส.ค.-2019,18.15,-0.39,-2.13%,18.25,17.56,18.64,"43,554,782","784,801,950.00","51,941,279,745.00",,,,,,
09-ส.ค.-2019,18.54,-0.99,-5.05%,19.43,18.45,20.02,"102,779,521","1,976,065,680.00","52,726,081,695.00",,,,,,
02-ส.ค.-2019,19.53,+0.10,+0.51%,19.43,19.24,19.93,"57,828,288","1,131,752,160.00","54,702,147,375.00",,,,,,
26-ก.ค.-2019,19.43,+0.69,+3.68%,18.74,18.54,19.63,"79,206,410","1,518,396,660.00","53,570,395,215.00",,,,,,
19-ก.ค.-2019,18.74,-0.20,-1.04%,18.94,18.35,18.94,"34,645,879","647,828,120.00","52,051,998,555.00",,,,,,
12-ก.ค.-2019,18.94,0.00,0.00%,18.74,18.64,19.33,"111,391,697","2,115,900,860.00","52,699,826,675.00",,,,,,
05-ก.ค.-2019,18.94,-1.28,-6.34%,20.52,18.35,21.21,"272,755,769","5,356,757,520.00","54,815,727,535.00",,,,,,
28-มิ.ย.-2019,20.22,+1.28,+6.77%,18.94,18.84,20.62,"100,299,363","1,993,016,040.00","60,172,485,055.00",,,,,,
21-มิ.ย.-2019,18.94,+0.49,+2.67%,18.45,18.45,19.63,"97,622,029","1,860,767,080.00","58,179,469,015.00",,,,,,
14-มิ.ย.-2019,18.45,+1.09,+6.25%,17.46,17.46,18.54,"65,627,531","1,185,526,660.00","56,318,701,935.00",,,,,,
07-มิ.ย.-2019,17.36,0.00,0.00%,17.16,17.07,17.66,"13,804,846","240,302,640.00","55,133,175,275.00",,,,,,
31-พ.ค.-2019,17.36,+0.59,+3.53%,16.87,16.77,17.56,"25,481,510","438,596,110.00","54,892,872,635.00",,,,,,
24-พ.ค.-2019,16.77,+0.39,+2.41%,16.28,16.18,16.97,"19,612,157","326,993,660.00","54,454,276,525.00",,,,,,
17-พ.ค.-2019,16.37,-0.99,-5.68%,17.36,16.28,17.46,"21,836,848","365,500,710.00","54,127,282,865.00",,,,,,
10-พ.ค.-2019,17.36,-0.79,-4.35%,17.95,16.87,18.05,"41,671,322","723,397,930.00","54,492,783,575.00",,,,,,
03-พ.ค.-2019,18.15,+0.59,+3.37%,17.56,17.56,18.45,"32,698,147","591,074,020.00","55,216,181,505.00",,,,,,
26-เม.ย.-2019,17.56,+0.49,+2.89%,17.16,17.07,17.95,"50,882,020","894,478,530.00","54,625,107,485.00",,,,,,
19-เม.ย.-2019,17.07,+0.49,+2.98%,16.77,16.67,17.16,"22,486,768","381,310,110.00","53,730,628,955.00",,,,,,
12-เม.ย.-2019,16.57,+0.49,+3.07%,16.18,16.08,16.77,"20,489,665","338,177,530.00","53,349,318,845.00",,,,,,
05-เม.ย.-2019,16.08,-0.10,-0.61%,16.18,16.08,16.57,"15,723,990","256,968,010.00","53,011,141,315.00",,,,,,
29-มี.ค.-2019,16.18,+0.10,+0.61%,15.98,15.88,16.37,"9,645,803","155,457,430.00","53,268,109,325.00",,,,,,
22-มี.ค.-2019,16.08,0.00,0.00%,16.08,15.88,16.37,"15,560,370","250,168,010.00","53,112,651,895.00",,,,,,
15-มี.ค.-2019,16.08,+0.39,+2.52%,15.78,15.68,16.67,"27,132,211","442,726,570.00","52,862,483,885.00",,,,,,
08-มี.ค.-2019,15.68,-0.49,-3.05%,16.08,15.39,16.18,"18,115,141","286,112,780.00","52,419,757,315.00",,,,,,
01-มี.ค.-2019,16.18,-0.20,-1.20%,16.47,16.08,16.87,"31,109,588","514,634,600.00","52,705,870,095.00",,,,,,
22-ก.พ.-2019,16.37,+0.20,+1.22%,16.28,16.18,16.57,"14,072,680","230,442,560.00","53,220,504,695.00",,,,,,
15-ก.พ.-2019,16.18,-0.30,-1.80%,16.47,16.08,16.87,"34,283,968","562,984,820.00","52,990,062,135.00",,,,,,
08-ก.พ.-2019,16.47,-0.10,-0.60%,16.67,16.37,17.07,"25,147,274","419,871,510.00","53,553,046,955.00",,,,,,
01-ก.พ.-2019,16.57,+0.39,+2.44%,16.37,16.08,16.87,"30,217,988","498,604,360.00","53,972,918,465.00",,,,,,
25-ม.ค.-2019,16.18,+1.18,+7.89%,15.09,15.09,16.37,"32,379,624","511,594,200.00","53,474,314,105.00",,,,,,
18-ม.ค.-2019,14.99,-0.89,-5.59%,15.78,14.60,15.88,"40,406,659","605,806,710.00","52,962,719,905.00",,,,,,
11-ม.ค.-2019,15.88,+0.49,+3.21%,15.59,15.49,16.18,"33,580,014","532,787,640.00","53,568,526,615.00",,,,,,
04-ม.ค.-2019,15.39,+0.39,+2.63%,14.99,14.99,15.68,"20,715,024","315,211,410.00","53,035,738,975.00",,,,,,
28-ธ.ค.-2018,14.99,-1.48,-8.98%,16.47,14.50,16.67,"36,373,322","559,841,010.00","52,720,527,565.00",,,,,,
21-ธ.ค.-2018,16.47,-0.30,-1.76%,16.77,16.28,16.97,"23,593,082","389,934,840.00","53,280,368,575.00",,,,,,
14-ธ.ค.-2018,16.77,-0.89,-5.03%,17.56,16.67,17.66,"13,264,411","226,515,750.00","53,670,303,415.00",,,,,,
07-ธ.ค.-2018,17.66,0.00,0.00%,17.95,17.56,18.15,"18,116,154","324,198,860.00","53,896,819,165.00",,,,,,
30-พ.ย.-2018,17.66,+0.49,+2.87%,17.16,16.97,17.85,"24,436,832","427,459,840.00","53,572,620,305.00",,,,,,
23-พ.ย.-2018,17.16,-0.39,-2.25%,17.56,16.67,17.66,"26,298,801","450,382,910.00","53,145,160,465.00",,,,,,
16-พ.ย.-2018,17.56,-0.49,-2.73%,18.15,17.56,18.25,"23,770,793","424,828,530.00","53,595,543,375.00",,,,,,
09-พ.ย.-2018,18.05,-0.49,-2.66%,18.45,17.85,18.54,"57,109,229","1,039,999,260.00","54,020,371,905.00",,,,,,
02-พ.ย.-2018,18.54,+0.69,+3.87%,17.95,17.85,18.84,"75,170,033","1,379,649,320.00","55,060,371,165.00",,,,,,
26-ต.ค.-2018,17.85,-1.28,-6.70%,19.14,17.46,19.14,"74,029,352","1,340,729,340.00","53,680,721,845.00",,,,,,
19-ต.ค.-2018,19.14,-0.99,-4.90%,20.12,18.94,20.32,"57,310,258","1,128,926,150.00","55,021,451,185.00",,,,,,
12-ต.ค.-2018,20.12,+0.39,+2.00%,19.63,19.24,20.72,"135,745,097","2,703,118,860.00","56,150,377,335.00",,,,,,
05-ต.ค.-2018,19.73,-2.66,-11.89%,22.19,19.53,22.49,"165,416,568","3,490,809,080.00","53,447,258,475.00",,,,,,
28-ก.ย.-2018,22.39,+1.87,+9.13%,20.42,20.32,22.39,"117,103,106","2,487,820,550.00","56,938,067,555.00",,,,,,
21-ก.ย.-2018,20.52,+1.28,+6.67%,19.24,19.14,21.21,"178,398,648","3,636,035,180.00","54,450,247,005.00",,,,,,
14-ก.ย.-2018,19.24,+1.48,+8.33%,17.76,17.66,19.24,"43,315,130","805,890,360.00","50,814,211,825.00",,,,,,
07-ก.ย.-2018,17.76,-1.28,-6.74%,18.84,17.66,18.94,"31,542,970","573,409,590.00","50,008,321,465.00",,,,,,
31-ส.ค.-2018,19.04,+0.89,+4.89%,18.25,18.15,19.04,"37,420,027","699,267,980.00","50,581,731,055.00",,,,,,
24-ส.ค.-2018,18.15,+0.59,+3.37%,17.66,17.46,18.25,"24,901,336","447,439,370.00","49,882,463,075.00",,,,,,
17-ส.ค.-2018,17.56,-0.79,-4.30%,17.95,17.07,18.15,"17,201,441","304,219,030.00","49,435,023,705.00",,,,,,
10-ส.ค.-2018,18.35,-0.30,-1.59%,18.64,17.95,19.04,"40,495,971","749,369,050.00","49,739,242,735.00",,,,,,
03-ส.ค.-2018,18.64,+0.99,+5.59%,17.76,17.46,18.84,"43,527,106","791,386,390.00","50,488,611,785.00",,,,,,
27-ก.ค.-2018,17.66,+0.30,+1.70%,17.36,17.26,17.95,"26,179,178","460,801,110.00","49,697,225,395.00",,,,,,
20-ก.ค.-2018,17.36,+0.79,+4.76%,16.57,16.28,17.36,"38,504,748","651,996,640.00","49,236,424,285.00",,,,,,
13-ก.ค.-2018,16.57,+0.59,+3.70%,16.18,16.08,16.87,"25,397,875","417,863,280.00","48,584,427,645.00",,,,,,
06-ก.ค.-2018,15.98,+0.39,+2.53%,15.59,15.39,16.47,"33,610,427","539,166,860.00","48,166,564,365.00",,,,,,
29-มิ.ย.-2018,15.59,-1.28,-7.60%,16.97,15.39,17.16,"26,441,538","430,974,500.00","47,627,397,505.00",,,,,,
22-มิ.ย.-2018,16.87,-1.68,-9.04%,18.54,16.77,18.64,"32,944,997","581,064,970.00","48,058,372,005.00",,,,,,
15-มิ.ย.-2018,18.54,-0.59,-3.09%,19.24,18.35,19.33,"20,425,596","382,959,760.00","48,639,436,975.00",,,,,,
08-มิ.ย.-2018,19.14,0.00,0.00%,19.14,18.94,19.53,"28,463,883","547,977,440.00","49,022,396,735.00",,,,,,
01-มิ.ย.-2018,19.14,-0.10,-0.51%,19.24,18.84,19.33,"16,534,794","316,017,270.00","49,570,374,175.00",,,,,,
25-พ.ค.-2018,19.24,+0.10,+0.52%,19.24,18.94,20.02,"70,151,222","1,373,190,980.00","49,886,391,445.00",,,,,,
18-พ.ค.-2018,19.14,-0.39,-2.02%,19.04,18.74,19.33,"34,880,260","664,039,990.00","48,513,200,465.00",,,,,,
11-พ.ค.-2018,19.53,0.00,0.00%,19.63,18.74,19.93,"42,798,215","825,969,480.00","49,177,240,455.00",,,,,,
04-พ.ค.-2018,19.53,+0.59,+3.13%,19.04,18.94,20.02,"59,427,085","1,163,123,970.00","48,351,270,975.00",,,,,,
27-เม.ย.-2018,18.94,-0.20,-1.03%,19.14,18.54,19.33,"51,026,784","966,776,230.00","47,188,147,005.00",,,,,,
20-เม.ย.-2018,19.14,-0.20,-1.02%,19.24,18.45,19.53,"88,994,950","1,697,985,990.00","48,154,923,235.00",,,,,,
13-เม.ย.-2018,19.33,+0.79,+4.26%,18.35,17.26,19.33,"116,431,390","2,151,023,940.00","49,852,909,225.00",,,,,,
06-เม.ย.-2018,18.54,-1.78,-8.74%,20.22,18.05,20.22,"123,081,235","2,334,646,610.00","47,701,885,285.00",,,,,,
30-มี.ค.-2018,20.32,-0.99,-4.63%,21.31,19.93,21.80,"77,292,132","1,607,971,300.00","50,036,531,895.00",,,,,,
23-มี.ค.-2018,21.31,-0.20,-0.92%,21.41,20.81,21.90,"65,342,158","1,393,520,700.00","51,644,503,195.00",,,,,,
16-มี.ค.-2018,21.50,+0.30,+1.40%,21.60,21.01,22.59,"114,338,183","2,487,748,250.00","53,038,023,895.00",,,,,,
09-มี.ค.-2018,21.21,-0.69,-3.15%,22.00,20.72,22.49,"170,675,842","3,677,476,710.00","50,550,275,645.00",,,,,,
02-มี.ค.-2018,21.90,-2.17,-9.02%,24.07,21.90,24.91,"181,226,728","4,212,677,940.00","54,227,752,355.00",,,,,,
23-ก.พ.-2018,24.07,-0.59,-2.40%,24.66,22.79,24.91,"102,761,172","2,443,950,325.00","58,440,430,295.00",,,,,,
16-ก.พ.-2018,24.66,0.00,0.00%,24.66,24.56,25.40,"61,805,867","1,541,123,390.00","60,884,380,620.00",,,,,,
09-ก.พ.-2018,24.66,-0.74,-2.91%,24.66,23.77,25.15,"126,624,623","3,108,757,345.00","62,425,504,010.00",,,,,,
02-ก.พ.-2018,25.40,-0.25,-0.96%,25.89,24.91,25.89,"55,202,554","1,404,312,225.00","65,534,261,355.00",,,,,,
26-ม.ค.-2018,25.65,-0.49,-1.89%,25.89,25.15,26.88,"136,013,337","3,546,366,950.00","66,938,573,580.00",,,,,,
19-ม.ค.-2018,26.14,-0.99,-3.64%,27.37,24.91,27.62,"222,083,698","5,779,590,450.00","70,484,940,530.00",,,,,,
12-ม.ค.-2018,27.13,+1.48,+5.77%,25.65,24.66,27.62,"213,210,581","5,510,652,525.00","76,264,530,980.00",,,,,,
05-ม.ค.-2018,25.65,+2.17,+9.24%,23.58,23.48,26.39,"198,318,277","4,937,017,065.00","70,753,878,455.00",,,,,,
29-ธ.ค.-2017,23.48,0.00,0.00%,23.48,22.69,24.36,"165,178,943","3,921,037,950.00","65,816,861,390.00",,,,,,
22-ธ.ค.-2017,23.48,+0.79,+3.48%,22.79,22.69,23.48,"94,383,782","2,183,421,680.00","61,895,823,440.00",,,,,,
15-ธ.ค.-2017,22.69,+0.99,+4.55%,21.70,21.60,22.69,"87,687,102","1,950,408,000.00","59,712,401,760.00",,,,,,
08-ธ.ค.-2017,21.70,+0.20,+0.92%,21.60,21.01,21.90,"60,719,626","1,299,783,260.00","57,761,993,760.00",,,,,,
01-ธ.ค.-2017,21.50,+0.39,+1.87%,21.01,20.91,22.19,"108,812,494","2,348,638,760.00","56,462,210,500.00",,,,,,
24-พ.ย.-2017,21.11,-0.59,-2.73%,21.80,20.81,22.59,"199,011,688","4,295,323,590.00","54,113,571,740.00",,,,,,
17-พ.ย.-2017,21.70,-1.97,-8.33%,23.58,21.50,23.58,"171,639,419","3,824,412,650.00","58,408,895,330.00",,,,,,
10-พ.ย.-2017,23.67,+0.49,+2.13%,23.18,22.59,24.91,"151,339,123","3,620,127,520.00","62,233,307,980.00",,,,,,
03-พ.ย.-2017,23.18,+0.79,+3.52%,22.39,22.19,24.27,"194,039,612","4,537,442,840.00","58,613,180,460.00",,,,,,
27-ต.ค.-2017,22.39,+1.97,+9.66%,20.42,20.22,22.59,"172,556,971","3,729,417,300.00","54,075,737,620.00",,,,,,
20-ต.ค.-2017,20.42,+0.10,+0.49%,20.32,19.83,21.70,"189,992,488","3,946,205,210.00","50,346,320,320.00",,,,,,
13-ต.ค.-2017,20.32,-0.30,-1.44%,20.72,19.83,22.00,"128,720,161","2,700,431,550.00","46,400,115,110.00",,,,,,
06-ต.ค.-2017,20.62,+1.58,+8.29%,19.04,19.04,20.62,"167,781,868","3,337,165,990.00","49,100,546,660.00",,,,,,
29-ก.ย.-2017,19.04,+1.09,+6.04%,17.95,17.95,19.53,"151,923,656","2,868,145,630.00","45,763,380,670.00",,,,,,
22-ก.ย.-2017,17.95,+2.17,+13.75%,15.78,15.68,18.05,"207,410,670","3,465,488,500.00","42,895,235,040.00",,,,,,
15-ก.ย.-2017,15.78,+0.20,+1.27%,15.59,15.39,16.08,"58,883,001","930,399,830.00","39,429,746,540.00",,,,,,
08-ก.ย.-2017,15.59,+0.20,+1.28%,15.49,15.39,16.08,"106,194,060","1,677,255,800.00","38,499,346,710.00",,,,,,
01-ก.ย.-2017,15.39,0.00,0.00%,15.39,15.29,15.59,"38,800,968","598,196,650.00","36,822,090,910.00",,,,,,
25-ส.ค.-2017,15.39,-0.10,-0.64%,15.59,15.09,15.88,"62,239,147","966,624,950.00","37,420,287,560.00",,,,,,
18-ส.ค.-2017,15.49,+0.59,+3.97%,14.90,14.80,15.49,"28,955,454","439,308,310.00","38,386,912,510.00",,,,,,
11-ส.ค.-2017,14.90,-0.69,-4.43%,15.59,14.50,15.68,"60,613,587","918,558,960.00","37,947,604,200.00",,,,,,
04-ส.ค.-2017,15.59,+0.39,+2.60%,15.19,15.19,15.78,"112,996,070","1,748,851,650.00","38,866,163,160.00",,,,,,
28-ก.ค.-2017,15.19,+0.49,+3.36%,14.90,14.90,15.39,"95,704,202","1,452,950,230.00","37,117,311,510.00",,,,,,
21-ก.ค.-2017,14.70,+0.10,+0.68%,14.60,14.20,14.90,"63,898,365","933,695,950.00","35,664,361,280.00",,,,,,
14-ก.ค.-2017,14.60,+0.39,+2.78%,14.20,14.20,14.70,"38,686,515","561,284,550.00","34,730,665,330.00",,,,,,
07-ก.ค.-2017,14.20,0.00,0.00%,14.20,14.11,14.60,"35,354,800","505,744,810.00","34,169,380,780.00",,,,,,
