Super Energy Corporation PCL | Price History                                          25-Sep-2024 16:26,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
SUPER.BK,,,,,,,,,,,,,,,
Interval: Weekly,,,,,,,,,,,,,,,
History Period: 10 Years,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
VAP: Total,"442,437,950,111",,,,,,,,,,,,,,
Price,Volume,%Volume,Count,%Count,,,,,,,,,,,
02-เม.ย.-2021,1.00,0.00,0.00%,1.01,1.00,1.03,"817,434,800","829,486,511.00","25,700,715,001.00",,,,,,
26-มี.ค.-2021,1.00,+0.03,+3.09%,0.97,0.95,1.02,"1,585,126,900","1,592,803,215.00","24,871,228,490.00",,,,,,
19-มี.ค.-2021,0.97,+0.01,+1.04%,0.96,0.94,0.98,"864,576,200","829,264,297.00","23,278,425,275.00",,,,,,
12-มี.ค.-2021,0.96,+0.02,+2.13%,0.96,0.92,0.97,"978,170,000","923,956,061.00","22,449,160,978.00",,,,,,
05-มี.ค.-2021,0.94,+0.01,+1.08%,0.91,0.88,0.96,"1,382,696,800","1,273,661,775.00","21,525,204,917.00",,,,,,
26-ก.พ.-2021,0.93,-0.04,-4.12%,0.97,0.92,0.98,"784,113,700","738,607,855.00","20,251,543,142.00",,,,,,
19-ก.พ.-2021,0.97,-0.02,-2.02%,0.99,0.97,1.01,"929,358,400","917,227,217.00","20,990,150,997.00",,,,,,
12-ก.พ.-2021,0.99,0.00,0.00%,0.99,0.98,1.01,"768,313,100","765,423,391.00","21,907,378,214.00",,,,,,
05-ก.พ.-2021,0.99,+0.01,+1.02%,0.99,0.97,1.01,"1,239,234,400","1,227,370,668.00","21,141,954,823.00",,,,,,
29-ม.ค.-2021,0.98,-0.06,-5.77%,1.04,0.97,1.04,"1,402,151,000","1,415,177,892.00","19,914,584,155.00",,,,,,
22-ม.ค.-2021,1.04,+0.01,+0.97%,1.02,1.01,1.05,"1,339,016,400","1,382,486,441.00","21,329,762,047.00",,,,,,
15-ม.ค.-2021,1.03,-0.02,-1.90%,1.06,1.01,1.08,"2,787,879,400","2,942,075,104.00","19,947,275,606.00",,,,,,
08-ม.ค.-2021,1.05,+0.09,+9.38%,0.95,0.95,1.08,"4,601,579,100","4,758,637,853.00","22,889,350,710.00",,,,,,
01-ม.ค.-2021,0.96,0.00,0.00%,0.97,0.96,1.00,"1,132,645,100","1,110,925,614.00","18,130,712,857.00",,,,,,
25-ธ.ค.-2020,0.96,-0.05,-4.95%,0.97,0.91,0.99,"2,711,524,200","2,566,030,045.00","19,241,638,471.00",,,,,,
18-ธ.ค.-2020,1.01,+0.04,+4.12%,0.97,0.96,1.04,"3,701,462,500","3,738,103,990.00","21,807,668,516.00",,,,,,
11-ธ.ค.-2020,0.97,+0.06,+6.59%,0.93,0.92,1.00,"2,231,785,500","2,163,172,834.00","18,069,564,526.00",,,,,,
04-ธ.ค.-2020,0.91,-0.02,-2.15%,0.93,0.91,0.94,"846,778,600","779,862,428.00","15,906,391,692.00",,,,,,
27-พ.ย.-2020,0.93,+0.04,+4.49%,0.90,0.89,0.96,"2,736,384,800","2,550,121,977.00","16,686,254,120.00",,,,,,
20-พ.ย.-2020,0.89,-0.02,-2.20%,0.91,0.87,0.92,"830,786,600","742,540,394.00","14,136,132,143.00",,,,,,
13-พ.ย.-2020,0.91,+0.04,+4.60%,0.88,0.87,0.92,"1,820,646,800","1,640,437,796.00","14,878,672,537.00",,,,,,
06-พ.ย.-2020,0.87,+0.04,+4.82%,0.83,0.82,0.89,"1,991,976,000","1,713,954,737.00","13,238,234,741.00",,,,,,
30-ต.ค.-2020,0.83,0.00,0.00%,0.83,0.81,0.84,"708,808,700","584,121,774.00","11,524,280,004.00",,,,,,
23-ต.ค.-2020,0.83,-0.04,-4.60%,0.86,0.83,0.86,"1,065,665,700","897,463,680.00","12,108,401,778.00",,,,,,
16-ต.ค.-2020,0.87,-0.02,-2.25%,0.90,0.85,0.94,"2,177,757,700","1,961,392,842.00","13,005,865,458.00",,,,,,
09-ต.ค.-2020,0.89,+0.05,+5.95%,0.85,0.82,0.93,"2,316,184,100","2,045,021,977.00","14,967,258,300.00",,,,,,
02-ต.ค.-2020,0.84,-0.03,-3.45%,0.88,0.81,0.88,"946,667,100","798,196,654.00","12,922,236,323.00",,,,,,
25-ก.ย.-2020,0.87,-0.01,-1.14%,0.89,0.85,0.90,"1,419,771,900","1,247,376,844.00","13,720,432,977.00",,,,,,
18-ก.ย.-2020,0.88,+0.04,+4.76%,0.85,0.83,0.91,"2,875,304,500","2,504,088,825.00","14,967,809,821.00",,,,,,
11-ก.ย.-2020,0.84,+0.02,+2.44%,0.81,0.74,0.90,"2,765,390,000","2,331,974,947.00","12,463,720,996.00",,,,,,
04-ก.ย.-2020,0.82,-0.02,-2.38%,0.84,0.80,0.85,"498,212,500","408,715,415.00","10,131,746,049.00",,,,,,
28-ส.ค.-2020,0.84,+0.02,+2.44%,0.82,0.82,0.87,"1,108,348,700","932,457,465.00","10,540,461,464.00",,,,,,
21-ส.ค.-2020,0.82,-0.07,-7.87%,0.89,0.80,0.91,"1,509,033,800","1,277,680,767.00","9,608,003,999.00",,,,,,
14-ส.ค.-2020,0.89,-0.03,-3.26%,0.92,0.89,0.94,"826,758,600","755,411,810.00","10,885,684,766.00",,,,,,
07-ส.ค.-2020,0.92,+0.03,+3.37%,0.89,0.89,0.97,"2,054,707,800","1,901,839,032.00","11,641,096,576.00",,,,,,
31-ก.ค.-2020,0.89,-0.08,-8.25%,0.97,0.85,0.98,"1,834,445,700","1,662,584,045.00","9,739,257,544.00",,,,,,
24-ก.ค.-2020,0.97,-0.03,-3.00%,1.01,0.96,1.02,"1,945,441,200","1,922,816,173.00","11,401,841,589.00",,,,,,
17-ก.ค.-2020,1.00,0.00,0.00%,1.01,0.96,1.02,"2,832,183,600","2,780,066,107.00","13,324,657,762.00",,,,,,
10-ก.ค.-2020,1.00,-0.04,-3.85%,1.06,0.97,1.06,"4,560,072,600","4,570,965,534.00","16,104,723,869.00",,,,,,
03-ก.ค.-2020,1.04,+0.10,+10.64%,0.94,0.92,1.05,"5,294,283,700","5,205,285,146.00","20,675,689,403.00",,,,,,
26-มิ.ย.-2020,0.94,-0.03,-3.09%,0.97,0.92,1.02,"5,071,561,000","4,928,253,954.00","15,470,404,257.00",,,,,,
19-มิ.ย.-2020,0.97,-0.08,-7.62%,1.06,0.88,1.10,"13,831,950,900","13,828,814,764.00","20,398,658,211.00",,,,,,
12-มิ.ย.-2020,1.05,+0.17,+19.32%,0.89,0.84,1.10,"12,285,168,600","11,966,143,760.00","34,227,472,975.00",,,,,,
05-มิ.ย.-2020,0.88,+0.07,+8.64%,0.83,0.82,0.93,"6,088,776,400","5,414,071,716.00","22,261,329,215.00",,,,,,
29-พ.ค.-2020,0.81,+0.15,+22.73%,0.69,0.68,0.81,"5,412,169,200","4,096,760,503.00","16,847,257,499.00",,,,,,
22-พ.ค.-2020,0.66,+0.02,+3.13%,0.64,0.61,0.67,"1,599,483,500","1,027,872,909.00","12,750,496,996.00",,,,,,
15-พ.ค.-2020,0.64,+0.03,+4.92%,0.61,0.61,0.67,"1,482,858,500","950,057,387.00","11,722,624,087.00",,,,,,
08-พ.ค.-2020,0.61,+0.03,+5.17%,0.57,0.56,0.64,"1,395,588,800","853,886,639.00","10,772,566,700.00",,,,,,
01-พ.ค.-2020,0.58,+0.07,+13.73%,0.51,0.50,0.61,"1,531,898,300","870,392,518.00","9,918,680,061.00",,,,,,
24-เม.ย.-2020,0.51,+0.06,+13.33%,0.46,0.45,0.53,"620,096,900","302,944,650.00","9,048,287,543.00",,,,,,
17-เม.ย.-2020,0.45,0.00,0.00%,0.46,0.44,0.50,"711,076,600","333,506,120.00","8,745,342,893.00",,,,,,
10-เม.ย.-2020,0.45,+0.10,+28.57%,0.37,0.36,0.49,"818,938,500","355,296,308.00","8,411,836,773.00",,,,,,
03-เม.ย.-2020,0.35,+0.02,+6.06%,0.33,0.32,0.36,"278,458,100","94,750,680.00","8,056,540,465.00",,,,,,
27-มี.ค.-2020,0.33,-0.01,-2.94%,0.32,0.30,0.35,"479,753,700","154,688,164.00","7,961,789,785.00",,,,,,
20-มี.ค.-2020,0.34,-0.02,-5.56%,0.33,0.31,0.35,"468,774,500","154,578,488.00","8,116,477,949.00",,,,,,
13-มี.ค.-2020,0.36,-0.04,-10.00%,0.40,0.28,0.42,"876,869,700","321,178,926.00","8,271,056,437.00",,,,,,
06-มี.ค.-2020,0.40,+0.01,+2.56%,0.39,0.35,0.42,"509,958,600","196,673,830.00","8,592,235,363.00",,,,,,
28-ก.พ.-2020,0.39,-0.11,-22.00%,0.50,0.38,0.50,"866,352,500","370,674,010.00","8,395,561,533.00",,,,,,
21-ก.พ.-2020,0.50,-0.01,-1.96%,0.52,0.49,0.53,"226,711,900","114,984,006.00","8,766,235,543.00",,,,,,
14-ก.พ.-2020,0.51,-0.01,-1.92%,0.51,0.51,0.54,"372,387,500","195,352,585.00","8,881,219,549.00",,,,,,
07-ก.พ.-2020,0.52,+0.01,+1.96%,0.50,0.48,0.52,"387,917,200","193,978,623.00","9,076,572,134.00",,,,,,
31-ม.ค.-2020,0.51,-0.02,-3.77%,0.52,0.50,0.53,"217,235,000","111,044,477.00","8,882,593,511.00",,,,,,
24-ม.ค.-2020,0.53,-0.01,-1.85%,0.54,0.51,0.55,"342,385,800","181,416,887.00","8,993,637,988.00",,,,,,
17-ม.ค.-2020,0.54,-0.01,-1.82%,0.55,0.53,0.56,"177,344,500","96,373,824.00","9,175,054,875.00",,,,,,
10-ม.ค.-2020,0.55,0.00,0.00%,0.54,0.53,0.56,"231,704,300","125,782,242.00","9,271,428,699.00",,,,,,
03-ม.ค.-2020,0.55,+0.01,+1.85%,0.55,0.54,0.57,"251,505,600","139,033,230.00","9,145,646,457.00",,,,,,
27-ธ.ค.-2019,0.54,+0.01,+1.89%,0.53,0.52,0.55,"183,856,500","98,837,300.00","9,006,613,227.00",,,,,,
20-ธ.ค.-2019,0.53,-0.02,-3.64%,0.55,0.52,0.55,"236,592,200","126,531,350.00","8,907,775,927.00",,,,,,
13-ธ.ค.-2019,0.55,0.00,0.00%,0.55,0.53,0.56,"118,261,500","64,702,470.00","9,034,307,277.00",,,,,,
06-ธ.ค.-2019,0.55,-0.01,-1.79%,0.56,0.54,0.56,"125,277,600","68,959,890.00","9,099,009,747.00",,,,,,
29-พ.ย.-2019,0.56,-0.01,-1.75%,0.58,0.54,0.59,"235,881,700","133,516,910.00","9,167,969,637.00",,,,,,
22-พ.ย.-2019,0.57,+0.01,+1.79%,0.57,0.55,0.58,"232,100,700","131,365,550.00","9,301,486,547.00",,,,,,
15-พ.ย.-2019,0.56,-0.04,-6.67%,0.60,0.53,0.63,"894,274,300","523,902,230.00","9,170,120,997.00",,,,,,
08-พ.ย.-2019,0.60,+0.01,+1.69%,0.60,0.57,0.61,"392,022,500","231,501,010.00","9,694,023,227.00",,,,,,
01-พ.ย.-2019,0.59,-0.01,-1.67%,0.60,0.58,0.61,"162,631,100","96,850,760.00","9,462,522,217.00",,,,,,
25-ต.ค.-2019,0.60,-0.01,-1.64%,0.62,0.59,0.63,"138,437,500","84,320,070.00","9,559,372,977.00",,,,,,
18-ต.ค.-2019,0.61,0.00,0.00%,0.62,0.61,0.65,"260,615,700","163,433,160.00","9,643,693,047.00",,,,,,
11-ต.ค.-2019,0.61,+0.01,+1.67%,0.60,0.59,0.63,"247,850,100","150,725,860.00","9,480,259,887.00",,,,,,
04-ต.ค.-2019,0.60,-0.03,-4.76%,0.64,0.58,0.64,"466,292,900","282,352,150.00","9,329,534,027.00",,,,,,
27-ก.ย.-2019,0.63,-0.02,-3.08%,0.65,0.62,0.66,"308,325,400","195,619,830.00","9,611,886,177.00",,,,,,
20-ก.ย.-2019,0.65,-0.06,-8.45%,0.71,0.64,0.71,"690,204,100","464,674,370.00","9,807,506,007.00",,,,,,
13-ก.ย.-2019,0.71,+0.05,+7.58%,0.66,0.64,0.72,"788,125,300","534,523,310.00","10,272,180,377.00",,,,,,
06-ก.ย.-2019,0.66,+0.02,+3.13%,0.64,0.63,0.67,"346,045,200","226,210,980.00","9,737,657,067.00",,,,,,
30-ส.ค.-2019,0.64,-0.02,-3.03%,0.63,0.62,0.65,"310,699,100","197,464,100.00","9,511,446,087.00",,,,,,
23-ส.ค.-2019,0.66,+0.05,+8.20%,0.61,0.61,0.66,"348,024,100","222,591,400.00","9,708,910,187.00",,,,,,
16-ส.ค.-2019,0.61,-0.05,-7.58%,0.65,0.57,0.66,"595,735,200","364,299,540.00","9,486,318,787.00",,,,,,
09-ส.ค.-2019,0.66,-0.02,-2.94%,0.68,0.64,0.69,"504,648,700","333,471,310.00","9,850,618,327.00",,,,,,
02-ส.ค.-2019,0.68,-0.02,-2.86%,0.70,0.66,0.71,"586,300,800","399,700,690.00","10,184,089,637.00",,,,,,
26-ก.ค.-2019,0.70,-0.06,-7.89%,0.77,0.69,0.79,"1,559,394,400","1,166,844,750.00","10,583,790,327.00",,,,,,
19-ก.ค.-2019,0.76,+0.01,+1.33%,0.76,0.73,0.80,"1,662,368,600","1,276,359,410.00","11,750,635,077.00",,,,,,
12-ก.ค.-2019,0.75,+0.05,+7.14%,0.70,0.69,0.75,"876,300,300","629,432,230.00","10,474,275,667.00",,,,,,
05-ก.ค.-2019,0.70,+0.01,+1.45%,0.71,0.68,0.72,"544,259,000","382,702,510.00","9,844,843,437.00",,,,,,
28-มิ.ย.-2019,0.69,-0.03,-4.17%,0.73,0.68,0.74,"1,335,020,700","948,360,240.00","9,462,140,927.00",,,,,,
21-มิ.ย.-2019,0.72,+0.06,+9.09%,0.66,0.66,0.73,"1,167,489,900","810,632,560.00","10,410,501,167.00",,,,,,
14-มิ.ย.-2019,0.66,0.00,0.00%,0.66,0.65,0.67,"351,663,200","232,152,600.00","9,599,868,607.00",,,,,,
07-มิ.ย.-2019,0.66,+0.03,+4.76%,0.64,0.64,0.67,"251,236,100","164,215,061.00","9,367,716,007.00",,,,,,
31-พ.ค.-2019,0.63,+0.01,+1.61%,0.62,0.61,0.65,"268,873,600","171,463,839.00","9,203,500,946.00",,,,,,
24-พ.ค.-2019,0.62,+0.01,+1.64%,0.61,0.60,0.65,"268,571,400","167,335,674.00","9,032,037,107.00",,,,,,
17-พ.ค.-2019,0.61,-0.07,-10.29%,0.68,0.60,0.69,"490,729,300","313,951,445.00","8,864,701,433.00",,,,,,
10-พ.ค.-2019,0.68,+0.01,+1.49%,0.67,0.66,0.70,"633,502,200","429,001,877.00","9,178,652,878.00",,,,,,
03-พ.ค.-2019,0.67,+0.05,+8.06%,0.63,0.62,0.67,"410,889,200","265,874,038.00","8,749,651,001.00",,,,,,
26-เม.ย.-2019,0.62,-0.02,-3.13%,0.64,0.62,0.65,"223,998,100","141,439,194.00","8,483,776,963.00",,,,,,
19-เม.ย.-2019,0.64,+0.01,+1.59%,0.64,0.63,0.65,"167,089,200","107,050,066.00","8,625,216,157.00",,,,,,
12-เม.ย.-2019,0.63,+0.01,+1.61%,0.62,0.61,0.64,"123,265,400","77,520,775.00","8,518,166,091.00",,,,,,
05-เม.ย.-2019,0.62,0.00,0.00%,0.63,0.61,0.63,"124,617,300","77,303,397.00","8,440,645,316.00",,,,,,
29-มี.ค.-2019,0.62,-0.02,-3.13%,0.63,0.61,0.64,"247,550,600","155,134,889.00","8,517,948,713.00",,,,,,
22-มี.ค.-2019,0.64,+0.01,+1.59%,0.63,0.63,0.65,"457,709,300","292,852,198.00","8,673,083,602.00",,,,,,
15-มี.ค.-2019,0.63,+0.04,+6.78%,0.59,0.58,0.67,"1,317,151,500","847,229,843.00","8,380,231,404.00",,,,,,
08-มี.ค.-2019,0.59,+0.01,+1.72%,0.59,0.58,0.61,"306,394,200","181,354,964.00","7,533,001,561.00",,,,,,
01-มี.ค.-2019,0.58,0.00,0.00%,0.58,0.57,0.61,"403,983,800","240,348,058.00","7,351,646,597.00",,,,,,
22-ก.พ.-2019,0.58,0.00,0.00%,0.59,0.57,0.59,"113,329,700","65,688,093.00","7,591,994,655.00",,,,,,
15-ก.พ.-2019,0.58,0.00,0.00%,0.58,0.57,0.59,"155,593,200","90,016,519.00","7,657,682,748.00",,,,,,
08-ก.พ.-2019,0.58,-0.01,-1.69%,0.59,0.57,0.61,"286,946,000","168,731,736.00","7,747,699,267.00",,,,,,
01-ก.พ.-2019,0.59,0.00,0.00%,0.60,0.57,0.62,"804,287,400","479,569,006.00","7,916,431,003.00",,,,,,
25-ม.ค.-2019,0.59,+0.05,+9.26%,0.54,0.53,0.60,"651,993,200","370,160,871.00","7,436,861,997.00",,,,,,
18-ม.ค.-2019,0.54,0.00,0.00%,0.53,0.52,0.55,"250,399,000","133,116,700.00","7,066,701,126.00",,,,,,
11-ม.ค.-2019,0.54,+0.01,+1.89%,0.54,0.53,0.56,"419,102,000","227,243,899.00","6,933,584,426.00",,,,,,
04-ม.ค.-2019,0.53,0.00,0.00%,0.53,0.52,0.54,"169,714,000","89,765,586.00","6,706,340,527.00",,,,,,
28-ธ.ค.-2018,0.53,0.00,0.00%,0.53,0.51,0.56,"566,402,700","300,827,305.00","6,796,106,113.00",,,,,,
21-ธ.ค.-2018,0.53,-0.02,-3.64%,0.56,0.52,0.56,"438,711,600","233,877,655.00","7,096,933,418.00",,,,,,
14-ธ.ค.-2018,0.55,-0.01,-1.79%,0.56,0.55,0.59,"411,721,000","232,225,412.00","7,330,811,073.00",,,,,,
07-ธ.ค.-2018,0.56,0.00,0.00%,0.57,0.55,0.60,"532,915,200","304,298,608.00","7,563,036,485.00",,,,,,
30-พ.ย.-2018,0.56,-0.04,-6.67%,0.61,0.55,0.61,"789,794,600","455,031,046.00","7,867,335,093.00",,,,,,
23-พ.ย.-2018,0.60,-0.01,-1.64%,0.59,0.54,0.63,"1,160,559,500","680,799,883.00","8,322,366,139.00",,,,,,
16-พ.ย.-2018,0.61,-0.09,-12.86%,0.71,0.60,0.71,"841,378,400","549,603,344.00","9,003,166,022.00",,,,,,
09-พ.ย.-2018,0.70,-0.02,-2.78%,0.72,0.70,0.73,"310,956,300","221,054,521.00","9,552,769,366.00",,,,,,
02-พ.ย.-2018,0.72,+0.03,+4.35%,0.69,0.67,0.73,"894,561,200","626,645,590.00","9,773,823,887.00",,,,,,
26-ต.ค.-2018,0.69,-0.04,-5.48%,0.73,0.64,0.74,"931,172,400","643,090,991.00","9,147,178,297.00",,,,,,
19-ต.ค.-2018,0.73,-0.06,-7.59%,0.79,0.73,0.80,"747,577,000","570,976,712.00","9,790,269,288.00",,,,,,
12-ต.ค.-2018,0.79,-0.05,-5.95%,0.84,0.77,0.86,"1,277,764,200","1,030,030,794.00","10,361,246,000.00",,,,,,
05-ต.ค.-2018,0.84,0.00,0.00%,0.85,0.83,0.90,"2,411,920,800","2,083,158,212.00","11,391,276,794.00",,,,,,
28-ก.ย.-2018,0.84,+0.01,+1.20%,0.83,0.83,0.90,"3,213,849,900","2,775,918,448.00","9,308,118,582.00",,,,,,
21-ก.ย.-2018,0.83,+0.09,+12.16%,0.73,0.73,0.88,"4,289,206,200","3,548,579,722.00","6,532,200,134.00",,,,,,
14-ก.ย.-2018,0.74,-0.01,-1.33%,0.75,0.73,0.76,"615,167,000","455,028,977.00","2,983,620,412.00",,,,,,
07-ก.ย.-2018,0.75,0.00,0.00%,0.75,0.72,0.75,"543,422,900","401,160,939.00","3,438,649,389.00",,,,,,
31-ส.ค.-2018,0.75,+0.02,+2.74%,0.73,0.73,0.76,"510,633,500","380,154,705.00","3,037,488,450.00",,,,,,
24-ส.ค.-2018,0.73,-0.02,-2.67%,0.76,0.72,0.76,"853,480,600","631,631,523.00","2,657,333,745.00",,,,,,
17-ส.ค.-2018,0.75,0.00,0.00%,0.74,0.73,0.79,"1,107,829,500","842,707,003.00","3,288,965,268.00",,,,,,
10-ส.ค.-2018,0.75,+0.02,+2.74%,0.74,0.72,0.76,"692,529,400","513,727,322.00","2,446,258,265.00",,,,,,
03-ส.ค.-2018,0.73,-0.02,-2.67%,0.75,0.73,0.76,"322,574,400","239,132,265.00","1,932,530,943.00",,,,,,
27-ก.ค.-2018,0.75,-0.02,-2.60%,0.78,0.72,0.79,"1,210,379,400","911,812,239.00","2,171,663,208.00",,,,,,
20-ก.ค.-2018,0.77,+0.05,+6.94%,0.72,0.72,0.79,"1,583,166,700","1,185,363,445.00","3,083,475,447.00",,,,,,
13-ก.ค.-2018,0.72,+0.04,+5.88%,0.70,0.68,0.75,"1,745,656,000","1,246,271,906.00","1,898,112,002.00",,,,,,
06-ก.ค.-2018,0.68,+0.05,+7.94%,0.65,0.64,0.88,"5,632,229,500","4,225,881,538.00","651,840,096.00",,,,,,
29-มิ.ย.-2018,0.63,-0.11,-14.86%,0.75,0.61,0.79,"3,111,263,200","2,120,515,017.00","-3,574,041,442.00",,,,,,
22-มิ.ย.-2018,0.74,-0.27,-26.73%,1.01,0.67,1.01,"2,137,471,400","1,815,246,027.00","-1,453,526,425.00",,,,,,
15-มิ.ย.-2018,1.01,-0.05,-4.72%,1.06,1.01,1.08,"1,015,661,700","1,056,993,626.00","361,719,602.00",,,,,,
08-มิ.ย.-2018,1.06,+0.02,+1.92%,1.11,0.81,1.15,"6,814,597,600","7,191,747,521.00","1,418,713,228.00",,,,,,
01-มิ.ย.-2018,1.04,-0.31,-22.96%,1.37,1.04,1.52,"5,927,863,100","7,523,616,603.00","-5,773,034,293.00",,,,,,
25-พ.ค.-2018,1.35,+0.20,+17.39%,1.16,1.13,1.35,"2,140,590,300","2,702,176,529.00","1,750,582,310.00",,,,,,
18-พ.ค.-2018,1.15,-0.01,-0.86%,1.17,1.14,1.19,"636,615,300","741,327,266.00","-951,594,219.00",,,,,,
11-พ.ค.-2018,1.16,-0.05,-4.13%,1.21,1.16,1.24,"1,118,425,700","1,331,636,486.00","-210,266,953.00",,,,,,
04-พ.ค.-2018,1.21,+0.14,+13.08%,1.08,1.07,1.26,"1,690,496,500","2,031,669,357.00","1,121,369,533.00",,,,,,
27-เม.ย.-2018,1.07,-0.08,-6.96%,1.15,1.05,1.17,"1,004,318,200","1,129,292,072.00","-910,299,824.00",,,,,,
20-เม.ย.-2018,1.15,+0.11,+10.58%,1.05,1.02,1.15,"851,959,700","927,645,222.00","218,992,248.00",,,,,,
13-เม.ย.-2018,1.04,+0.22,+26.83%,0.83,0.83,1.04,"965,441,600","926,590,309.00","-708,652,974.00",,,,,,
06-เม.ย.-2018,0.82,-0.17,-17.17%,0.99,0.82,1.00,"649,241,100","579,962,444.00","-1,635,243,283.00",,,,,,
30-มี.ค.-2018,0.99,0.00,0.00%,1.00,0.98,1.01,"164,458,000","163,584,608.00","-1,055,280,839.00",,,,,,
23-มี.ค.-2018,0.99,-0.01,-1.00%,1.00,0.98,1.02,"220,859,500","220,756,511.00","-891,696,231.00",,,,,,
16-มี.ค.-2018,1.00,0.00,0.00%,1.01,0.98,1.03,"285,028,900","286,190,451.00","-670,939,720.00",,,,,,
09-มี.ค.-2018,1.00,-0.02,-1.96%,1.03,0.98,1.03,"296,909,600","298,412,111.00","-384,749,269.00",,,,,,
02-มี.ค.-2018,1.02,-0.01,-0.97%,1.03,1.01,1.07,"347,049,300","361,683,997.00","-86,337,158.00",,,,,,
23-ก.พ.-2018,1.03,-0.02,-1.90%,1.06,1.01,1.11,"627,526,600","670,238,517.00","275,346,839.00",,,,,,
16-ก.พ.-2018,1.05,+0.03,+2.94%,1.03,0.97,1.06,"943,227,700","952,532,776.00","945,585,356.00",,,,,,
09-ก.พ.-2018,1.02,-0.03,-2.86%,1.01,1.00,1.06,"726,546,200","748,056,651.00","-6,947,420.00",,,,,,
02-ก.พ.-2018,1.05,-0.13,-11.02%,1.18,1.05,1.19,"1,341,210,100","1,498,471,296.00","741,109,231.00",,,,,,
26-ม.ค.-2018,1.18,+0.01,+0.85%,1.17,1.16,1.20,"462,773,300","543,581,127.00","2,239,580,527.00",,,,,,
19-ม.ค.-2018,1.17,-0.05,-4.10%,1.22,1.16,1.23,"483,172,500","575,757,854.00","1,695,999,400.00",,,,,,
12-ม.ค.-2018,1.22,-0.04,-3.17%,1.27,1.19,1.28,"773,768,300","948,357,615.00","2,271,757,254.00",,,,,,
05-ม.ค.-2018,1.26,+0.09,+7.69%,1.18,1.16,1.26,"876,726,800","1,072,581,217.00","3,220,114,869.00",,,,,,
29-ธ.ค.-2017,1.17,0.00,0.00%,1.18,1.16,1.20,"278,056,600","327,621,962.00","2,147,533,652.00",,,,,,
22-ธ.ค.-2017,1.17,-0.01,-0.85%,1.18,1.16,1.19,"236,818,200","278,760,151.00","2,475,155,614.00",,,,,,
15-ธ.ค.-2017,1.18,+0.01,+0.85%,1.18,1.16,1.21,"325,482,200","386,668,657.00","2,753,915,765.00",,,,,,
08-ธ.ค.-2017,1.17,-0.01,-0.85%,1.19,1.15,1.20,"322,070,700","376,706,240.00","2,367,247,108.00",,,,,,
01-ธ.ค.-2017,1.18,-0.02,-1.67%,1.21,1.18,1.23,"241,821,900","290,445,135.00","2,743,953,348.00",,,,,,
24-พ.ย.-2017,1.20,0.00,0.00%,1.21,1.20,1.27,"628,593,800","777,868,647.00","3,034,398,483.00",,,,,,
17-พ.ย.-2017,1.20,0.00,0.00%,1.21,1.17,1.23,"481,029,200","576,266,072.00","3,812,267,130.00",,,,,,
10-พ.ย.-2017,1.20,-0.03,-2.44%,1.23,1.20,1.24,"475,412,800","579,001,997.00","4,388,533,202.00",,,,,,
03-พ.ย.-2017,1.23,-0.04,-3.15%,1.28,1.22,1.28,"692,125,100","861,439,738.00","4,967,535,199.00",,,,,,
27-ต.ค.-2017,1.27,-0.01,-0.78%,1.27,1.25,1.29,"461,886,800","585,340,759.00","5,828,974,937.00",,,,,,
20-ต.ค.-2017,1.28,-0.02,-1.54%,1.31,1.27,1.33,"556,487,200","722,844,850.00","6,414,315,696.00",,,,,,
13-ต.ค.-2017,1.30,0.00,0.00%,1.31,1.27,1.33,"796,111,600","1,037,391,147.00","7,137,160,546.00",,,,,,
06-ต.ค.-2017,1.30,0.00,0.00%,1.30,1.29,1.32,"514,412,400","670,309,317.00","8,174,551,693.00",,,,,,
29-ก.ย.-2017,1.30,-0.03,-2.26%,1.33,1.28,1.35,"1,069,129,100","1,401,219,191.00","8,844,861,010.00",,,,,,
22-ก.ย.-2017,1.33,0.00,0.00%,1.32,1.31,1.40,"1,959,617,000","2,668,318,739.00","10,246,080,201.00",,,,,,
15-ก.ย.-2017,1.33,+0.02,+1.53%,1.34,1.30,1.35,"759,888,000","1,007,616,572.00","7,577,761,462.00",,,,,,
08-ก.ย.-2017,1.31,-0.02,-1.50%,1.34,1.28,1.34,"602,547,300","791,450,106.00","6,570,144,890.00",,,,,,
01-ก.ย.-2017,1.33,+0.04,+3.10%,1.30,1.28,1.36,"1,096,536,900","1,443,007,917.00","7,361,594,996.00",,,,,,
25-ส.ค.-2017,1.29,+0.05,+4.03%,1.24,1.24,1.34,"1,034,080,600","1,332,523,770.00","5,918,587,079.00",,,,,,
18-ส.ค.-2017,1.24,+0.04,+3.33%,1.25,1.22,1.27,"356,178,100","442,439,109.00","4,586,063,309.00",,,,,,
11-ส.ค.-2017,1.20,-0.08,-6.25%,1.28,1.19,1.29,"562,573,300","694,591,186.00","4,143,624,200.00",,,,,,
04-ส.ค.-2017,1.28,+0.01,+0.79%,1.28,1.26,1.36,"1,342,055,400","1,768,977,909.00","4,838,215,386.00",,,,,,
28-ก.ค.-2017,1.27,0.00,0.00%,1.28,1.26,1.32,"828,421,700","1,070,040,678.00","3,069,237,477.00",,,,,,
