Ekarat Engineering PCL | Price History                                          25-Sep-2024 16:50,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
AKR.BK,,,,,,,,,,,,,,,
Interval: Weekly,,,,,,,,,,,,,,,
History Period: 10 Years,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
VAP: Total,"32,321,836,700",,,,,,,,,,,,,,
Price,Volume,%Volume,Count,%Count,,,,,,,,,,,
02-เม.ย.-2021,0.94,+0.05,+5.62%,0.90,0.89,0.98,"110,905,500","104,327,958.00","10,553,951,530.00",,,,,,
26-มี.ค.-2021,0.89,+0.06,+7.23%,0.83,0.80,0.94,"172,353,900","152,802,607.00","10,449,623,572.00",,,,,,
19-มี.ค.-2021,0.83,+0.01,+1.22%,0.83,0.79,0.85,"27,754,500","22,764,526.00","10,296,820,965.00",,,,,,
12-มี.ค.-2021,0.82,+0.05,+6.49%,0.78,0.77,0.89,"70,683,800","59,483,075.00","10,274,056,439.00",,,,,,
05-มี.ค.-2021,0.77,+0.06,+8.45%,0.73,0.71,0.83,"61,942,500","48,628,608.00","10,214,573,364.00",,,,,,
26-ก.พ.-2021,0.71,+0.04,+5.97%,0.68,0.68,0.75,"34,092,200","24,322,686.00","10,165,944,756.00",,,,,,
19-ก.พ.-2021,0.67,-0.02,-2.90%,0.70,0.66,0.71,"18,997,300","12,973,491.00","10,141,622,070.00",,,,,,
12-ก.พ.-2021,0.69,-0.01,-1.43%,0.73,0.68,0.73,"9,027,700","6,308,538.00","10,154,595,561.00",,,,,,
05-ก.พ.-2021,0.70,+0.07,+11.11%,0.63,0.62,0.73,"50,870,900","34,675,986.00","10,160,904,099.00",,,,,,
29-ม.ค.-2021,0.63,-0.01,-1.56%,0.64,0.61,0.66,"14,386,400","9,184,609.00","10,126,228,113.00",,,,,,
22-ม.ค.-2021,0.64,+0.01,+1.59%,0.64,0.62,0.69,"25,618,600","16,846,746.00","10,135,412,722.00",,,,,,
15-ม.ค.-2021,0.63,-0.03,-4.55%,0.67,0.62,0.67,"19,541,200","12,741,567.00","10,118,565,976.00",,,,,,
08-ม.ค.-2021,0.66,+0.12,+22.22%,0.53,0.53,0.69,"140,555,800","88,334,095.00","10,131,307,543.00",,,,,,
01-ม.ค.-2021,0.54,-0.01,-1.82%,0.54,0.53,0.55,"4,701,200","2,531,731.00","10,042,973,448.00",,,,,,
25-ธ.ค.-2020,0.55,-0.02,-3.51%,0.55,0.51,0.56,"11,955,600","6,391,167.00","10,045,505,179.00",,,,,,
18-ธ.ค.-2020,0.57,+0.06,+11.76%,0.52,0.51,0.60,"43,185,600","24,287,700.00","10,051,896,346.00",,,,,,
11-ธ.ค.-2020,0.51,0.00,0.00%,0.53,0.51,0.53,"524,800","272,184.00","10,027,608,646.00",,,,,,
04-ธ.ค.-2020,0.51,-0.01,-1.92%,0.52,0.50,0.52,"1,941,900","994,653.00","10,027,880,830.00",,,,,,
27-พ.ย.-2020,0.52,+0.01,+1.96%,0.52,0.50,0.53,"3,371,500","1,727,131.00","10,028,875,483.00",,,,,,
20-พ.ย.-2020,0.51,+0.01,+2.00%,0.50,0.49,0.52,"3,966,300","1,988,219.00","10,027,148,352.00",,,,,,
13-พ.ย.-2020,0.50,+0.02,+4.17%,0.48,0.48,0.51,"2,777,300","1,363,753.00","10,025,160,133.00",,,,,,
06-พ.ย.-2020,0.48,+0.02,+4.35%,0.46,0.46,0.49,"831,700","396,750.00","10,023,796,380.00",,,,,,
30-ต.ค.-2020,0.46,-0.01,-2.13%,0.47,0.46,0.48,"2,808,400","1,320,253.00","10,023,399,630.00",,,,,,
23-ต.ค.-2020,0.47,-0.01,-2.08%,0.47,0.46,0.48,"2,174,500","1,019,837.00","10,024,719,883.00",,,,,,
16-ต.ค.-2020,0.48,-0.01,-2.04%,0.50,0.47,0.50,"1,272,600","614,645.00","10,025,739,720.00",,,,,,
09-ต.ค.-2020,0.49,+0.02,+4.26%,0.48,0.46,0.51,"4,291,900","2,091,535.00","10,026,354,365.00",,,,,,
02-ต.ค.-2020,0.47,0.00,0.00%,0.48,0.47,0.49,"1,783,300","847,976.00","10,024,262,830.00",,,,,,
25-ก.ย.-2020,0.47,-0.02,-4.08%,0.49,0.46,0.49,"2,598,800","1,228,990.00","10,025,110,806.00",,,,,,
18-ก.ย.-2020,0.49,+0.03,+6.52%,0.47,0.46,0.49,"3,345,200","1,589,920.00","10,026,339,796.00",,,,,,
11-ก.ย.-2020,0.46,-0.02,-4.17%,0.48,0.46,0.49,"3,543,100","1,673,196.00","10,024,749,876.00",,,,,,
04-ก.ย.-2020,0.48,-0.01,-2.04%,0.49,0.48,0.50,"2,985,000","1,443,341.00","10,026,423,072.00",,,,,,
28-ส.ค.-2020,0.49,+0.04,+8.89%,0.45,0.45,0.49,"3,762,300","1,786,736.00","10,027,866,413.00",,,,,,
21-ส.ค.-2020,0.45,-0.07,-13.46%,0.52,0.44,0.52,"12,472,000","6,044,188.00","10,026,079,677.00",,,,,,
14-ส.ค.-2020,0.52,-0.01,-1.89%,0.54,0.52,0.54,"1,776,200","938,430.00","10,032,123,865.00",,,,,,
07-ส.ค.-2020,0.53,0.00,0.00%,0.52,0.52,0.55,"4,100,500","2,207,482.00","10,033,062,295.00",,,,,,
31-ก.ค.-2020,0.53,-0.01,-1.85%,0.55,0.52,0.55,"2,716,500","1,435,140.00","10,035,269,777.00",,,,,,
24-ก.ค.-2020,0.54,+0.02,+3.85%,0.52,0.52,0.58,"19,105,100","10,582,250.00","10,036,704,917.00",,,,,,
17-ก.ค.-2020,0.52,-0.04,-7.14%,0.55,0.52,0.56,"5,795,300","3,081,502.00","10,026,122,667.00",,,,,,
10-ก.ค.-2020,0.56,+0.01,+1.82%,0.56,0.54,0.59,"19,043,600","10,770,812.00","10,029,204,169.00",,,,,,
03-ก.ค.-2020,0.55,+0.03,+5.77%,0.50,0.50,0.58,"31,601,600","17,405,969.00","10,018,433,357.00",,,,,,
26-มิ.ย.-2020,0.52,-0.01,-1.89%,0.53,0.51,0.53,"3,574,800","1,836,632.00","10,001,027,388.00",,,,,,
19-มิ.ย.-2020,0.53,+0.01,+1.92%,0.51,0.50,0.54,"3,322,400","1,727,357.00","10,002,864,020.00",,,,,,
12-มิ.ย.-2020,0.52,-0.02,-3.70%,0.54,0.51,0.56,"11,200,000","5,991,057.00","10,001,136,663.00",,,,,,
05-มิ.ย.-2020,0.54,+0.02,+3.85%,0.53,0.52,0.54,"7,823,000","4,140,401.00","10,007,127,720.00",,,,,,
29-พ.ค.-2020,0.52,+0.01,+1.96%,0.50,0.50,0.59,"17,221,300","9,400,556.00","10,002,987,319.00",,,,,,
22-พ.ค.-2020,0.51,0.00,0.00%,0.51,0.50,0.54,"8,061,800","4,176,862.00","9,993,586,763.00",,,,,,
15-พ.ค.-2020,0.51,-0.03,-5.56%,0.53,0.51,0.56,"8,861,900","4,659,661.00","9,997,763,625.00",,,,,,
08-พ.ค.-2020,0.54,-0.03,-5.26%,0.56,0.49,0.57,"7,745,600","4,063,848.00","10,002,423,286.00",,,,,,
01-พ.ค.-2020,0.57,+0.07,+14.00%,0.54,0.51,0.58,"18,871,200","10,242,361.00","10,006,487,134.00",,,,,,
24-เม.ย.-2020,0.50,+0.04,+8.70%,0.46,0.45,0.50,"12,432,500","5,968,508.00","9,996,244,773.00",,,,,,
17-เม.ย.-2020,0.46,-0.01,-2.13%,0.48,0.44,0.50,"7,710,400","3,581,091.00","9,990,276,265.00",,,,,,
10-เม.ย.-2020,0.47,+0.07,+17.50%,0.41,0.41,0.47,"3,607,700","1,605,071.00","9,993,857,356.00",,,,,,
03-เม.ย.-2020,0.40,+0.03,+8.11%,0.36,0.35,0.43,"2,201,200","861,369.00","9,992,252,285.00",,,,,,
27-มี.ค.-2020,0.37,+0.02,+5.71%,0.34,0.33,0.37,"5,093,700","1,758,026.00","9,991,390,916.00",,,,,,
20-มี.ค.-2020,0.35,-0.04,-10.26%,0.38,0.33,0.38,"7,617,200","2,656,727.00","9,989,632,890.00",,,,,,
13-มี.ค.-2020,0.39,-0.11,-22.00%,0.50,0.30,0.50,"11,297,700","4,772,507.00","9,992,289,617.00",,,,,,
06-มี.ค.-2020,0.50,+0.01,+2.04%,0.50,0.48,0.52,"7,215,300","3,612,906.00","9,997,062,124.00",,,,,,
28-ก.พ.-2020,0.49,-0.12,-19.67%,0.60,0.49,0.60,"8,347,700","4,582,449.00","9,993,449,218.00",,,,,,
21-ก.พ.-2020,0.61,+0.01,+1.67%,0.60,0.59,0.64,"11,750,900","7,249,294.00","9,998,031,667.00",,,,,,
14-ก.พ.-2020,0.60,-0.01,-1.64%,0.60,0.58,0.65,"4,525,000","2,735,358.00","9,990,782,373.00",,,,,,
07-ก.พ.-2020,0.61,0.00,0.00%,0.61,0.58,0.63,"3,676,100","2,203,967.00","9,993,517,731.00",,,,,,
31-ม.ค.-2020,0.61,-0.04,-6.15%,0.64,0.61,0.64,"3,528,900","2,191,390.00","9,995,721,698.00",,,,,,
24-ม.ค.-2020,0.65,+0.03,+4.84%,0.64,0.60,0.68,"23,031,100","14,865,587.00","9,997,913,088.00",,,,,,
17-ม.ค.-2020,0.62,+0.03,+5.08%,0.59,0.58,0.65,"3,983,300","2,465,203.00","9,983,047,501.00",,,,,,
10-ม.ค.-2020,0.59,-0.02,-3.28%,0.60,0.56,0.61,"1,334,400","787,799.00","9,980,582,298.00",,,,,,
03-ม.ค.-2020,0.61,+0.01,+1.67%,0.59,0.59,0.61,"755,800","451,640.00","9,981,370,097.00",,,,,,
27-ธ.ค.-2019,0.60,0.00,0.00%,0.60,0.60,0.61,"321,400","193,050.00","9,980,918,457.00",,,,,,
20-ธ.ค.-2019,0.60,-0.01,-1.64%,0.61,0.59,0.61,"1,627,900","974,950.00","9,981,111,507.00",,,,,,
13-ธ.ค.-2019,0.61,-0.03,-4.69%,0.64,0.60,0.65,"1,971,100","1,212,320.00","9,982,086,457.00",,,,,,
06-ธ.ค.-2019,0.64,-0.03,-4.48%,0.66,0.64,0.67,"2,355,300","1,535,830.00","9,983,298,777.00",,,,,,
29-พ.ย.-2019,0.67,0.00,0.00%,0.68,0.63,0.71,"6,775,500","4,582,040.00","9,984,834,607.00",,,,,,
22-พ.ย.-2019,0.67,+0.01,+1.52%,0.67,0.67,0.69,"932,400","627,850.00","9,980,252,567.00",,,,,,
15-พ.ย.-2019,0.66,-0.01,-1.49%,0.67,0.66,0.70,"3,993,600","2,726,430.00","9,979,624,717.00",,,,,,
08-พ.ย.-2019,0.67,-0.01,-1.47%,0.67,0.65,0.70,"2,589,400","1,723,290.00","9,982,351,147.00",,,,,,
01-พ.ย.-2019,0.68,+0.01,+1.49%,0.67,0.65,0.70,"2,765,200","1,848,500.00","9,984,074,437.00",,,,,,
25-ต.ค.-2019,0.67,-0.05,-6.94%,0.72,0.67,0.72,"2,796,400","1,958,890.00","9,982,225,937.00",,,,,,
18-ต.ค.-2019,0.72,-0.02,-2.70%,0.74,0.72,0.74,"974,900","708,550.00","9,984,184,827.00",,,,,,
11-ต.ค.-2019,0.74,-0.01,-1.33%,0.74,0.73,0.77,"3,928,300","2,932,050.00","9,984,893,377.00",,,,,,
04-ต.ค.-2019,0.75,0.00,0.00%,0.75,0.73,0.75,"1,639,200","1,213,590.00","9,987,825,427.00",,,,,,
27-ก.ย.-2019,0.75,-0.01,-1.32%,0.75,0.73,0.75,"1,189,300","877,910.00","9,989,039,017.00",,,,,,
20-ก.ย.-2019,0.76,-0.02,-2.56%,0.78,0.74,0.78,"2,494,600","1,897,870.00","9,989,916,927.00",,,,,,
13-ก.ย.-2019,0.78,+0.01,+1.30%,0.77,0.76,0.81,"4,449,000","3,469,640.00","9,991,814,797.00",,,,,,
06-ก.ย.-2019,0.77,-0.01,-1.28%,0.78,0.75,0.78,"2,411,700","1,828,170.00","9,988,345,157.00",,,,,,
30-ส.ค.-2019,0.78,0.00,0.00%,0.76,0.74,0.79,"8,824,000","6,731,480.00","9,990,173,327.00",,,,,,
23-ส.ค.-2019,0.78,-0.01,-1.27%,0.79,0.75,0.80,"8,113,800","6,270,900.00","9,996,904,807.00",,,,,,
16-ส.ค.-2019,0.79,+0.01,+1.28%,0.82,0.77,0.84,"16,678,200","13,408,430.00","10,003,175,707.00",,,,,,
09-ส.ค.-2019,0.78,0.00,0.00%,0.78,0.76,0.80,"4,435,400","3,464,170.00","9,989,767,277.00",,,,,,
02-ส.ค.-2019,0.78,-0.02,-2.50%,0.80,0.78,0.83,"7,739,100","6,242,230.00","9,993,231,447.00",,,,,,
26-ก.ค.-2019,0.80,-0.01,-1.23%,0.81,0.80,0.84,"18,946,600","15,470,520.00","9,999,473,677.00",,,,,,
19-ก.ค.-2019,0.81,+0.01,+1.25%,0.81,0.80,0.84,"9,670,800","7,867,290.00","10,014,944,197.00",,,,,,
12-ก.ค.-2019,0.80,-0.02,-2.44%,0.83,0.79,0.84,"12,012,300","9,694,880.00","10,007,076,907.00",,,,,,
05-ก.ค.-2019,0.82,+0.05,+6.49%,0.77,0.77,0.85,"34,679,800","28,556,970.00","10,016,771,787.00",,,,,,
28-มิ.ย.-2019,0.77,0.00,0.00%,0.78,0.75,0.80,"9,665,000","7,484,410.00","9,988,214,817.00",,,,,,
21-มิ.ย.-2019,0.77,+0.06,+8.45%,0.71,0.71,0.80,"31,108,500","23,755,630.00","9,980,730,407.00",,,,,,
14-มิ.ย.-2019,0.71,-0.01,-1.39%,0.72,0.69,0.73,"12,256,100","8,673,760.00","9,956,974,777.00",,,,,,
07-มิ.ย.-2019,0.72,+0.02,+2.86%,0.70,0.69,0.72,"2,662,700","1,895,657.00","9,965,648,537.00",,,,,,
31-พ.ค.-2019,0.70,0.00,0.00%,0.70,0.69,0.71,"911,300","637,190.00","9,963,752,880.00",,,,,,
24-พ.ค.-2019,0.70,0.00,0.00%,0.68,0.68,0.75,"4,074,300","2,914,884.00","9,964,390,070.00",,,,,,
17-พ.ค.-2019,0.70,-0.11,-13.58%,0.81,0.66,0.82,"9,647,900","7,303,574.00","9,967,304,954.00",,,,,,
10-พ.ค.-2019,0.81,-0.01,-1.22%,0.84,0.80,0.84,"10,835,200","8,881,287.00","9,974,608,528.00",,,,,,
03-พ.ค.-2019,0.82,+0.03,+3.80%,0.79,0.79,0.82,"8,162,200","6,591,187.00","9,983,489,815.00",,,,,,
26-เม.ย.-2019,0.79,-0.01,-1.25%,0.80,0.78,0.81,"2,432,000","1,928,620.00","9,976,898,628.00",,,,,,
19-เม.ย.-2019,0.80,0.00,0.00%,0.80,0.80,0.81,"2,202,400","1,762,433.00","9,978,827,248.00",,,,,,
12-เม.ย.-2019,0.80,0.00,0.00%,0.81,0.79,0.81,"1,890,100","1,512,548.00","9,980,589,681.00",,,,,,
05-เม.ย.-2019,0.80,0.00,0.00%,0.81,0.80,0.84,"7,998,700","6,580,811.00","9,982,102,229.00",,,,,,
29-มี.ค.-2019,0.80,-0.01,-1.23%,0.80,0.79,0.81,"1,719,400","1,377,358.00","9,988,683,040.00",,,,,,
22-มี.ค.-2019,0.81,0.00,0.00%,0.81,0.80,0.85,"9,828,400","8,032,425.00","9,990,060,398.00",,,,,,
15-มี.ค.-2019,0.81,+0.01,+1.25%,0.83,0.80,0.84,"6,391,500","5,202,994.00","9,982,027,973.00",,,,,,
08-มี.ค.-2019,0.80,0.00,0.00%,0.79,0.79,0.82,"4,964,600","3,966,796.00","9,976,824,979.00",,,,,,
01-มี.ค.-2019,0.80,-0.07,-8.05%,0.87,0.79,0.89,"19,857,000","16,376,538.00","9,980,791,775.00",,,,,,
22-ก.พ.-2019,0.87,0.00,0.00%,0.88,0.86,0.91,"5,306,600","4,688,499.00","9,997,168,313.00",,,,,,
15-ก.พ.-2019,0.87,-0.02,-2.25%,0.90,0.87,0.91,"10,330,100","9,133,493.00","10,001,856,812.00",,,,,,
08-ก.พ.-2019,0.89,+0.02,+2.30%,0.89,0.87,0.97,"51,371,400","47,883,441.00","10,010,990,305.00",,,,,,
01-ก.พ.-2019,0.87,+0.08,+10.13%,0.80,0.80,0.93,"44,372,800","39,269,557.00","9,963,106,864.00",,,,,,
25-ม.ค.-2019,0.79,-0.01,-1.25%,0.80,0.78,0.81,"3,476,700","2,748,710.00","9,923,837,307.00",,,,,,
18-ม.ค.-2019,0.80,-0.01,-1.23%,0.81,0.79,0.81,"1,548,600","1,233,848.00","9,926,586,017.00",,,,,,
11-ม.ค.-2019,0.81,+0.02,+2.53%,0.79,0.79,0.82,"2,159,100","1,739,755.00","9,927,819,865.00",,,,,,
04-ม.ค.-2019,0.79,0.00,0.00%,0.80,0.78,0.81,"1,411,100","1,114,757.00","9,926,080,110.00",,,,,,
28-ธ.ค.-2018,0.79,-0.03,-3.66%,0.82,0.79,0.83,"6,812,200","5,470,160.00","9,927,194,867.00",,,,,,
21-ธ.ค.-2018,0.82,-0.03,-3.53%,0.84,0.80,0.85,"2,506,600","2,061,737.00","9,932,665,027.00",,,,,,
14-ธ.ค.-2018,0.85,-0.03,-3.41%,0.89,0.84,0.89,"2,764,300","2,376,825.00","9,934,726,764.00",,,,,,
07-ธ.ค.-2018,0.88,-0.03,-3.30%,0.91,0.87,0.94,"11,067,300","10,036,213.00","9,937,103,589.00",,,,,,
30-พ.ย.-2018,0.91,+0.11,+13.75%,0.81,0.79,0.94,"30,563,500","27,126,817.00","9,947,139,802.00",,,,,,
23-พ.ย.-2018,0.80,-0.07,-8.05%,0.87,0.79,0.87,"8,180,300","6,735,217.00","9,920,012,985.00",,,,,,
16-พ.ย.-2018,0.87,-0.06,-6.45%,0.92,0.87,0.93,"6,306,100","5,687,918.00","9,926,748,202.00",,,,,,
09-พ.ย.-2018,0.93,-0.01,-1.06%,0.95,0.92,0.96,"10,748,600","10,131,215.00","9,932,436,120.00",,,,,,
02-พ.ย.-2018,0.94,0.00,0.00%,0.94,0.93,0.97,"12,230,400","11,537,557.00","9,942,567,335.00",,,,,,
26-ต.ค.-2018,0.94,-0.03,-3.09%,0.96,0.93,0.98,"7,861,100","7,468,708.00","9,954,104,892.00",,,,,,
19-ต.ค.-2018,0.97,-0.02,-2.02%,0.99,0.97,1.04,"39,986,300","40,587,076.00","9,961,573,600.00",,,,,,
12-ต.ค.-2018,0.99,-0.02,-1.98%,1.02,0.98,1.02,"10,867,000","10,831,867.00","10,002,160,676.00",,,,,,
05-ต.ค.-2018,1.01,-0.01,-0.98%,1.02,1.01,1.03,"12,146,000","12,365,788.00","10,012,992,543.00",,,,,,
28-ก.ย.-2018,1.02,-0.03,-2.86%,1.04,1.00,1.04,"29,416,700","30,212,770.00","10,025,358,331.00",,,,,,
21-ก.ย.-2018,1.04,+0.03,+2.94%,1.02,1.01,1.05,"40,578,600","42,289,570.00","10,055,571,101.00",,,,,,
14-ก.ย.-2018,1.02,+0.02,+2.00%,1.01,1.00,1.03,"18,543,500","18,914,430.00","10,013,281,531.00",,,,,,
07-ก.ย.-2018,1.00,-0.05,-4.76%,1.04,1.00,1.05,"18,693,900","19,141,921.00","9,994,367,101.00",,,,,,
31-ส.ค.-2018,1.04,+0.05,+5.00%,1.01,0.99,1.05,"42,800,100","44,290,017.00","10,013,509,022.00",,,,,,
24-ส.ค.-2018,1.00,-0.01,-0.99%,1.01,0.99,1.03,"14,956,800","15,136,003.00","9,969,219,005.00",,,,,,
17-ส.ค.-2018,1.01,-0.01,-0.98%,1.02,0.95,1.03,"27,362,100","27,144,704.00","9,984,355,008.00",,,,,,
10-ส.ค.-2018,1.02,-0.06,-5.56%,1.08,1.01,1.13,"49,923,100","53,710,544.00","10,011,499,712.00",,,,,,
03-ส.ค.-2018,1.07,-0.02,-1.82%,1.09,1.06,1.10,"30,191,300","33,085,401.00","10,065,210,256.00",,,,,,
27-ก.ค.-2018,1.09,-0.01,-0.90%,1.11,1.08,1.13,"67,464,400","75,178,119.00","10,098,295,657.00",,,,,,
20-ก.ค.-2018,1.10,-0.60,-35.09%,1.70,1.00,1.71,"510,964,700","611,265,006.00","10,173,473,776.00",,,,,,
13-ก.ค.-2018,1.70,+0.01,+0.59%,1.69,1.68,1.75,"144,411,000","250,240,566.00","10,784,738,782.00",,,,,,
06-ก.ค.-2018,1.69,+0.09,+5.59%,1.60,1.59,1.76,"232,249,400","390,741,550.00","10,534,498,216.00",,,,,,
29-มิ.ย.-2018,1.60,-0.03,-1.83%,1.63,1.51,1.69,"256,759,200","415,921,753.00","10,143,756,666.00",,,,,,
22-มิ.ย.-2018,1.63,+0.20,+13.89%,1.42,1.34,1.68,"289,333,400","445,413,914.00","10,559,678,419.00",,,,,,
15-มิ.ย.-2018,1.43,+0.11,+8.27%,1.31,1.30,1.46,"157,107,800","224,073,259.00","10,114,264,505.00",,,,,,
08-มิ.ย.-2018,1.32,+0.02,+1.53%,1.31,1.30,1.43,"63,028,000","86,172,736.00","9,890,191,246.00",,,,,,
01-มิ.ย.-2018,1.30,-0.05,-3.68%,1.33,1.28,1.40,"138,519,200","186,488,028.00","9,804,018,510.00",,,,,,
25-พ.ค.-2018,1.35,+0.18,+15.25%,1.16,1.16,1.36,"93,280,200","118,490,265.00","9,990,506,538.00",,,,,,
18-พ.ค.-2018,1.17,-0.02,-1.67%,1.17,1.12,1.18,"44,439,800","52,060,988.00","9,872,016,273.00",,,,,,
11-พ.ค.-2018,1.19,+0.12,+11.11%,1.07,1.07,1.19,"77,846,800","89,618,503.00","9,924,077,261.00",,,,,,
04-พ.ค.-2018,1.07,0.00,0.00%,1.07,1.05,1.08,"9,878,100","10,593,318.00","9,834,458,758.00",,,,,,
27-เม.ย.-2018,1.07,+0.04,+3.85%,1.07,1.04,1.08,"39,887,600","42,816,984.00","9,823,865,440.00",,,,,,
20-เม.ย.-2018,1.03,+0.02,+1.96%,1.03,1.00,1.04,"8,263,900","8,526,913.00","9,781,048,456.00",,,,,,
13-เม.ย.-2018,1.02,+0.05,+5.15%,0.97,0.97,1.03,"5,411,200","5,421,530.00","9,772,521,543.00",,,,,,
06-เม.ย.-2018,0.97,-0.05,-4.90%,1.02,0.96,1.03,"6,197,000","6,130,938.00","9,767,100,013.00",,,,,,
30-มี.ค.-2018,1.02,+0.01,+0.99%,1.02,1.00,1.04,"11,831,300","12,138,062.00","9,773,230,951.00",,,,,,
23-มี.ค.-2018,1.01,+0.02,+2.02%,0.98,0.98,1.04,"10,066,800","10,248,403.00","9,761,092,889.00",,,,,,
16-มี.ค.-2018,0.99,+0.01,+1.02%,0.99,0.97,1.01,"6,561,800","6,453,739.00","9,750,844,486.00",,,,,,
09-มี.ค.-2018,0.98,-0.04,-3.92%,1.01,0.97,1.02,"12,370,400","12,258,684.00","9,744,390,747.00",,,,,,
02-มี.ค.-2018,1.02,-0.06,-5.56%,1.07,1.01,1.10,"15,284,400","16,003,986.00","9,756,649,431.00",,,,,,
23-ก.พ.-2018,1.07,-0.01,-0.92%,1.08,1.04,1.09,"10,022,600","10,812,517.00","9,772,653,417.00",,,,,,
16-ก.พ.-2018,1.08,+0.02,+1.87%,1.05,1.05,1.08,"5,913,200","6,325,233.00","9,783,465,934.00",,,,,,
09-ก.พ.-2018,1.06,-0.02,-1.83%,1.06,1.03,1.10,"13,520,200","14,493,119.00","9,777,140,701.00",,,,,,
02-ก.พ.-2018,1.08,-0.02,-1.80%,1.11,1.07,1.13,"31,845,800","35,446,414.00","9,791,633,820.00",,,,,,
26-ม.ค.-2018,1.10,+0.03,+2.78%,1.07,1.06,1.14,"35,817,300","40,230,474.00","9,827,080,234.00",,,,,,
19-ม.ค.-2018,1.07,-0.02,-1.82%,1.10,1.06,1.11,"9,791,500","10,608,842.00","9,786,849,760.00",,,,,,
12-ม.ค.-2018,1.09,+0.05,+4.76%,1.06,1.06,1.12,"19,141,100","20,974,907.00","9,797,458,602.00",,,,,,
05-ม.ค.-2018,1.04,-0.01,-0.94%,1.06,1.04,1.07,"4,979,000","5,248,178.00","9,776,483,695.00",,,,,,
29-ธ.ค.-2017,1.05,-0.03,-2.75%,1.08,1.04,1.08,"4,987,500","5,314,119.00","9,781,731,873.00",,,,,,
22-ธ.ค.-2017,1.08,+0.05,+4.81%,1.04,1.03,1.11,"11,286,800","12,244,131.00","9,787,045,992.00",,,,,,
15-ธ.ค.-2017,1.03,-0.01,-0.95%,1.06,1.03,1.07,"4,256,300","4,463,049.00","9,774,801,861.00",,,,,,
08-ธ.ค.-2017,1.04,-0.05,-4.55%,1.10,1.03,1.10,"6,660,600","7,076,045.00","9,779,264,910.00",,,,,,
01-ธ.ค.-2017,1.09,+0.05,+4.76%,1.04,1.04,1.12,"15,673,400","16,965,028.00","9,786,340,955.00",,,,,,
24-พ.ย.-2017,1.04,-0.09,-7.89%,1.13,1.04,1.17,"34,743,500","39,346,823.00","9,769,375,927.00",,,,,,
17-พ.ย.-2017,1.13,+0.04,+3.64%,1.10,1.09,1.19,"77,067,600","88,394,889.00","9,808,722,750.00",,,,,,
10-พ.ย.-2017,1.09,+0.10,+10.00%,1.01,1.00,1.15,"85,407,900","94,890,226.00","9,720,327,861.00",,,,,,
03-พ.ย.-2017,1.00,+0.02,+2.04%,0.99,0.97,1.01,"4,611,700","4,565,000.00","9,625,437,635.00",,,,,,
27-ต.ค.-2017,0.98,-0.01,-1.01%,0.99,0.97,0.99,"2,792,600","2,736,879.00","9,620,872,635.00",,,,,,
20-ต.ค.-2017,0.99,+0.01,+1.02%,0.98,0.98,1.02,"7,212,600","7,173,295.00","9,623,609,514.00",,,,,,
13-ต.ค.-2017,0.98,0.00,0.00%,0.99,0.98,0.99,"2,249,800","2,209,769.00","9,616,436,219.00",,,,,,
06-ต.ค.-2017,0.98,-0.01,-1.01%,0.99,0.98,1.01,"5,983,900","5,910,430.00","9,618,645,988.00",,,,,,
29-ก.ย.-2017,0.99,-0.02,-1.98%,1.02,0.98,1.02,"4,768,100","4,757,968.00","9,624,556,418.00",,,,,,
22-ก.ย.-2017,1.01,+0.02,+2.02%,0.99,0.99,1.03,"8,089,900","8,179,450.00","9,629,314,386.00",,,,,,
15-ก.ย.-2017,0.99,+0.02,+2.06%,0.98,0.96,1.02,"12,770,400","12,756,101.00","9,621,134,936.00",,,,,,
08-ก.ย.-2017,0.97,0.00,0.00%,0.99,0.96,0.99,"4,417,700","4,290,294.00","9,608,378,835.00",,,,,,
01-ก.ย.-2017,0.97,0.00,0.00%,0.97,0.96,0.99,"5,942,200","5,792,044.00","9,612,669,129.00",,,,,,
25-ส.ค.-2017,0.97,-0.03,-3.00%,1.00,0.96,1.00,"6,052,100","5,888,584.00","9,618,461,173.00",,,,,,
18-ส.ค.-2017,1.00,+0.01,+1.01%,1.00,0.98,1.00,"2,421,200","2,397,614.00","9,624,349,757.00",,,,,,
11-ส.ค.-2017,0.99,-0.01,-1.00%,0.99,0.99,1.01,"3,159,900","3,152,442.00","9,621,952,143.00",,,,,,
04-ส.ค.-2017,1.00,+0.01,+1.01%,1.00,0.99,1.01,"5,240,100","5,234,600.00","9,625,104,585.00",,,,,,
28-ก.ค.-2017,0.99,-0.02,-1.98%,1.01,0.99,1.01,"2,043,800","2,044,903.00","9,619,869,985.00",,,,,,
21-ก.ค.-2017,1.01,+0.01,+1.00%,1.01,1.00,1.02,"2,673,400","2,682,727.00","9,621,914,888.00",,,,,,
14-ก.ค.-2017,1.00,-0.02,-1.96%,1.02,1.00,1.02,"2,316,300","2,329,942.00","9,619,232,161.00",,,,,,
07-ก.ค.-2017,1.02,-0.01,-0.97%,1.03,1.01,1.03,"2,370,500","2,420,307.00","9,621,562,103.00",,,,,,
30-มิ.ย.-2017,1.03,+0.01,+0.98%,1.02,1.01,1.03,"3,638,400","3,711,584.00","9,623,982,410.00",,,,,,
