CK Power PCL | Price History                                          12-Sep-2024 14:44,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
CKP.BK,,,,,,,,,,,,,,,
Interval: Weekly,,,,,,,,,,,,,,,
History Period: 10 Years,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
VAP: Total,"61,260,449,581",,,,,,,,,,,,,,
Price,Volume,%Volume,Count,%Count,,,,,,,,,,,
26-มี.ค.-2021,5.10,+0.05,+0.99%,5.00,4.96,5.20,"142,009,000","721,062,381.00","26,833,611,418.00",,,,,,
19-มี.ค.-2021,5.05,+0.29,+6.09%,4.84,4.74,5.05,"238,484,700","1,165,009,438.00","26,112,549,037.00",,,,,,
12-มี.ค.-2021,4.76,+0.34,+7.69%,4.46,4.30,4.90,"282,808,600","1,319,068,260.00","24,947,539,599.00",,,,,,
05-มี.ค.-2021,4.42,+0.14,+3.27%,4.28,4.26,4.48,"78,849,300","344,385,644.00","23,628,471,339.00",,,,,,
26-ก.พ.-2021,4.28,-0.02,-0.47%,4.32,4.16,4.42,"74,704,500","320,652,428.00","23,284,085,695.00",,,,,,
19-ก.พ.-2021,4.30,-0.20,-4.44%,4.44,4.30,4.46,"104,119,500","455,714,792.00","23,604,738,123.00",,,,,,
12-ก.พ.-2021,4.50,+0.10,+2.27%,4.42,4.40,4.60,"84,383,500","380,993,702.00","24,060,452,915.00",,,,,,
05-ก.พ.-2021,4.40,0.00,0.00%,4.44,4.36,4.50,"55,902,900","247,278,944.00","23,679,459,213.00",,,,,,
29-ม.ค.-2021,4.40,-0.06,-1.35%,4.48,4.38,4.68,"106,156,200","482,135,980.00","23,926,738,157.00",,,,,,
22-ม.ค.-2021,4.46,-0.06,-1.33%,4.50,4.42,4.60,"84,205,400","379,438,970.00","24,408,874,137.00",,,,,,
15-ม.ค.-2021,4.52,-0.16,-3.42%,4.70,4.52,4.76,"121,212,500","563,718,244.00","24,788,313,107.00",,,,,,
08-ม.ค.-2021,4.68,+0.22,+4.93%,4.36,4.34,4.96,"237,541,800","1,130,381,798.00","25,352,031,351.00",,,,,,
01-ม.ค.-2021,4.46,-0.08,-1.76%,4.54,4.44,4.64,"41,239,200","187,198,054.00","24,221,649,553.00",,,,,,
25-ธ.ค.-2020,4.54,-0.24,-5.02%,4.66,4.38,4.70,"93,741,200","422,860,984.00","24,408,847,607.00",,,,,,
18-ธ.ค.-2020,4.78,-0.06,-1.24%,4.88,4.66,4.90,"154,177,800","737,152,548.00","24,831,708,591.00",,,,,,
11-ธ.ค.-2020,4.84,-0.10,-2.02%,4.92,4.82,4.96,"87,322,700","427,315,906.00","25,568,861,139.00",,,,,,
04-ธ.ค.-2020,4.94,-0.06,-1.20%,5.00,4.88,5.20,"132,916,200","670,529,003.00","25,996,177,045.00",,,,,,
27-พ.ย.-2020,5.00,+0.10,+2.04%,4.92,4.92,5.15,"150,213,700","754,967,608.00","26,666,706,048.00",,,,,,
20-พ.ย.-2020,4.90,-0.04,-0.81%,5.00,4.86,5.05,"144,095,300","714,158,161.00","25,911,738,440.00",,,,,,
13-พ.ย.-2020,4.94,-0.11,-2.18%,5.10,4.78,5.25,"274,314,700","1,366,901,418.00","26,625,896,601.00",,,,,,
06-พ.ย.-2020,5.05,+0.93,+22.57%,4.20,4.18,5.25,"268,931,600","1,299,455,645.00","27,992,798,019.00",,,,,,
30-ต.ค.-2020,4.12,-0.06,-1.44%,4.22,4.10,4.42,"138,819,700","597,312,864.00","26,693,342,374.00",,,,,,
23-ต.ค.-2020,4.18,-0.42,-9.13%,4.64,4.16,4.64,"121,347,100","523,021,542.00","27,290,655,238.00",,,,,,
16-ต.ค.-2020,4.60,-0.45,-8.91%,5.10,4.52,5.15,"94,998,000","458,408,877.00","27,813,676,780.00",,,,,,
09-ต.ค.-2020,5.05,-0.45,-8.18%,5.60,4.80,5.60,"262,728,600","1,314,251,603.00","28,272,085,657.00",,,,,,
02-ต.ค.-2020,5.50,-0.30,-5.17%,5.80,5.50,5.90,"50,980,600","289,766,010.00","29,586,337,260.00",,,,,,
25-ก.ย.-2020,5.80,-0.10,-1.69%,6.00,5.65,6.00,"87,012,100","509,693,425.00","29,876,103,270.00",,,,,,
18-ก.ย.-2020,5.90,+0.40,+7.27%,5.50,5.30,5.90,"79,380,400","445,475,335.00","30,385,796,695.00",,,,,,
11-ก.ย.-2020,5.50,-0.45,-7.56%,5.95,5.50,5.95,"58,483,300","334,229,145.00","29,940,321,360.00",,,,,,
04-ก.ย.-2020,5.95,+0.10,+1.71%,5.90,5.80,6.10,"81,412,900","484,635,375.00","30,274,550,505.00",,,,,,
28-ส.ค.-2020,5.85,+0.10,+1.74%,5.70,5.50,5.95,"118,191,900","682,967,440.00","29,789,915,130.00",,,,,,
21-ส.ค.-2020,5.75,+0.45,+8.49%,5.25,5.25,5.80,"113,204,400","619,355,255.00","29,106,947,690.00",,,,,,
14-ส.ค.-2020,5.30,-0.25,-4.50%,5.60,5.20,5.90,"104,411,700","581,033,290.00","28,487,592,435.00",,,,,,
07-ส.ค.-2020,5.55,+0.50,+9.90%,5.05,5.00,5.75,"185,490,800","1,017,806,450.00","29,068,625,725.00",,,,,,
31-ก.ค.-2020,5.05,-0.15,-2.88%,5.20,4.74,5.30,"88,887,500","444,264,204.00","28,050,819,275.00",,,,,,
24-ก.ค.-2020,5.20,+0.10,+1.96%,5.05,4.92,5.45,"280,488,800","1,464,157,889.00","28,495,083,479.00",,,,,,
17-ก.ค.-2020,5.10,+0.38,+8.05%,4.76,4.76,5.35,"333,553,600","1,698,447,413.00","27,030,925,590.00",,,,,,
10-ก.ค.-2020,4.72,+0.34,+7.76%,4.46,4.46,4.86,"216,143,600","1,018,373,750.00","25,332,478,177.00",,,,,,
03-ก.ค.-2020,4.38,+0.22,+5.29%,4.10,4.04,4.40,"90,162,100","379,660,424.00","24,314,104,427.00",,,,,,
26-มิ.ย.-2020,4.16,-0.18,-4.15%,4.34,4.08,4.36,"68,371,500","289,859,140.00","23,934,444,003.00",,,,,,
19-มิ.ย.-2020,4.34,0.00,0.00%,4.32,4.16,4.40,"69,966,100","300,264,866.00","24,224,303,143.00",,,,,,
12-มิ.ย.-2020,4.34,-0.16,-3.56%,4.54,4.22,4.76,"150,780,500","678,040,212.00","24,524,568,009.00",,,,,,
05-มิ.ย.-2020,4.50,+0.16,+3.69%,4.40,4.38,4.58,"62,583,100","281,786,284.00","25,202,608,221.00",,,,,,
29-พ.ค.-2020,4.34,-0.06,-1.36%,4.42,4.34,4.60,"88,590,200","398,074,538.00","24,920,821,937.00",,,,,,
22-พ.ค.-2020,4.40,+0.40,+10.00%,4.00,3.96,4.50,"162,367,800","698,148,204.00","25,318,896,475.00",,,,,,
15-พ.ค.-2020,4.00,+0.08,+2.04%,3.94,3.88,4.08,"88,619,300","353,169,524.00","24,620,748,271.00",,,,,,
08-พ.ค.-2020,3.92,+0.12,+3.16%,3.76,3.72,4.14,"98,613,400","392,110,600.00","24,267,578,747.00",,,,,,
01-พ.ค.-2020,3.80,+0.18,+4.97%,3.64,3.56,3.80,"40,461,200","148,499,298.00","23,875,468,147.00",,,,,,
24-เม.ย.-2020,3.62,+0.22,+6.47%,3.40,3.38,3.76,"103,591,400","371,582,658.00","23,726,968,849.00",,,,,,
17-เม.ย.-2020,3.40,+0.06,+1.80%,3.34,3.30,3.64,"117,804,000","409,845,158.00","23,355,386,191.00",,,,,,
10-เม.ย.-2020,3.34,+0.24,+7.74%,3.20,3.16,3.48,"97,967,700","325,677,954.00","22,945,541,033.00",,,,,,
03-เม.ย.-2020,3.10,+0.20,+6.90%,2.86,2.82,3.16,"57,967,100","174,009,234.00","22,619,863,079.00",,,,,,
27-มี.ค.-2020,2.90,-0.16,-5.23%,2.76,2.76,3.00,"72,713,700","210,491,016.00","22,445,853,845.00",,,,,,
20-มี.ค.-2020,3.06,+0.10,+3.38%,2.76,2.62,3.16,"98,219,100","281,207,548.00","22,656,344,861.00",,,,,,
13-มี.ค.-2020,2.96,-0.94,-24.10%,3.62,2.46,3.78,"141,397,500","474,321,546.00","22,375,137,313.00",,,,,,
06-มี.ค.-2020,3.90,+0.12,+3.17%,3.80,3.52,3.94,"98,254,200","367,511,446.00","22,849,458,859.00",,,,,,
28-ก.พ.-2020,3.78,-0.34,-8.25%,4.06,3.72,4.22,"157,269,600","622,652,130.00","22,481,947,413.00",,,,,,
21-ก.พ.-2020,4.12,-0.12,-2.83%,4.26,4.00,4.28,"46,964,600","193,521,854.00","23,104,599,543.00",,,,,,
14-ก.พ.-2020,4.24,+0.10,+2.42%,4.14,4.14,4.38,"67,155,700","285,697,614.00","23,298,121,397.00",,,,,,
07-ก.พ.-2020,4.14,+0.14,+3.50%,3.96,3.88,4.22,"99,560,800","403,493,718.00","23,012,423,783.00",,,,,,
31-ม.ค.-2020,4.00,-0.30,-6.98%,4.22,3.94,4.28,"102,013,300","414,249,036.00","22,608,930,065.00",,,,,,
24-ม.ค.-2020,4.30,-0.20,-4.44%,4.52,4.22,4.52,"50,976,000","221,732,630.00","23,023,179,101.00",,,,,,
17-ม.ค.-2020,4.50,+0.12,+2.74%,4.38,4.36,4.62,"108,891,900","488,681,582.00","23,244,911,731.00",,,,,,
10-ม.ค.-2020,4.38,-0.54,-10.98%,4.84,4.24,4.88,"220,074,700","994,819,532.00","22,756,230,149.00",,,,,,
03-ม.ค.-2020,4.92,-0.04,-0.81%,4.98,4.90,5.05,"34,743,600","172,469,920.00","23,751,049,681.00",,,,,,
27-ธ.ค.-2019,4.96,-0.04,-0.80%,5.00,4.88,5.05,"56,211,100","279,913,010.00","23,923,519,601.00",,,,,,
20-ธ.ค.-2019,5.00,-0.05,-0.99%,5.10,4.80,5.10,"84,307,000","414,981,190.00","24,203,432,611.00",,,,,,
13-ธ.ค.-2019,5.05,+0.13,+2.64%,4.92,4.86,5.20,"63,233,400","317,422,960.00","24,618,413,801.00",,,,,,
06-ธ.ค.-2019,4.92,-0.38,-7.17%,5.25,4.92,5.30,"112,576,900","571,403,800.00","24,300,990,841.00",,,,,,
29-พ.ย.-2019,5.30,-0.40,-7.02%,5.70,5.20,5.85,"156,158,300","861,894,900.00","24,872,394,641.00",,,,,,
22-พ.ย.-2019,5.70,-0.10,-1.72%,5.80,5.65,5.90,"93,667,600","540,131,740.00","25,734,289,541.00",,,,,,
15-พ.ย.-2019,5.80,-0.30,-4.92%,6.10,5.65,6.10,"165,292,400","969,708,270.00","26,274,421,281.00",,,,,,
08-พ.ย.-2019,6.10,+0.05,+0.83%,6.10,6.05,6.30,"94,416,200","580,118,160.00","27,244,129,551.00",,,,,,
01-พ.ย.-2019,6.05,-0.10,-1.63%,6.15,5.90,6.45,"192,194,900","1,187,951,660.00","26,664,011,391.00",,,,,,
25-ต.ค.-2019,6.15,+0.10,+1.65%,6.05,6.00,6.60,"248,073,800","1,578,309,980.00","27,851,963,051.00",,,,,,
18-ต.ค.-2019,6.05,-0.05,-0.82%,6.15,5.90,6.20,"98,112,400","593,989,740.00","26,273,653,071.00",,,,,,
11-ต.ค.-2019,6.10,+0.50,+8.93%,5.65,5.60,6.15,"148,429,400","876,803,670.00","26,867,642,811.00",,,,,,
04-ต.ค.-2019,5.60,-0.20,-3.45%,5.80,5.55,5.80,"64,956,100","368,971,790.00","25,990,839,141.00",,,,,,
27-ก.ย.-2019,5.80,+0.15,+2.65%,5.65,5.65,5.95,"139,217,700","808,744,510.00","26,359,810,931.00",,,,,,
20-ก.ย.-2019,5.65,-0.45,-7.38%,6.05,5.65,6.25,"252,360,200","1,496,150,110.00","25,551,066,421.00",,,,,,
13-ก.ย.-2019,6.10,-0.20,-3.17%,6.35,6.00,6.45,"148,532,600","917,258,670.00","27,047,216,531.00",,,,,,
06-ก.ย.-2019,6.30,+0.20,+3.28%,6.10,6.10,6.65,"285,068,900","1,829,108,620.00","27,964,475,201.00",,,,,,
30-ส.ค.-2019,6.10,-0.20,-3.17%,6.15,6.00,6.25,"130,589,100","800,231,670.00","26,135,366,581.00",,,,,,
23-ส.ค.-2019,6.30,+0.05,+0.80%,6.30,6.05,6.35,"103,552,500","642,113,370.00","26,935,598,251.00",,,,,,
16-ส.ค.-2019,6.25,0.00,0.00%,6.20,5.95,6.25,"140,770,800","859,054,330.00","26,293,484,881.00",,,,,,
09-ส.ค.-2019,6.25,-0.15,-2.34%,6.35,6.20,6.50,"126,524,600","805,844,720.00","27,152,539,211.00",,,,,,
02-ส.ค.-2019,6.40,-0.35,-5.19%,6.80,6.25,6.85,"139,603,000","918,138,890.00","27,958,383,931.00",,,,,,
26-ก.ค.-2019,6.75,-0.15,-2.17%,6.80,6.65,6.90,"112,074,300","759,473,880.00","28,876,522,821.00",,,,,,
19-ก.ค.-2019,6.90,-0.15,-2.13%,7.05,6.60,7.10,"190,066,100","1,302,188,980.00","29,635,996,701.00",,,,,,
12-ก.ค.-2019,7.05,0.00,0.00%,7.00,6.95,7.30,"168,386,500","1,203,047,900.00","30,938,185,681.00",,,,,,
05-ก.ค.-2019,7.05,0.00,0.00%,7.10,6.85,7.30,"289,957,400","2,053,092,870.00","29,735,137,781.00",,,,,,
28-มิ.ย.-2019,7.05,+0.20,+2.92%,6.85,6.70,7.20,"177,279,300","1,235,129,770.00","27,682,044,911.00",,,,,,
21-มิ.ย.-2019,6.85,+0.15,+2.24%,6.70,6.65,6.95,"178,104,500","1,213,505,100.00","26,446,915,141.00",,,,,,
14-มิ.ย.-2019,6.70,+0.20,+3.08%,6.55,6.45,6.75,"238,396,500","1,571,558,740.00","25,233,410,041.00",,,,,,
07-มิ.ย.-2019,6.50,+0.40,+6.56%,6.15,6.15,6.55,"251,992,400","1,603,877,505.00","23,661,851,301.00",,,,,,
31-พ.ค.-2019,6.10,+0.25,+4.27%,5.85,5.75,6.35,"385,304,300","2,354,396,300.00","22,057,973,796.00",,,,,,
24-พ.ค.-2019,5.85,+0.20,+3.54%,5.60,5.60,5.95,"167,529,300","968,574,345.00","19,703,577,496.00",,,,,,
17-พ.ค.-2019,5.65,-0.10,-1.74%,5.75,5.60,6.00,"327,287,900","1,890,972,285.00","18,735,003,151.00",,,,,,
10-พ.ค.-2019,5.75,-0.20,-3.36%,5.85,5.55,6.00,"362,033,400","2,080,742,315.00","20,625,975,436.00",,,,,,
03-พ.ค.-2019,5.95,+0.35,+6.25%,5.60,5.50,5.95,"226,331,500","1,301,229,235.00","22,706,717,751.00",,,,,,
26-เม.ย.-2019,5.60,+0.35,+6.67%,5.30,5.25,5.65,"444,684,500","2,412,873,820.00","21,405,488,516.00",,,,,,
19-เม.ย.-2019,5.25,+0.20,+3.96%,5.05,5.05,5.30,"119,413,000","620,195,670.00","18,992,614,696.00",,,,,,
12-เม.ย.-2019,5.05,+0.05,+1.00%,5.00,4.96,5.20,"70,335,300","357,661,204.00","18,372,419,026.00",,,,,,
05-เม.ย.-2019,5.00,+0.08,+1.63%,4.92,4.92,5.10,"177,261,000","890,265,928.00","18,014,757,822.00",,,,,,
29-มี.ค.-2019,4.92,0.00,0.00%,4.86,4.84,4.96,"68,453,300","334,808,176.00","17,124,491,894.00",,,,,,
22-มี.ค.-2019,4.92,+0.12,+2.50%,4.78,4.76,4.94,"59,210,300","286,733,382.00","16,789,683,718.00",,,,,,
15-มี.ค.-2019,4.80,+0.02,+0.42%,4.80,4.72,4.88,"69,750,500","334,629,362.00","16,502,950,336.00",,,,,,
08-มี.ค.-2019,4.78,-0.10,-2.05%,4.88,4.72,4.90,"94,993,800","456,230,762.00","16,168,320,974.00",,,,,,
01-มี.ค.-2019,4.88,-0.17,-3.37%,5.10,4.88,5.10,"106,592,900","530,162,989.00","16,624,551,736.00",,,,,,
22-ก.พ.-2019,5.05,+0.15,+3.06%,4.92,4.86,5.05,"110,600,600","549,055,311.00","17,154,714,725.00",,,,,,
15-ก.พ.-2019,4.90,-0.04,-0.81%,4.96,4.86,5.05,"198,110,500","980,403,183.00","16,605,659,414.00",,,,,,
08-ก.พ.-2019,4.94,0.00,0.00%,4.94,4.84,5.05,"163,652,800","807,932,702.00","17,586,062,597.00",,,,,,
01-ก.พ.-2019,4.94,+0.26,+5.56%,4.68,4.62,4.98,"235,871,100","1,130,293,202.00","16,778,129,895.00",,,,,,
25-ม.ค.-2019,4.68,+0.24,+5.41%,4.46,4.40,4.76,"334,369,100","1,537,156,182.00","15,647,836,693.00",,,,,,
18-ม.ค.-2019,4.44,-0.56,-11.20%,5.00,4.40,5.05,"540,478,100","2,501,017,802.00","14,110,680,511.00",,,,,,
11-ม.ค.-2019,5.00,0.00,0.00%,5.00,4.96,5.15,"204,660,800","1,030,443,535.00","16,611,698,313.00",,,,,,
04-ม.ค.-2019,5.00,+0.04,+0.81%,4.96,4.96,5.10,"80,198,200","402,692,811.00","15,581,254,778.00",,,,,,
28-ธ.ค.-2018,4.96,-0.09,-1.78%,5.05,4.94,5.10,"123,172,100","615,535,984.00","15,178,561,967.00",,,,,,
21-ธ.ค.-2018,5.05,-0.15,-2.88%,5.20,4.98,5.20,"166,182,400","841,017,642.00","15,794,097,951.00",,,,,,
14-ธ.ค.-2018,5.20,-0.05,-0.95%,5.20,5.10,5.35,"79,013,100","411,390,335.00","16,635,115,593.00",,,,,,
07-ธ.ค.-2018,5.25,+0.20,+3.96%,5.10,5.10,5.40,"258,933,700","1,365,695,145.00","17,046,505,928.00",,,,,,
30-พ.ย.-2018,5.05,+0.05,+1.00%,5.00,4.96,5.15,"94,736,400","480,486,389.00","15,680,810,783.00",,,,,,
23-พ.ย.-2018,5.00,-0.05,-0.99%,5.05,4.90,5.15,"194,218,300","969,729,761.00","15,200,324,394.00",,,,,,
16-พ.ย.-2018,5.05,-0.15,-2.88%,5.20,5.00,5.30,"199,949,300","1,030,927,765.00","16,170,054,155.00",,,,,,
09-พ.ย.-2018,5.20,+0.15,+2.97%,5.05,4.92,5.45,"330,417,200","1,725,791,605.00","17,200,981,920.00",,,,,,
02-พ.ย.-2018,5.05,+0.25,+5.21%,4.82,4.82,5.20,"317,158,500","1,581,897,355.00","15,475,190,315.00",,,,,,
26-ต.ค.-2018,4.80,-0.14,-2.83%,4.92,4.66,4.96,"269,323,300","1,295,862,068.00","13,893,292,960.00",,,,,,
19-ต.ค.-2018,4.94,-0.16,-3.14%,5.15,4.88,5.20,"177,516,000","893,712,350.00","15,189,155,028.00",,,,,,
12-ต.ค.-2018,5.10,+0.05,+0.99%,5.00,4.92,5.25,"434,530,500","2,192,487,498.00","16,082,867,378.00",,,,,,
05-ต.ค.-2018,5.05,-0.30,-5.61%,5.30,5.00,5.45,"394,517,000","2,058,899,720.00","13,890,379,880.00",,,,,,
28-ก.ย.-2018,5.35,+0.35,+7.00%,4.98,4.84,5.45,"410,599,400","2,114,982,799.00","15,949,279,600.00",,,,,,
21-ก.ย.-2018,5.00,+0.66,+15.21%,4.34,4.32,5.20,"514,228,900","2,460,206,021.00","13,834,296,801.00",,,,,,
14-ก.ย.-2018,4.34,+0.18,+4.33%,4.16,4.14,4.40,"143,084,200","615,210,678.00","11,374,090,780.00",,,,,,
07-ก.ย.-2018,4.16,-0.08,-1.89%,4.24,4.10,4.26,"79,076,900","330,166,430.00","10,758,880,102.00",,,,,,
31-ส.ค.-2018,4.24,+0.16,+3.92%,4.12,4.10,4.30,"158,119,900","665,202,474.00","11,089,046,532.00",,,,,,
24-ส.ค.-2018,4.08,+0.04,+0.99%,4.06,4.04,4.14,"61,289,100","250,543,064.00","10,423,844,058.00",,,,,,
17-ส.ค.-2018,4.04,-0.02,-0.49%,4.02,3.94,4.08,"40,244,100","161,704,522.00","10,173,300,994.00",,,,,,
10-ส.ค.-2018,4.06,-0.06,-1.46%,4.14,4.02,4.16,"62,527,900","255,917,112.00","10,335,005,516.00",,,,,,
03-ส.ค.-2018,4.12,+0.12,+3.00%,4.00,3.98,4.18,"68,995,700","282,092,550.00","10,590,922,628.00",,,,,,
27-ก.ค.-2018,4.00,-0.06,-1.48%,4.06,3.98,4.08,"42,521,100","170,891,410.00","10,308,830,078.00",,,,,,
20-ก.ค.-2018,4.06,+0.08,+2.01%,3.98,3.92,4.10,"54,237,900","217,828,572.00","10,479,721,488.00",,,,,,
13-ก.ค.-2018,3.98,+0.14,+3.65%,3.88,3.86,4.04,"54,741,700","216,164,520.00","10,261,892,916.00",,,,,,
06-ก.ค.-2018,3.84,+0.08,+2.13%,3.66,3.66,3.94,"82,165,600","314,830,236.00","10,045,728,396.00",,,,,,
29-มิ.ย.-2018,3.76,-0.28,-6.93%,4.06,3.76,4.16,"204,457,100","817,255,042.00","9,730,898,160.00",,,,,,
22-มิ.ย.-2018,4.04,-0.12,-2.88%,4.14,4.02,4.22,"112,264,900","459,687,516.00","10,548,153,202.00",,,,,,
15-มิ.ย.-2018,4.16,+0.10,+2.46%,4.06,4.04,4.28,"174,889,700","732,342,392.00","11,007,840,718.00",,,,,,
08-มิ.ย.-2018,4.06,+0.08,+2.01%,3.94,3.92,4.12,"113,302,800","456,619,818.00","10,275,498,326.00",,,,,,
01-มิ.ย.-2018,3.98,+0.02,+0.51%,3.96,3.90,4.00,"45,715,200","180,404,378.00","9,818,878,508.00",,,,,,
25-พ.ค.-2018,3.96,-0.10,-2.46%,4.06,3.94,4.10,"54,873,300","220,749,496.00","9,638,474,130.00",,,,,,
18-พ.ค.-2018,4.06,+0.02,+0.50%,4.04,4.04,4.16,"97,568,800","400,354,882.00","9,859,223,626.00",,,,,,
11-พ.ค.-2018,4.04,+0.10,+2.54%,3.98,3.92,4.14,"106,164,900","427,367,820.00","9,458,868,744.00",,,,,,
04-พ.ค.-2018,3.94,+0.14,+3.68%,3.80,3.80,4.04,"50,028,700","198,261,788.00","9,031,500,924.00",,,,,,
27-เม.ย.-2018,3.80,0.00,0.00%,3.80,3.78,3.94,"39,665,100","153,511,948.00","8,833,239,136.00",,,,,,
20-เม.ย.-2018,3.80,-0.06,-1.55%,3.86,3.76,3.88,"32,271,700","123,352,616.00","8,986,751,084.00",,,,,,
13-เม.ย.-2018,3.86,+0.06,+1.58%,3.78,3.46,3.86,"87,164,300","318,906,778.00","9,110,103,700.00",,,,,,
06-เม.ย.-2018,3.80,-0.08,-2.06%,3.88,3.76,3.94,"39,983,900","154,257,136.00","8,791,196,922.00",,,,,,
30-มี.ค.-2018,3.88,-0.06,-1.52%,3.94,3.86,4.04,"62,627,200","247,678,120.00","8,945,454,058.00",,,,,,
23-มี.ค.-2018,3.94,-0.02,-0.51%,3.98,3.86,4.04,"41,801,200","165,740,772.00","9,193,132,178.00",,,,,,
16-มี.ค.-2018,3.96,+0.08,+2.06%,3.90,3.86,4.06,"76,654,500","304,783,934.00","9,358,872,950.00",,,,,,
09-มี.ค.-2018,3.88,-0.16,-3.96%,4.04,3.84,4.06,"66,678,300","263,671,488.00","9,054,089,016.00",,,,,,
02-มี.ค.-2018,4.04,-0.10,-2.42%,4.14,4.04,4.16,"45,531,100","186,116,920.00","9,317,760,504.00",,,,,,
23-ก.พ.-2018,4.14,-0.04,-0.96%,4.18,4.04,4.26,"83,863,500","347,294,416.00","9,503,877,424.00",,,,,,
16-ก.พ.-2018,4.18,+0.04,+0.97%,4.20,4.12,4.28,"105,730,100","444,745,736.00","9,851,171,840.00",,,,,,
09-ก.พ.-2018,4.14,-0.18,-4.17%,4.22,4.04,4.28,"178,039,600","739,489,266.00","9,406,426,104.00",,,,,,
02-ก.พ.-2018,4.32,+0.10,+2.37%,4.26,4.18,4.38,"162,419,600","697,193,732.00","10,145,915,370.00",,,,,,
26-ม.ค.-2018,4.22,-0.12,-2.76%,4.32,4.12,4.46,"253,004,600","1,084,837,892.00","9,448,721,638.00",,,,,,
19-ม.ค.-2018,4.34,-0.24,-5.24%,4.62,4.22,4.80,"669,400,900","3,024,417,920.00","10,533,559,530.00",,,,,,
12-ม.ค.-2018,4.58,+0.30,+7.01%,4.30,4.16,4.60,"358,922,100","1,577,144,362.00","13,557,977,450.00",,,,,,
05-ม.ค.-2018,4.28,+0.24,+5.94%,4.06,4.06,4.34,"154,178,400","654,231,750.00","11,980,833,088.00",,,,,,
29-ธ.ค.-2017,4.04,-0.12,-2.88%,4.18,4.00,4.20,"106,833,300","437,208,128.00","11,326,601,338.00",,,,,,
22-ธ.ค.-2017,4.16,+0.18,+4.52%,4.00,3.98,4.20,"93,132,400","382,588,344.00","11,763,809,466.00",,,,,,
15-ธ.ค.-2017,3.98,+0.04,+1.02%,3.94,3.88,4.04,"69,722,700","276,435,856.00","11,381,221,122.00",,,,,,
08-ธ.ค.-2017,3.94,-0.04,-1.01%,3.98,3.80,4.02,"136,768,400","531,402,328.00","11,104,785,266.00",,,,,,
01-ธ.ค.-2017,3.98,-0.04,-1.00%,3.96,3.96,4.08,"116,136,300","466,046,568.00","11,636,187,594.00",,,,,,
24-พ.ย.-2017,4.02,-0.20,-4.74%,4.26,4.02,4.26,"169,144,200","699,316,822.00","12,102,234,162.00",,,,,,
17-พ.ย.-2017,4.22,-0.02,-0.47%,4.24,4.18,4.30,"125,775,800","533,261,050.00","12,801,550,984.00",,,,,,
10-พ.ย.-2017,4.24,-0.04,-0.93%,4.26,4.12,4.46,"329,262,600","1,414,793,968.00","13,334,812,034.00",,,,,,
03-พ.ย.-2017,4.28,0.00,0.00%,4.28,4.18,4.48,"333,252,000","1,447,177,260.00","14,749,606,002.00",,,,,,
27-ต.ค.-2017,4.28,+0.20,+4.90%,4.12,4.08,4.36,"182,524,000","769,815,526.00","13,302,428,742.00",,,,,,
20-ต.ค.-2017,4.08,-0.06,-1.45%,4.14,3.94,4.40,"525,940,300","2,170,510,076.00","12,532,613,216.00",,,,,,
13-ต.ค.-2017,4.14,+0.22,+5.61%,3.96,3.82,4.18,"276,564,000","1,116,379,124.00","14,703,123,292.00",,,,,,
06-ต.ค.-2017,3.92,+0.36,+10.11%,3.60,3.56,4.00,"321,004,500","1,221,330,582.00","13,586,744,168.00",,,,,,
29-ก.ย.-2017,3.56,+0.02,+0.56%,3.56,3.52,3.64,"72,644,800","260,627,892.00","12,365,413,586.00",,,,,,
22-ก.ย.-2017,3.54,0.00,0.00%,3.56,3.50,3.70,"214,189,000","775,564,398.00","12,104,785,694.00",,,,,,
15-ก.ย.-2017,3.54,+0.06,+1.72%,3.50,3.44,3.60,"124,577,000","439,149,984.00","11,329,221,296.00",,,,,,
08-ก.ย.-2017,3.48,-0.02,-0.57%,3.48,3.44,3.58,"131,952,500","463,952,656.00","10,890,071,312.00",,,,,,
01-ก.ย.-2017,3.50,+0.22,+6.71%,3.28,3.26,3.56,"303,945,800","1,047,252,982.00","11,354,023,968.00",,,,,,
25-ส.ค.-2017,3.28,+0.04,+1.23%,3.24,3.22,3.32,"53,904,600","176,620,774.00","10,306,770,986.00",,,,,,
18-ส.ค.-2017,3.24,-0.02,-0.61%,3.26,3.22,3.32,"32,707,400","107,243,704.00","10,130,150,212.00",,,,,,
11-ส.ค.-2017,3.26,-0.10,-2.98%,3.38,3.26,3.38,"36,175,800","119,739,346.00","10,237,393,916.00",,,,,,
04-ส.ค.-2017,3.36,+0.06,+1.82%,3.30,3.26,3.38,"38,823,900","129,274,616.00","10,357,133,262.00",,,,,,
28-ก.ค.-2017,3.30,0.00,0.00%,3.30,3.26,3.32,"26,163,500","86,151,386.00","10,227,858,646.00",,,,,,
21-ก.ค.-2017,3.30,0.00,0.00%,3.30,3.28,3.38,"48,407,500","161,435,092.00","10,314,010,032.00",,,,,,
14-ก.ค.-2017,3.30,0.00,0.00%,3.30,3.26,3.34,"23,410,800","77,123,502.00","10,475,445,124.00",,,,,,
07-ก.ค.-2017,3.30,0.00,0.00%,3.32,3.26,3.40,"76,816,100","255,352,782.00","10,552,568,626.00",,,,,,
