Tirathai PCL | Price History                                          25-Sep-2024 17:10,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
TRTm.BK,,,,,,,,,,,,,,,
Interval: Weekly,,,,,,,,,,,,,,,
History Period: 10 Years,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
VAP: Total,"3,739,743,000",,,,,,,,,,,,,,
Price,Volume,%Volume,Count,%Count,,,,,,,,,,,
30-ก.ค.-2021,2.2000,+0.0200,+0.9174%,2.2000,2.1400,2.4200,"16,182,500","37,029,146.0000","2,500,031,173.0000",,,,,,
23-ก.ค.-2021,2.1800,+0.0200,+0.9259%,2.1400,2.0800,2.3400,"15,744,500","35,719,378.0000","2,463,002,027.0000",,,,,,
16-ก.ค.-2021,2.1600,+0.1600,+8.0000%,2.0000,1.9900,2.4400,"11,005,900","25,032,882.0000","2,427,282,649.0000",,,,,,
09-ก.ค.-2021,2.0000,-0.1200,-5.6604%,2.1000,2.0000,2.2000,"2,294,700","4,771,738.0000","2,402,249,767.0000",,,,,,
02-ก.ค.-2021,2.1200,-0.0200,-0.9346%,2.1200,2.0800,2.2000,"658,600","1,402,002.0000","2,407,021,505.0000",,,,,,
25-มิ.ย.-2021,2.1400,-0.0400,-1.8349%,2.2000,2.1000,2.2400,"1,620,700","3,484,128.0000","2,408,423,507.0000",,,,,,
18-มิ.ย.-2021,2.1800,-0.1200,-5.2174%,2.3200,2.1800,2.3200,"1,361,400","3,032,482.0000","2,411,907,635.0000",,,,,,
11-มิ.ย.-2021,2.3000,0.0000,0.0000%,2.3400,2.2200,2.3800,"4,514,200","10,356,856.0000","2,414,940,117.0000",,,,,,
04-มิ.ย.-2021,2.3000,+0.1000,+4.5455%,2.2400,2.1600,2.3400,"4,004,500","9,172,498.0000","2,404,583,261.0000",,,,,,
28-พ.ค.-2021,2.2000,+0.0200,+0.9174%,2.2400,2.1400,2.2600,"1,737,400","3,810,848.0000","2,395,410,763.0000",,,,,,
21-พ.ค.-2021,2.1800,0.0000,0.0000%,2.2400,2.0000,2.3000,"6,586,600","14,227,790.0000","2,391,599,915.0000",,,,,,
14-พ.ค.-2021,2.1800,-0.2400,-9.9174%,2.4200,1.9900,2.6200,"16,708,900","40,299,826.0000","2,405,827,705.0000",,,,,,
07-พ.ค.-2021,2.4200,+0.1000,+4.3103%,2.3200,2.2000,2.6200,"11,191,000","26,965,016.0000","2,446,127,531.0000",,,,,,
30-เม.ย.-2021,2.3200,+0.3300,+16.5829%,1.9900,1.9500,2.5600,"34,906,500","80,176,849.0000","2,419,162,515.0000",,,,,,
23-เม.ย.-2021,1.9900,+0.1200,+6.4171%,1.8800,1.8700,2.0400,"9,106,800","17,782,073.0000","2,338,985,666.0000",,,,,,
16-เม.ย.-2021,1.8700,0.0000,0.0000%,1.8900,1.8500,1.9100,"808,800","1,521,281.0000","2,321,203,593.0000",,,,,,
09-เม.ย.-2021,1.8700,-0.0400,-2.0942%,1.9400,1.8400,2.0200,"5,773,900","11,030,745.0000","2,322,724,874.0000",,,,,,
02-เม.ย.-2021,1.9100,+0.1000,+5.5249%,1.8100,1.7900,2.3600,"9,246,200","18,354,584.0000","2,333,755,619.0000",,,,,,
26-มี.ค.-2021,1.8100,-0.0200,-1.0929%,1.8300,1.8100,1.9100,"1,298,000","2,401,101.0000","2,315,401,035.0000",,,,,,
19-มี.ค.-2021,1.8300,+0.1400,+8.2840%,1.7000,1.6900,1.8400,"1,906,000","3,379,240.0000","2,317,802,136.0000",,,,,,
12-มี.ค.-2021,1.6900,-0.0200,-1.1696%,1.7100,1.6600,1.7200,"1,249,900","2,112,662.0000","2,314,422,896.0000",,,,,,
05-มี.ค.-2021,1.7100,-0.0100,-0.5814%,1.7100,1.6800,1.7200,"624,600","1,061,981.0000","2,316,535,558.0000",,,,,,
26-ก.พ.-2021,1.7200,-0.0100,-0.5780%,1.7300,1.7000,1.7800,"372,800","637,699.0000","2,317,597,539.0000",,,,,,
19-ก.พ.-2021,1.7300,-0.0200,-1.1429%,1.7300,1.7200,1.7700,"233,100","405,550.0000","2,318,235,238.0000",,,,,,
12-ก.พ.-2021,1.7500,+0.0100,+0.5747%,1.7400,1.7100,1.7600,"106,900","184,919.0000","2,318,640,788.0000",,,,,,
05-ก.พ.-2021,1.7400,0.0000,0.0000%,1.7400,1.7400,1.7600,"102,300","178,607.0000","2,318,455,869.0000",,,,,,
29-ม.ค.-2021,1.7400,-0.0100,-0.5714%,1.7700,1.7400,1.7700,"132,400","231,823.0000","2,318,634,476.0000",,,,,,
22-ม.ค.-2021,1.7500,+0.0100,+0.5747%,1.7500,1.7400,1.8000,"1,321,500","2,338,319.0000","2,318,866,299.0000",,,,,,
15-ม.ค.-2021,1.7400,+0.0200,+1.1628%,1.7300,1.7100,1.8000,"654,100","1,132,630.0000","2,316,527,980.0000",,,,,,
08-ม.ค.-2021,1.7200,-0.0300,-1.7143%,1.7000,1.6700,1.7400,"269,400","459,526.0000","2,315,395,350.0000",,,,,,
01-ม.ค.-2021,1.7500,+0.0900,+5.4217%,1.6700,1.6500,1.7500,"680,600","1,163,824.0000","2,315,854,876.0000",,,,,,
25-ธ.ค.-2020,1.6600,-0.0200,-1.1905%,1.6400,1.6000,1.7000,"255,000","417,665.0000","2,314,691,052.0000",,,,,,
18-ธ.ค.-2020,1.6800,+0.0100,+0.5988%,1.6700,1.6000,1.6900,"714,800","1,178,504.0000","2,315,108,717.0000",,,,,,
11-ธ.ค.-2020,1.6700,-0.0100,-0.5952%,1.6800,1.6600,1.7000,"67,900","113,922.0000","2,313,930,213.0000",,,,,,
04-ธ.ค.-2020,1.6800,+0.0500,+3.0675%,1.6200,1.6100,1.7000,"185,300","306,522.0000","2,314,044,135.0000",,,,,,
27-พ.ย.-2020,1.6300,+0.0200,+1.2422%,1.6100,1.6100,1.6700,"294,700","481,112.0000","2,313,737,613.0000",,,,,,
20-พ.ย.-2020,1.6100,-0.0200,-1.2270%,1.6800,1.6100,1.6800,"77,200","125,570.0000","2,313,256,501.0000",,,,,,
13-พ.ย.-2020,1.6300,-0.0200,-1.2121%,1.6200,1.6200,1.7200,"406,000","662,672.0000","2,313,382,071.0000",,,,,,
06-พ.ย.-2020,1.6500,-0.0200,-1.1976%,1.5800,1.5800,1.7000,"94,000","156,208.0000","2,314,044,743.0000",,,,,,
30-ต.ค.-2020,1.6700,+0.0100,+0.6024%,1.6500,1.5800,1.6700,"6,800","11,318.0000","2,314,200,951.0000",,,,,,
23-ต.ค.-2020,1.6600,+0.0100,+0.6061%,1.6500,1.5700,1.6600,"37,900","60,668.0000","2,314,189,633.0000",,,,,,
16-ต.ค.-2020,1.6500,-0.0300,-1.7857%,1.6900,1.6200,1.6900,"10,400","17,101.0000","2,314,128,965.0000",,,,,,
09-ต.ค.-2020,1.6800,+0.0300,+1.8182%,1.6300,1.6300,1.7000,"8,600","14,395.0000","2,314,146,066.0000",,,,,,
02-ต.ค.-2020,1.6500,+0.0200,+1.2270%,1.6400,1.6100,1.6700,"131,900","215,568.0000","2,314,131,671.0000",,,,,,
25-ก.ย.-2020,1.6300,-0.0600,-3.5503%,1.7000,1.6300,1.7000,"69,400","114,627.0000","2,313,916,103.0000",,,,,,
18-ก.ย.-2020,1.6900,+0.0500,+3.0488%,1.6800,1.6500,1.6900,"151,300","253,601.0000","2,314,030,730.0000",,,,,,
11-ก.ย.-2020,1.6400,-0.0300,-1.7964%,1.7000,1.6300,1.7000,"103,900","173,000.0000","2,313,777,129.0000",,,,,,
04-ก.ย.-2020,1.6700,+0.0100,+0.6024%,1.6700,1.6700,1.6700,"2,300","3,841.0000","2,313,950,129.0000",,,,,,
28-ส.ค.-2020,1.6600,+0.0200,+1.2195%,1.6700,1.6200,1.6800,"55,100","91,498.0000","2,313,946,288.0000",,,,,,
21-ส.ค.-2020,1.6400,-0.0400,-2.3810%,1.6800,1.6400,1.6800,"56,300","93,176.0000","2,313,854,790.0000",,,,,,
14-ส.ค.-2020,1.6800,0.0000,0.0000%,1.6800,1.6400,1.6900,"321,300","536,389.0000","2,313,947,966.0000",,,,,,
07-ส.ค.-2020,1.6800,+0.0300,+1.8182%,1.6800,1.6500,1.6900,"117,500","196,306.0000","2,313,411,577.0000",,,,,,
31-ก.ค.-2020,1.6500,-0.0400,-2.3669%,1.6900,1.6500,1.6900,"115,500","193,570.0000","2,313,215,271.0000",,,,,,
24-ก.ค.-2020,1.6900,0.0000,0.0000%,1.7000,1.6500,1.7000,"272,400","456,371.0000","2,313,408,841.0000",,,,,,
17-ก.ค.-2020,1.6900,+0.0100,+0.5952%,1.6800,1.6500,1.6900,"123,400","207,125.0000","2,312,952,470.0000",,,,,,
10-ก.ค.-2020,1.6800,0.0000,0.0000%,1.6500,1.6500,1.6800,"65,400","109,866.0000","2,312,745,345.0000",,,,,,
03-ก.ค.-2020,1.6800,+0.0100,+0.5988%,1.6800,1.6600,1.6800,"782,000","1,313,583.0000","2,312,635,479.0000",,,,,,
26-มิ.ย.-2020,1.6700,+0.0100,+0.6024%,1.6700,1.6500,1.6900,"928,600","1,544,993.0000","2,311,321,896.0000",,,,,,
19-มิ.ย.-2020,1.6600,+0.0100,+0.6061%,1.6500,1.6400,1.7000,"602,600","1,001,358.0000","2,309,776,903.0000",,,,,,
12-มิ.ย.-2020,1.6500,-0.0400,-2.3669%,1.6900,1.6200,1.6900,"1,057,300","1,759,168.0000","2,308,775,545.0000",,,,,,
05-มิ.ย.-2020,1.6900,+0.0300,+1.8072%,1.6600,1.6600,1.6900,"578,000","968,951.0000","2,310,534,713.0000",,,,,,
29-พ.ค.-2020,1.6600,0.0000,0.0000%,1.6700,1.6500,1.6900,"2,338,700","3,899,222.0000","2,309,565,762.0000",,,,,,
22-พ.ค.-2020,1.6600,+0.0200,+1.2195%,1.6400,1.6400,1.7000,"452,400","753,007.0000","2,305,666,540.0000",,,,,,
15-พ.ค.-2020,1.6400,-0.1700,-9.3923%,1.6500,1.6100,1.7300,"926,700","1,536,903.0000","2,304,913,533.0000",,,,,,
08-พ.ค.-2020,1.8100,+0.1000,+5.8480%,1.7000,1.7000,1.8100,"1,819,600","3,238,074.0000","2,306,450,436.0000",,,,,,
01-พ.ค.-2020,1.7100,-0.0700,-3.9326%,1.7800,1.6600,1.7800,"1,681,400","2,855,607.0000","2,303,212,362.0000",,,,,,
24-เม.ย.-2020,1.7800,-0.0200,-1.1111%,1.8100,1.6900,1.8400,"2,603,300","4,542,330.0000","2,306,067,969.0000",,,,,,
17-เม.ย.-2020,1.8000,-0.0100,-0.5525%,1.8100,1.7800,1.8100,"1,706,400","3,064,427.0000","2,310,610,299.0000",,,,,,
10-เม.ย.-2020,1.8100,-0.0200,-1.0929%,1.8500,1.7700,1.8500,"937,500","1,697,872.0000","2,313,674,726.0000",,,,,,
03-เม.ย.-2020,1.8300,+0.1000,+5.7803%,1.7400,1.7100,1.8400,"2,386,400","4,276,968.0000","2,315,372,598.0000",,,,,,
27-มี.ค.-2020,1.7300,-0.0100,-0.5747%,1.5900,1.5900,1.7400,"2,015,100","3,480,473.0000","2,311,095,630.0000",,,,,,
20-มี.ค.-2020,1.7400,+0.0400,+2.3529%,1.6400,1.6100,1.7400,"206,200","340,284.0000","2,314,576,103.0000",,,,,,
13-มี.ค.-2020,1.7000,-0.2000,-10.5263%,1.9000,1.6000,1.9000,"748,600","1,348,432.0000","2,314,235,819.0000",,,,,,
06-มี.ค.-2020,1.9000,+0.1400,+7.9545%,1.7400,1.7400,1.9000,"1,357,100","2,492,662.0000","2,315,584,251.0000",,,,,,
28-ก.พ.-2020,1.7600,-0.0300,-1.6760%,1.8000,1.7300,1.8000,"764,700","1,349,883.0000","2,313,091,589.0000",,,,,,
21-ก.พ.-2020,1.7900,-0.0200,-1.1050%,1.8000,1.7400,1.8100,"126,000","223,274.0000","2,314,441,472.0000",,,,,,
14-ก.พ.-2020,1.8100,-0.0200,-1.0929%,1.7900,1.7600,1.8300,"207,100","370,554.0000","2,314,664,746.0000",,,,,,
07-ก.พ.-2020,1.8300,+0.0300,+1.6667%,1.7800,1.7600,1.8500,"373,200","664,497.0000","2,315,035,300.0000",,,,,,
31-ม.ค.-2020,1.8000,-0.0900,-4.7619%,1.8300,1.7700,1.8300,"1,042,700","1,878,592.0000","2,314,370,803.0000",,,,,,
24-ม.ค.-2020,1.8900,+0.0300,+1.6129%,1.8200,1.8100,1.8900,"302,600","556,735.0000","2,316,249,395.0000",,,,,,
17-ม.ค.-2020,1.8600,-0.0100,-0.5348%,1.9000,1.7900,1.9000,"187,200","341,884.0000","2,315,692,660.0000",,,,,,
10-ม.ค.-2020,1.8700,-0.0300,-1.5789%,1.8000,1.8000,1.8900,"346,200","625,752.0000","2,316,034,544.0000",,,,,,
03-ม.ค.-2020,1.9000,+0.1300,+7.3446%,1.7600,1.7500,1.9000,"636,600","1,149,150.0000","2,316,660,296.0000",,,,,,
27-ธ.ค.-2019,1.7700,-0.0100,-0.5618%,1.7500,1.7300,1.8000,"590,800","1,028,460.0000","2,315,511,146.0000",,,,,,
20-ธ.ค.-2019,1.7800,+0.0100,+0.5650%,1.7500,1.7300,1.7900,"696,800","1,215,040.0000","2,316,539,606.0000",,,,,,
13-ธ.ค.-2019,1.7700,-0.0300,-1.6667%,1.7700,1.7500,1.8100,"794,800","1,398,870.0000","2,315,324,566.0000",,,,,,
06-ธ.ค.-2019,1.8000,0.0000,0.0000%,1.8100,1.7500,1.8100,"286,500","507,050.0000","2,316,723,436.0000",,,,,,
29-พ.ย.-2019,1.8000,+0.0500,+2.8571%,1.7500,1.7500,1.8000,"319,800","566,560.0000","2,316,216,386.0000",,,,,,
22-พ.ย.-2019,1.7500,0.0000,0.0000%,1.7500,1.7300,1.8000,"276,200","483,190.0000","2,315,649,826.0000",,,,,,
15-พ.ย.-2019,1.7500,-0.0600,-3.3149%,1.8100,1.7300,1.8100,"600,200","1,059,810.0000","2,316,133,016.0000",,,,,,
08-พ.ย.-2019,1.8100,+0.0600,+3.4286%,1.6900,1.6900,1.8200,"517,200","911,530.0000","2,317,192,826.0000",,,,,,
01-พ.ย.-2019,1.7500,-0.0500,-2.7778%,1.8000,1.7100,1.8000,"453,600","788,920.0000","2,316,281,296.0000",,,,,,
25-ต.ค.-2019,1.8000,-0.0500,-2.7027%,1.8100,1.7600,1.8500,"368,300","652,490.0000","2,317,070,216.0000",,,,,,
18-ต.ค.-2019,1.8500,-0.0100,-0.5376%,1.8100,1.8000,1.8600,"354,500","642,960.0000","2,317,722,706.0000",,,,,,
11-ต.ค.-2019,1.8600,-0.0400,-2.1053%,1.8000,1.7900,1.9000,"288,800","523,160.0000","2,318,365,666.0000",,,,,,
04-ต.ค.-2019,1.9000,-0.0200,-1.0417%,1.8800,1.8400,1.9100,"179,400","336,000.0000","2,318,888,826.0000",,,,,,
27-ก.ย.-2019,1.9200,+0.0100,+0.5236%,1.8700,1.8600,1.9200,"114,400","215,210.0000","2,319,224,826.0000",,,,,,
20-ก.ย.-2019,1.9100,0.0000,0.0000%,1.9000,1.8500,1.9500,"279,400","533,530.0000","2,319,009,616.0000",,,,,,
13-ก.ย.-2019,1.9100,+0.0400,+2.1390%,1.8700,1.8100,1.9100,"330,200","618,220.0000","2,318,476,086.0000",,,,,,
06-ก.ย.-2019,1.8700,0.0000,0.0000%,1.8000,1.8000,1.8700,"177,400","325,340.0000","2,317,857,866.0000",,,,,,
30-ส.ค.-2019,1.8700,-0.0100,-0.5319%,1.7600,1.7600,1.9000,"301,900","552,970.0000","2,318,183,206.0000",,,,,,
23-ส.ค.-2019,1.8800,0.0000,0.0000%,1.8900,1.8200,1.8900,"345,000","638,770.0000","2,318,736,176.0000",,,,,,
16-ส.ค.-2019,1.8800,-0.0500,-2.5907%,1.9000,1.7700,1.9000,"409,500","739,680.0000","2,319,374,946.0000",,,,,,
09-ส.ค.-2019,1.9300,-0.0500,-2.5253%,1.9600,1.9000,1.9600,"655,100","1,263,460.0000","2,320,114,626.0000",,,,,,
02-ส.ค.-2019,1.9800,-0.0200,-1.0000%,2.0000,1.9300,2.0000,"922,600","1,805,950.0000","2,321,378,086.0000",,,,,,
26-ก.ค.-2019,2.0000,0.0000,0.0000%,2.0000,1.9600,2.0400,"509,900","1,023,840.0000","2,323,184,036.0000",,,,,,
19-ก.ค.-2019,2.0000,-0.0200,-0.9901%,2.0200,2.0000,2.0600,"417,100","839,610.0000","2,324,207,876.0000",,,,,,
12-ก.ค.-2019,2.0200,+0.0500,+2.5381%,1.9700,1.9700,2.0800,"1,210,000","2,425,650.0000","2,325,047,486.0000",,,,,,
05-ก.ค.-2019,1.9700,+0.0300,+1.5464%,1.9600,1.9000,2.0200,"495,100","962,770.0000","2,322,621,836.0000",,,,,,
28-มิ.ย.-2019,1.9400,+0.0700,+3.7433%,1.8700,1.8700,2.1400,"3,898,800","7,852,030.0000","2,321,659,066.0000",,,,,,
21-มิ.ย.-2019,1.8700,+0.0500,+2.7473%,1.8500,1.8000,1.9100,"713,700","1,326,610.0000","2,313,807,036.0000",,,,,,
14-มิ.ย.-2019,1.8200,+0.0300,+1.6760%,1.7900,1.7600,1.8500,"405,800","727,910.0000","2,312,480,426.0000",,,,,,
07-มิ.ย.-2019,1.7900,0.0000,0.0000%,1.7900,1.7200,1.8000,"148,000","258,805.0000","2,311,752,516.0000",,,,,,
31-พ.ค.-2019,1.7900,+0.0100,+0.5618%,1.7600,1.7300,1.7900,"317,800","555,644.0000","2,311,493,711.0000",,,,,,
24-พ.ค.-2019,1.7800,+0.0500,+2.8902%,1.7300,1.7300,1.8200,"178,900","314,046.0000","2,310,938,067.0000",,,,,,
17-พ.ค.-2019,1.7300,-0.1500,-7.9787%,1.9000,1.7300,1.9300,"1,244,800","2,252,526.0000","2,310,624,021.0000",,,,,,
10-พ.ค.-2019,1.8800,-0.0500,-2.5907%,1.9300,1.8700,2.0000,"440,800","834,388.0000","2,312,876,547.0000",,,,,,
03-พ.ค.-2019,1.9300,+0.1300,+7.2222%,1.7900,1.7900,2.1800,"17,597,000","35,640,182.0000","2,313,710,935.0000",,,,,,
26-เม.ย.-2019,1.8000,+0.0400,+2.2727%,1.7500,1.7400,2.0600,"5,681,700","11,005,943.0000","2,278,070,753.0000",,,,,,
19-เม.ย.-2019,1.7600,+0.0600,+3.5294%,1.6700,1.6700,1.7700,"183,300","318,010.0000","2,267,064,810.0000",,,,,,
12-เม.ย.-2019,1.7000,+0.0300,+1.7964%,1.6800,1.6700,1.7400,"104,100","177,937.0000","2,266,746,800.0000",,,,,,
05-เม.ย.-2019,1.6700,-0.0100,-0.5952%,1.6700,1.6500,1.6900,"129,700","216,430.0000","2,266,568,863.0000",,,,,,
29-มี.ค.-2019,1.6800,-0.0200,-1.1765%,1.6900,1.6500,1.7000,"369,400","616,039.0000","2,266,785,293.0000",,,,,,
22-มี.ค.-2019,1.7000,-0.1000,-5.5556%,1.7800,1.6700,1.9800,"741,800","1,292,042.0000","2,267,401,332.0000",,,,,,
15-มี.ค.-2019,1.8000,-0.0700,-3.7433%,1.8800,1.7800,1.8800,"322,900","582,600.0000","2,268,693,374.0000",,,,,,
08-มี.ค.-2019,1.8700,-0.0500,-2.6042%,1.9300,1.8400,1.9400,"421,200","786,975.0000","2,269,275,974.0000",,,,,,
01-มี.ค.-2019,1.9200,-0.0800,-4.0000%,1.9900,1.9100,2.0400,"120,200","240,468.0000","2,270,062,949.0000",,,,,,
22-ก.พ.-2019,2.0000,0.0000,0.0000%,1.9900,1.9600,2.0200,"383,800","766,744.0000","2,270,303,417.0000",,,,,,
15-ก.พ.-2019,2.0000,-0.0400,-1.9608%,2.0400,2.0000,2.0400,"97,700","196,990.0000","2,271,070,161.0000",,,,,,
08-ก.พ.-2019,2.0400,+0.1400,+7.3684%,1.9300,1.9300,2.0800,"248,400","505,625.0000","2,271,267,151.0000",,,,,,
01-ก.พ.-2019,1.9000,+0.0400,+2.1505%,1.8400,1.8000,1.9800,"350,900","651,750.0000","2,270,761,526.0000",,,,,,
25-ม.ค.-2019,1.8600,+0.0500,+2.7624%,1.8200,1.8000,1.8800,"141,800","257,794.0000","2,270,109,776.0000",,,,,,
18-ม.ค.-2019,1.8100,+0.0200,+1.1173%,1.7800,1.7600,1.8200,"37,000","66,669.0000","2,269,851,982.0000",,,,,,
11-ม.ค.-2019,1.7900,+0.0100,+0.5618%,1.7900,1.7500,1.8200,"313,900","557,372.0000","2,269,785,313.0000",,,,,,
04-ม.ค.-2019,1.7800,+0.0500,+2.8902%,1.7100,1.6800,1.7800,"93,400","163,246.0000","2,269,227,941.0000",,,,,,
28-ธ.ค.-2018,1.7300,-0.0500,-2.8090%,1.7700,1.6700,1.8000,"1,046,300","1,780,042.0000","2,269,064,695.0000",,,,,,
21-ธ.ค.-2018,1.7800,-0.2200,-11.0000%,2.0400,1.7500,2.0400,"1,187,100","2,153,763.0000","2,270,844,737.0000",,,,,,
14-ธ.ค.-2018,2.0000,-0.0400,-1.9608%,2.0400,1.9900,2.0600,"156,400","316,028.0000","2,272,998,500.0000",,,,,,
07-ธ.ค.-2018,2.0400,-0.0200,-0.9709%,2.0600,2.0400,2.0600,"23,100","47,304.0000","2,273,314,528.0000",,,,,,
30-พ.ย.-2018,2.0600,+0.0400,+1.9802%,2.0200,1.9400,2.0800,"1,169,400","2,314,679.0000","2,273,361,832.0000",,,,,,
23-พ.ย.-2018,2.0200,-0.1200,-5.6075%,2.1200,2.0000,2.1400,"404,700","823,382.0000","2,271,047,153.0000",,,,,,
16-พ.ย.-2018,2.1400,-0.2200,-9.3220%,2.3600,2.0800,2.3600,"382,700","839,662.0000","2,271,870,535.0000",,,,,,
09-พ.ย.-2018,2.3600,+0.0400,+1.7241%,2.3000,2.3000,2.3600,"30,500","70,456.0000","2,272,710,197.0000",,,,,,
02-พ.ย.-2018,2.3200,-0.0200,-0.8547%,2.3400,2.2600,2.3600,"57,100","131,156.0000","2,272,639,741.0000",,,,,,
26-ต.ค.-2018,2.3400,+0.0200,+0.8621%,2.3600,2.2600,2.3600,"205,600","471,368.0000","2,272,770,897.0000",,,,,,
19-ต.ค.-2018,2.3200,-0.0600,-2.5210%,2.4000,2.3200,2.4000,"305,600","721,098.0000","2,272,299,529.0000",,,,,,
12-ต.ค.-2018,2.3800,-0.0400,-1.6529%,2.4800,2.3600,2.4800,"254,100","605,020.0000","2,273,020,627.0000",,,,,,
05-ต.ค.-2018,2.4200,-0.0400,-1.6260%,2.4600,2.4000,2.4800,"73,000","178,966.0000","2,273,625,647.0000",,,,,,
28-ก.ย.-2018,2.4600,-0.0200,-0.8065%,2.4800,2.4000,2.4800,"384,200","932,592.0000","2,273,804,613.0000",,,,,,
21-ก.ย.-2018,2.4800,0.0000,0.0000%,2.5000,2.4400,2.6000,"841,300","2,121,988.0000","2,274,737,205.0000",,,,,,
14-ก.ย.-2018,2.4800,+0.0200,+0.8130%,2.4600,2.4200,2.5000,"263,500","644,074.0000","2,272,615,217.0000",,,,,,
07-ก.ย.-2018,2.4600,0.0000,0.0000%,2.5000,2.4200,2.5000,"467,600","1,144,424.0000","2,271,971,143.0000",,,,,,
31-ส.ค.-2018,2.4600,+0.1200,+5.1282%,2.3400,2.3400,2.6000,"1,913,700","4,786,478.0000","2,270,826,719.0000",,,,,,
24-ส.ค.-2018,2.3400,-0.0600,-2.5000%,2.3600,2.3200,2.3600,"224,600","525,168.0000","2,266,040,241.0000",,,,,,
17-ส.ค.-2018,2.4000,0.0000,0.0000%,2.3800,2.3400,2.4000,"172,300","404,490.0000","2,266,565,409.0000",,,,,,
10-ส.ค.-2018,2.4000,+0.0200,+0.8403%,2.3600,2.3400,2.4200,"86,400","204,750.0000","2,266,160,919.0000",,,,,,
03-ส.ค.-2018,2.3800,-0.0200,-0.8333%,2.3800,2.3600,2.4600,"36,100","86,676.0000","2,265,956,169.0000",,,,,,
27-ก.ค.-2018,2.4000,+0.0200,+0.8403%,2.4000,2.3800,2.4200,"48,200","115,336.0000","2,266,042,845.0000",,,,,,
20-ก.ค.-2018,2.3800,+0.0200,+0.8475%,2.3600,2.3400,2.4200,"106,500","252,496.0000","2,265,927,509.0000",,,,,,
13-ก.ค.-2018,2.3600,+0.0200,+0.8547%,2.3600,2.3400,2.4400,"85,700","202,210.0000","2,265,675,013.0000",,,,,,
06-ก.ค.-2018,2.3400,-0.0400,-1.6807%,2.3600,2.3400,2.4000,"115,400","273,836.0000","2,265,472,803.0000",,,,,,
29-มิ.ย.-2018,2.3800,-0.0400,-1.6529%,2.4600,2.3800,2.4600,"840,500","2,008,680.0000","2,265,746,639.0000",,,,,,
22-มิ.ย.-2018,2.4200,0.0000,0.0000%,2.4200,2.4000,2.4600,"501,500","1,207,124.0000","2,267,755,319.0000",,,,,,
15-มิ.ย.-2018,2.4200,0.0000,0.0000%,2.4200,2.4000,2.4200,"344,200","831,746.0000","2,268,962,443.0000",,,,,,
08-มิ.ย.-2018,2.4200,-0.0400,-1.6260%,2.4600,2.4200,2.4800,"217,200","531,386.0000","2,269,794,189.0000",,,,,,
01-มิ.ย.-2018,2.4600,+0.0600,+2.5000%,2.4000,2.3800,2.4600,"880,500","2,113,416.0000","2,270,325,575.0000",,,,,,
25-พ.ค.-2018,2.4000,-0.0200,-0.8264%,2.4200,2.3800,2.4400,"500,300","1,199,046.0000","2,268,212,159.0000",,,,,,
18-พ.ค.-2018,2.4200,+0.0200,+0.8333%,2.4400,2.4000,2.4600,"628,100","1,509,994.0000","2,269,411,205.0000",,,,,,
11-พ.ค.-2018,2.4000,-0.0400,-1.6393%,2.4600,2.3800,2.4800,"822,900","1,978,444.0000","2,267,901,211.0000",,,,,,
04-พ.ค.-2018,2.4400,+0.0400,+1.6667%,2.3800,2.3800,2.4400,"346,300","838,580.0000","2,269,879,655.0000",,,,,,
27-เม.ย.-2018,2.4000,+0.0400,+1.6949%,2.3600,2.3600,2.4000,"256,000","611,166.0000","2,269,041,075.0000",,,,,,
20-เม.ย.-2018,2.3600,-0.0400,-1.6667%,2.4000,2.2400,2.4400,"521,400","1,216,644.0000","2,268,429,909.0000",,,,,,
13-เม.ย.-2018,2.4000,0.0000,0.0000%,2.3800,2.3200,2.4000,"104,100","246,886.0000","2,269,646,553.0000",,,,,,
06-เม.ย.-2018,2.4000,-0.0200,-0.8264%,2.4400,2.3600,2.4400,"276,700","662,364.0000","2,269,893,439.0000",,,,,,
30-มี.ค.-2018,2.4200,-0.0800,-3.2000%,2.5000,2.4200,2.5000,"466,300","1,149,612.0000","2,270,555,803.0000",,,,,,
23-มี.ค.-2018,2.5000,-0.0200,-0.7937%,2.5400,2.5000,2.7000,"1,134,900","2,917,676.0000","2,271,705,415.0000",,,,,,
16-มี.ค.-2018,2.5200,-0.1200,-4.5455%,2.6200,2.4600,2.6200,"1,706,500","4,305,930.0000","2,274,623,091.0000",,,,,,
09-มี.ค.-2018,2.6400,-0.1800,-6.3830%,2.8000,2.5800,2.8000,"697,200","1,879,512.0000","2,278,929,021.0000",,,,,,
02-มี.ค.-2018,2.8200,-0.1600,-5.3691%,2.9800,2.8000,3.1000,"1,418,500","4,103,970.0000","2,280,808,533.0000",,,,,,
23-ก.พ.-2018,2.9800,-0.0200,-0.6667%,3.0000,2.9600,3.0000,"275,200","821,756.0000","2,284,912,503.0000",,,,,,
16-ก.พ.-2018,3.0000,+0.0200,+0.6711%,2.9800,2.9600,3.0200,"400,900","1,196,230.0000","2,285,734,259.0000",,,,,,
09-ก.พ.-2018,2.9800,-0.0200,-0.6667%,3.0000,2.9600,3.0200,"388,500","1,162,452.0000","2,284,538,029.0000",,,,,,
