Stark Corporation Ord Shs | Price History                                          12-Sep-2024 14:25,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
STARK.BK^I24,,,,,,,,,,,,,,,
Interval: Weekly,,,,,,,,,,,,,,,
History Period: 10 Years,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
VAP: Total,"59,983,159,327",,,,,,,,,,,,,,
Price,Volume,%Volume,Count,%Count,,,,,,,,,,,
29-ม.ค.-2016,2.73,+0.28,+11.45%,2.45,2.39,2.80,"1,528,639","4,069,701.00","2,367,180,165.00",,,,,,
22-ม.ค.-2016,2.45,+0.26,+11.97%,2.20,2.20,2.60,"2,364,269","5,957,610.00","2,363,110,464.00",,,,,,
15-ม.ค.-2016,2.18,-0.09,-4.10%,2.24,2.18,2.50,"1,280,290","2,988,669.00","2,357,152,854.00",,,,,,
08-ม.ค.-2016,2.28,-0.13,-5.43%,2.46,2.20,2.46,"492,614","1,173,610.00","2,360,141,523.00",,,,,,
01-ม.ค.-2016,2.41,0.00,0.00%,2.35,2.33,2.54,"1,427,666","3,622,164.00","2,361,315,133.00",,,,,,
25-ธ.ค.-2015,2.41,+0.02,+0.78%,2.41,1.98,2.88,"3,281,338","8,906,229.00","2,357,692,969.00",,,,,,
18-ธ.ค.-2015,2.39,+0.11,+4.92%,2.28,2.28,2.46,"196,519","484,974.00","2,348,786,740.00",,,,,,
11-ธ.ค.-2015,2.28,-0.17,-6.87%,2.45,2.28,2.46,"69,089","165,664.00","2,348,301,766.00",,,,,,
04-ธ.ค.-2015,2.45,-0.19,-7.09%,2.67,2.39,2.69,"446,262","1,167,940.00","2,348,467,430.00",,,,,,
27-พ.ย.-2015,2.63,-0.26,-9.03%,2.89,2.61,2.91,"1,084,960","3,090,492.00","2,349,635,370.00",,,,,,
20-พ.ย.-2015,2.89,-0.11,-3.73%,3.04,2.84,3.16,"985,900","3,048,966.00","2,352,725,862.00",,,,,,
13-พ.ย.-2015,3.01,-0.17,-5.29%,3.16,3.01,3.19,"423,680","1,369,391.00","2,355,774,828.00",,,,,,
06-พ.ย.-2015,3.17,+0.06,+1.80%,3.14,3.10,3.29,"1,441,102","4,791,366.00","2,357,144,219.00",,,,,,
30-ต.ค.-2015,3.12,-0.06,-1.76%,3.17,3.08,3.25,"625,056","2,045,465.00","2,352,352,853.00",,,,,,
23-ต.ค.-2015,3.17,+0.04,+1.19%,3.16,3.14,3.27,"1,117,154","3,718,321.00","2,354,398,318.00",,,,,,
16-ต.ค.-2015,3.14,-0.04,-1.18%,3.16,3.14,3.27,"929,420","3,078,300.00","2,350,679,997.00",,,,,,
09-ต.ค.-2015,3.17,0.00,0.00%,3.21,3.16,3.30,"1,160,870","3,846,356.00","2,353,758,297.00",,,,,,
02-ต.ค.-2015,3.17,+0.04,+1.19%,3.17,2.95,3.29,"1,562,899","5,145,530.00","2,349,911,941.00",,,,,,
25-ก.ย.-2015,3.14,-0.02,-0.59%,3.19,3.04,3.25,"726,183","2,366,297.00","2,344,766,411.00",,,,,,
18-ก.ย.-2015,3.16,-0.02,-0.59%,3.23,2.97,3.27,"1,433,764","4,711,134.00","2,347,132,708.00",,,,,,
11-ก.ย.-2015,3.17,+0.02,+0.59%,3.16,2.99,3.25,"341,104","1,123,233.00","2,351,843,842.00",,,,,,
04-ก.ย.-2015,3.16,+0.17,+5.62%,3.02,2.99,3.23,"626,968","2,037,393.00","2,350,720,609.00",,,,,,
28-ส.ค.-2015,2.99,-0.06,-1.84%,2.99,2.78,3.02,"438,097","1,310,640.00","2,348,683,216.00",,,,,,
21-ส.ค.-2015,3.04,-0.11,-3.55%,3.16,2.91,3.17,"455,202","1,442,431.00","2,349,993,856.00",,,,,,
14-ส.ค.-2015,3.16,-0.02,-0.59%,3.19,3.08,3.21,"223,131","730,843.00","2,351,436,287.00",,,,,,
07-ส.ค.-2015,3.17,-0.07,-2.30%,3.19,3.17,3.30,"659,523","2,203,380.00","2,352,167,130.00",,,,,,
31-ก.ค.-2015,3.25,+0.13,+4.19%,3.14,3.12,3.36,"2,812,598","9,408,059.00","2,354,370,510.00",,,,,,
24-ก.ค.-2015,3.12,-0.32,-9.24%,3.45,3.12,3.45,"2,479,245","8,235,270.00","2,344,962,451.00",,,,,,
17-ก.ค.-2015,3.44,-0.02,-0.54%,3.45,3.42,3.55,"1,442,342","5,214,546.00","2,353,197,721.00",,,,,,
10-ก.ค.-2015,3.45,-0.04,-1.07%,3.51,3.42,3.57,"1,570,650","5,629,681.00","2,358,412,267.00",,,,,,
03-ก.ค.-2015,3.49,-0.04,-1.06%,3.49,3.42,3.55,"1,385,448","4,992,732.00","2,364,041,948.00",,,,,,
26-มิ.ย.-2015,3.53,-0.09,-2.58%,3.64,3.49,3.64,"5,733,247","21,121,695.00","2,369,034,680.00",,,,,,
19-มิ.ย.-2015,3.62,0.00,0.00%,3.68,3.58,3.77,"3,173,803","12,052,682.00","2,390,156,375.00",,,,,,
12-มิ.ย.-2015,3.62,-0.04,-1.02%,3.64,3.62,3.85,"3,552,320","13,684,081.00","2,402,209,057.00",,,,,,
05-มิ.ย.-2015,3.66,-0.02,-0.51%,3.70,3.57,3.70,"259,665","978,183.00","2,415,893,138.00",,,,,,
29-พ.ค.-2015,3.68,-0.04,-1.01%,3.66,3.55,3.72,"988,690","3,696,101.00","2,416,871,321.00",,,,,,
22-พ.ค.-2015,3.72,+0.17,+4.74%,3.55,3.44,4.15,"10,691,685","42,938,453.00","2,420,567,422.00",,,,,,
15-พ.ค.-2015,3.55,+0.16,+4.67%,3.32,3.17,3.55,"1,006,777","3,519,543.00","2,377,628,969.00",,,,,,
08-พ.ค.-2015,3.39,-0.48,-12.50%,3.84,3.37,3.87,"2,194,363","8,484,364.00","2,374,109,426.00",,,,,,
01-พ.ค.-2015,3.87,-0.14,-3.57%,4.12,3.84,4.12,"1,265,356","5,375,382.00","2,382,593,790.00",,,,,,
24-เม.ย.-2015,4.02,+0.04,+0.90%,3.98,3.87,4.27,"8,807,009","39,096,648.00","2,387,969,172.00",,,,,,
17-เม.ย.-2015,3.98,+0.18,+4.72%,3.80,3.80,4.16,"5,567,630","24,183,732.00","2,348,872,524.00",,,,,,
10-เม.ย.-2015,3.80,-0.14,-3.64%,3.98,3.73,4.05,"2,683,566","11,153,440.00","2,324,688,792.00",,,,,,
03-เม.ย.-2015,3.95,+0.25,+6.80%,3.73,3.69,4.05,"5,142,710","21,573,592.00","2,335,842,232.00",,,,,,
27-มี.ค.-2015,3.69,-0.32,-8.04%,4.09,3.62,4.55,"15,514,219","69,236,480.00","2,314,268,640.00",,,,,,
20-มี.ค.-2015,4.02,+0.11,+2.75%,3.95,3.87,4.12,"1,424,824","6,124,660.00","2,383,505,120.00",,,,,,
13-มี.ค.-2015,3.91,-0.04,-0.91%,3.98,3.69,4.34,"3,160,161","13,928,044.00","2,377,380,460.00",,,,,,
06-มี.ค.-2015,3.95,-0.18,-4.35%,4.05,3.84,4.23,"1,217,196","5,260,036.00","2,391,308,504.00",,,,,,
27-ก.พ.-2015,4.12,-0.29,-6.50%,4.41,4.12,4.41,"2,113,544","9,573,990.00","2,396,568,540.00",,,,,,
20-ก.พ.-2015,4.41,+0.07,+1.65%,4.34,4.02,4.41,"3,928,511","17,973,918.00","2,406,142,530.00",,,,,,
13-ก.พ.-2015,4.34,-0.14,-3.20%,4.48,4.12,4.59,"8,776,417","41,319,022.00","2,388,168,612.00",,,,,,
06-ก.พ.-2015,4.48,+0.22,+5.04%,4.30,4.30,5.02,"101,682,991","514,158,918.00","2,429,487,634.00",,,,,,
30-ม.ค.-2015,4.27,0.00,0.00%,4.34,3.95,4.34,"10,957,965","49,146,108.00","1,915,328,716.00",,,,,,
23-ม.ค.-2015,4.27,+0.29,+7.21%,3.91,3.91,4.38,"6,699,924","30,306,032.00","1,866,182,608.00",,,,,,
16-ม.ค.-2015,3.98,-0.18,-4.31%,4.09,3.95,4.41,"7,028,110","31,833,054.00","1,835,876,576.00",,,,,,
09-ม.ค.-2015,4.16,+0.75,+22.11%,3.59,3.55,4.70,"79,555,867","370,513,864.00","1,867,709,630.00",,,,,,
02-ม.ค.-2015,3.41,+0.02,+0.53%,3.46,3.32,3.46,"937,171","3,410,572.00","1,497,195,766.00",,,,,,
26-ธ.ค.-2014,3.39,+0.13,+3.85%,3.34,3.23,3.48,"1,592,198","5,785,394.00","1,493,785,194.00",,,,,,
19-ธ.ค.-2014,3.26,-0.05,-1.62%,3.23,2.69,3.32,"1,526,727","5,091,596.00","1,487,999,800.00",,,,,,
12-ธ.ค.-2014,3.32,-0.20,-5.61%,3.48,3.25,3.48,"2,245,676","8,184,209.00","1,493,091,396.00",,,,,,
05-ธ.ค.-2014,3.51,-0.04,-1.01%,3.53,3.43,3.55,"2,667,134","10,033,383.00","1,501,275,605.00",,,,,,
28-พ.ย.-2014,3.55,-0.57,-13.91%,3.98,3.55,3.98,"8,976,760","35,909,270.00","1,511,308,988.00",,,,,,
21-พ.ย.-2014,4.12,+0.54,+15.00%,3.69,3.59,5.49,"200,759,875","1,003,431,600.00","1,547,218,258.00",,,,,,
14-พ.ย.-2014,3.59,-0.04,-0.99%,3.62,3.51,3.73,"3,841,595","14,916,918.00","543,786,658.00",,,,,,
07-พ.ย.-2014,3.62,-0.22,-5.61%,3.87,3.53,3.91,"13,073,885","51,853,642.00","558,703,576.00",,,,,,
31-ต.ค.-2014,3.84,+0.22,+5.94%,3.66,3.62,4.05,"62,299,283","261,801,024.00","610,557,218.00",,,,,,
24-ต.ค.-2014,3.62,+0.14,+4.12%,3.50,3.48,4.02,"58,162,109","237,410,107.00","348,756,194.00",,,,,,
17-ต.ค.-2014,3.48,+0.04,+1.04%,3.39,3.39,3.62,"13,502,010","51,312,231.00","111,346,087.00",,,,,,
10-ต.ค.-2014,3.44,-0.09,-2.54%,3.57,3.08,3.66,"14,716,622","54,372,693.00","60,033,856.00",,,,,,
03-ต.ค.-2014,3.53,0.00,0.00%,3.53,3.48,3.77,"24,189,716","94,641,157.00","114,406,549.00",,,,,,
26-ก.ย.-2014,3.53,-0.27,-7.08%,3.77,3.41,3.87,"33,179,188","130,614,310.00","209,047,706.00",,,,,,
19-ก.ย.-2014,3.80,+0.57,+17.78%,3.28,3.21,4.23,"84,279,237","339,662,016.00","339,662,016.00",,,,,,
12-ก.ย.-2014,3.23,,,3.25,3.16,3.35,"7,089,396","24,913,317.00",0.00,,,,,,
