Price,Volume,%Volume,Count,%Count,,,,,,,,,,,
7.00 - 8.00,"4,490,200",0.40%,3,0.57%,,,,,,,,,,,
6.00 - 7.00,"21,907,000",1.97%,30,5.74%,,,,,,,,,,,
5.00 - 6.00,"29,132,700",2.62%,10,1.91%,,,,,,,,,,,
4.00 - 5.00,"70,071,900",6.31%,27,5.16%,,,,,,,,,,,
3.00 - 4.00,"70,001,300",6.30%,93,17.78%,,,,,,,,,,,
2.00 - 3.00,"859,340,000",77.36%,221,42.26%,,,,,,,,,,,
1.00 - 2.00,"54,061,900",4.87%,137,26.20%,,,,,,,,,,,
0.00 - 1.00,"1,769,200",0.16%,2,0.38%,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
LNE.BK Statistics     Weekly     10 Years,,,,,,,,,,,,,,,
Price,,,Volume,,,,,Up/Down,,Price Change (Close-Close),,,Turnover,,
High,7.30,21-พ.ย.-2014,Max,"266,619,100",17-มิ.ย.-2022,Advancing,"724,478,900",Up,202,Up,+28.71%,10-มิ.ย.-2022,Max,"744,402,356.00",17-มิ.ย.-2022
Low,0.95,05-ก.ค.-2024,Min,"2,400",15-พ.ย.-2019,Declining,"328,486,100",Down,244,Down,-16.75%,12-พ.ค.-2017,Min,"5,210.00",15-พ.ย.-2019
Avg,2.76,,Avg,"2,123,851",,Total,"1,110,774,200",Unch,76,Period,-81.99%,10 Years,Avg,"6,133,574.28",
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
LNE.BK History     Weekly     10 Years,,,,,,,,,,,,,,,
12-ม.ค.-2018,3.06,+0.02,+0.66%,3.04,3.00,3.16,"342,600","1,046,552.00","135,917,637.00",,,,,,
05-ม.ค.-2018,3.04,+0.04,+1.33%,3.08,3.00,3.10,"103,600","316,106.00","134,871,085.00",,,,,,
29-ธ.ค.-2017,3.00,0.00,0.00%,3.12,3.00,3.12,"182,700","555,264.00","134,554,979.00",,,,,,
22-ธ.ค.-2017,3.00,+0.02,+0.67%,2.94,2.94,3.20,"680,200","2,080,740.00","133,999,715.00",,,,,,
15-ธ.ค.-2017,2.98,0.00,0.00%,2.92,2.92,3.06,"184,700","546,474.00","131,918,975.00",,,,,,
08-ธ.ค.-2017,2.98,-0.10,-3.25%,3.06,2.90,3.12,"1,256,700","3,737,226.00","132,465,449.00",,,,,,
01-ธ.ค.-2017,3.08,-0.02,-0.65%,3.16,3.08,3.22,"531,800","1,673,968.00","136,202,675.00",,,,,,
24-พ.ย.-2017,3.10,+0.08,+2.65%,3.02,3.00,3.38,"1,983,600","6,294,808.00","137,876,643.00",,,,,,
17-พ.ย.-2017,3.02,0.00,0.00%,3.02,3.00,3.06,"251,300","759,142.00","131,581,835.00",,,,,,
10-พ.ย.-2017,3.02,0.00,0.00%,3.04,2.96,3.08,"252,400","758,674.00","132,340,977.00",,,,,,
03-พ.ย.-2017,3.02,-0.02,-0.66%,3.06,2.96,3.10,"191,200","573,396.00","133,099,651.00",,,,,,
27-ต.ค.-2017,3.04,0.00,0.00%,3.02,3.00,3.08,"145,600","439,992.00","133,673,047.00",,,,,,
20-ต.ค.-2017,3.04,-0.06,-1.94%,3.10,3.02,3.10,"431,000","1,321,350.00","134,113,039.00",,,,,,
13-ต.ค.-2017,3.10,0.00,0.00%,3.12,3.10,3.12,"378,000","1,173,352.00","135,434,389.00",,,,,,
06-ต.ค.-2017,3.10,-0.02,-0.64%,3.12,3.10,3.16,"555,200","1,724,768.00","136,607,741.00",,,,,,
29-ก.ย.-2017,3.12,-0.06,-1.89%,3.14,3.10,3.22,"418,700","1,314,408.00","138,332,509.00",,,,,,
22-ก.ย.-2017,3.18,+0.04,+1.27%,3.14,3.12,3.18,"356,100","1,116,652.00","139,646,917.00",,,,,,
15-ก.ย.-2017,3.14,+0.04,+1.29%,3.18,3.10,3.18,"483,200","1,515,342.00","138,530,265.00",,,,,,
08-ก.ย.-2017,3.10,-0.02,-0.64%,3.12,3.10,3.22,"984,400","3,083,726.00","137,014,923.00",,,,,,
01-ก.ย.-2017,3.12,+0.06,+1.96%,3.10,3.08,3.22,"859,700","2,707,732.00","140,098,649.00",,,,,,
25-ส.ค.-2017,3.06,0.00,0.00%,3.12,3.04,3.14,"315,200","971,422.00","137,390,917.00",,,,,,
18-ส.ค.-2017,3.06,-0.06,-1.92%,3.22,2.80,3.22,"469,700","1,416,978.00","138,362,339.00",,,,,,
11-ส.ค.-2017,3.12,-0.30,-8.77%,3.46,3.06,3.82,"6,176,100","20,347,594.00","139,779,317.00",,,,,,
04-ส.ค.-2017,3.42,+0.04,+1.18%,3.38,3.36,3.56,"749,000","2,593,680.00","160,126,911.00",,,,,,
28-ก.ค.-2017,3.38,-0.08,-2.31%,3.42,3.32,3.46,"182,400","621,892.00","157,533,231.00",,,,,,
21-ก.ค.-2017,3.46,-0.10,-2.81%,3.62,3.44,3.64,"1,002,300","3,535,926.00","158,155,123.00",,,,,,
14-ก.ค.-2017,3.56,+0.10,+2.89%,3.46,3.46,3.96,"2,687,600","10,115,784.00","161,691,049.00",,,,,,
07-ก.ค.-2017,3.46,-0.12,-3.35%,3.66,3.38,3.66,"765,600","2,654,782.00","151,575,265.00",,,,,,
30-มิ.ย.-2017,3.58,-0.38,-9.60%,3.98,3.42,4.00,"2,747,700","10,116,814.00","154,230,047.00",,,,,,
23-มิ.ย.-2017,3.96,-0.04,-1.00%,3.98,3.94,4.02,"480,400","1,911,932.00","164,346,861.00",,,,,,
16-มิ.ย.-2017,4.00,+0.06,+1.52%,3.94,3.90,4.06,"588,200","2,343,894.00","166,258,793.00",,,,,,
09-มิ.ย.-2017,3.94,-0.16,-3.90%,4.10,3.92,4.16,"2,056,100","8,298,926.00","163,914,899.00",,,,,,
02-มิ.ย.-2017,4.10,0.00,0.00%,4.10,3.90,4.24,"7,942,100","32,581,990.00","172,213,825.00",,,,,,
26-พ.ค.-2017,4.10,+0.68,+19.88%,3.44,3.38,4.36,"14,683,000","59,993,374.00","139,631,835.00",,,,,,
19-พ.ค.-2017,3.42,-0.06,-1.72%,3.44,3.30,3.64,"2,977,800","10,278,328.00","79,638,461.00",,,,,,
12-พ.ค.-2017,3.48,-0.70,-16.75%,4.14,3.44,4.26,"3,556,500","13,671,230.00","89,916,789.00",,,,,,
05-พ.ค.-2017,4.18,-0.12,-2.79%,4.30,4.02,4.34,"1,795,700","7,545,960.00","103,588,019.00",,,,,,
28-เม.ย.-2017,4.30,0.00,0.00%,4.24,4.08,4.46,"9,454,400","40,604,682.00","111,133,979.00",,,,,,
21-เม.ย.-2017,4.30,-0.80,-15.69%,5.20,4.30,5.30,"9,821,800","47,758,632.00","151,738,661.00",,,,,,
14-เม.ย.-2017,5.10,+0.42,+8.97%,4.76,4.72,5.75,"25,113,400","133,162,626.00","199,497,293.00",,,,,,
07-เม.ย.-2017,4.68,+0.36,+8.33%,4.34,4.32,4.70,"6,124,100","27,903,026.00","66,334,667.00",,,,,,
31-มี.ค.-2017,4.32,+0.06,+1.41%,4.26,4.20,4.48,"4,826,000","20,936,092.00","38,431,641.00",,,,,,
24-มี.ค.-2017,4.26,+0.54,+14.52%,3.84,3.72,4.60,"10,049,700","42,614,802.00","17,495,549.00",,,,,,
17-มี.ค.-2017,3.72,0.00,0.00%,3.80,3.62,4.02,"4,477,900","17,322,292.00","-25,119,253.00",,,,,,
10-มี.ค.-2017,3.72,+0.22,+6.29%,3.46,3.40,3.72,"1,687,300","6,062,652.00","-42,441,545.00",,,,,,
03-มี.ค.-2017,3.50,+0.04,+1.16%,3.44,3.44,3.64,"2,723,900","9,588,240.00","-48,504,197.00",,,,,,
24-ก.พ.-2017,3.46,+0.16,+4.85%,3.30,3.20,3.48,"1,846,200","6,268,578.00","-58,092,437.00",,,,,,
17-ก.พ.-2017,3.30,+0.14,+4.43%,3.16,3.16,3.58,"2,172,200","7,253,442.00","-64,361,015.00",,,,,,
10-ก.พ.-2017,3.16,0.00,0.00%,3.16,3.10,3.22,"462,400","1,462,682.00","-71,614,457.00",,,,,,
03-ก.พ.-2017,3.16,0.00,0.00%,3.12,3.08,3.16,"374,300","1,165,870.00","-73,077,139.00",,,,,,
27-ม.ค.-2017,3.16,+0.04,+1.28%,3.08,3.08,3.16,"273,000","850,212.00","-74,243,009.00",,,,,,
20-ม.ค.-2017,3.12,0.00,0.00%,3.08,3.06,3.16,"217,600","672,766.00","-75,093,221.00",,,,,,
13-ม.ค.-2017,3.12,+0.08,+2.63%,3.02,3.00,3.22,"1,245,500","3,880,406.00","-75,765,987.00",,,,,,
06-ม.ค.-2017,3.04,+0.02,+0.66%,3.02,3.00,3.04,"47,200","142,738.00","-79,646,393.00",,,,,,
30-ธ.ค.-2016,3.02,+0.02,+0.67%,3.00,2.98,3.04,"183,100","551,270.00","-79,789,131.00",,,,,,
23-ธ.ค.-2016,3.00,-0.06,-1.96%,3.06,2.96,3.06,"172,300","517,288.00","-80,340,401.00",,,,,,
16-ธ.ค.-2016,3.06,+0.02,+0.66%,3.04,3.00,3.06,"84,800","257,944.00","-79,823,113.00",,,,,,
09-ธ.ค.-2016,3.04,+0.06,+2.01%,3.16,2.92,3.16,"398,500","1,205,018.00","-80,081,057.00",,,,,,
02-ธ.ค.-2016,2.98,0.00,0.00%,3.00,2.92,3.02,"415,200","1,240,098.00","-81,286,075.00",,,,,,
25-พ.ย.-2016,2.98,+0.20,+7.19%,2.80,2.70,3.10,"959,000","2,796,568.00","-82,526,173.00",,,,,,
18-พ.ย.-2016,2.78,-0.24,-7.95%,2.96,2.70,2.96,"1,062,900","2,990,652.00","-85,322,741.00",,,,,,
11-พ.ย.-2016,3.02,+0.04,+1.34%,2.92,2.88,3.18,"1,177,200","3,564,234.00","-82,332,089.00",,,,,,
04-พ.ย.-2016,2.98,0.00,0.00%,2.98,2.88,3.00,"20,200","59,208.00","-85,896,323.00",,,,,,
28-ต.ค.-2016,2.98,+0.02,+0.68%,2.96,2.88,2.98,"37,400","109,546.00","-85,955,531.00",,,,,,
21-ต.ค.-2016,2.96,-0.04,-1.33%,2.96,2.90,3.00,"16,000","47,558.00","-86,065,077.00",,,,,,
14-ต.ค.-2016,3.00,+0.02,+0.67%,2.92,2.74,3.00,"918,500","2,599,976.00","-86,017,519.00",,,,,,
07-ต.ค.-2016,2.98,-0.06,-1.97%,3.04,2.90,3.04,"789,900","2,328,166.00","-88,617,495.00",,,,,,
30-ก.ย.-2016,3.04,-0.04,-1.30%,3.00,2.96,3.18,"80,700","248,466.00","-86,289,329.00",,,,,,
23-ก.ย.-2016,3.08,+0.12,+4.05%,2.94,2.94,3.48,"497,600","1,519,832.00","-86,040,863.00",,,,,,
16-ก.ย.-2016,2.96,0.00,0.00%,2.90,2.84,3.00,"427,400","1,263,074.00","-87,560,695.00",,,,,,
09-ก.ย.-2016,2.96,-0.08,-2.63%,3.04,2.96,3.14,"748,900","2,265,674.00","-86,297,621.00",,,,,,
02-ก.ย.-2016,3.04,-0.04,-1.30%,3.06,3.04,3.10,"160,400","492,346.00","-84,031,947.00",,,,,,
26-ส.ค.-2016,3.08,+0.04,+1.32%,3.04,2.98,3.08,"199,400","604,500.00","-83,539,601.00",,,,,,
19-ส.ค.-2016,3.04,-0.02,-0.65%,3.04,3.02,3.14,"776,100","2,356,224.00","-84,144,101.00",,,,,,
12-ส.ค.-2016,3.06,-0.16,-4.97%,3.18,3.04,3.28,"1,547,600","4,786,570.00","-81,787,877.00",,,,,,
05-ส.ค.-2016,3.22,-0.06,-1.83%,3.30,3.20,3.30,"435,500","1,415,562.00","-77,001,307.00",,,,,,
29-ก.ค.-2016,3.28,-0.06,-1.80%,3.30,3.22,3.40,"813,900","2,697,256.00","-75,585,745.00",,,,,,
22-ก.ค.-2016,3.34,+0.06,+1.83%,3.28,3.24,3.34,"395,600","1,294,026.00","-72,888,489.00",,,,,,
15-ก.ค.-2016,3.28,-0.02,-0.61%,3.30,3.20,3.34,"351,400","1,140,860.00","-74,182,515.00",,,,,,
08-ก.ค.-2016,3.30,+0.14,+4.43%,3.16,3.16,3.38,"708,600","2,299,778.00","-73,041,655.00",,,,,,
01-ก.ค.-2016,3.16,+0.04,+1.28%,3.14,3.12,3.18,"91,600","289,198.00","-75,341,433.00",,,,,,
24-มิ.ย.-2016,3.12,-0.04,-1.27%,3.14,3.10,3.18,"431,800","1,347,538.00","-75,630,631.00",,,,,,
17-มิ.ย.-2016,3.16,0.00,0.00%,3.14,3.14,3.20,"229,800","724,566.00","-74,283,093.00",,,,,,
10-มิ.ย.-2016,3.16,-0.02,-0.63%,3.18,3.16,3.22,"190,600","606,242.00","-73,558,527.00",,,,,,
03-มิ.ย.-2016,3.18,-0.06,-1.85%,3.24,3.16,3.26,"389,400","1,239,770.00","-72,952,285.00",,,,,,
27-พ.ค.-2016,3.24,0.00,0.00%,3.14,3.12,3.24,"177,400","562,438.00","-71,712,515.00",,,,,,
20-พ.ค.-2016,3.24,-0.06,-1.82%,3.30,3.20,3.32,"744,000","2,405,862.00","-71,150,077.00",,,,,,
13-พ.ค.-2016,3.30,-0.30,-8.33%,3.54,3.22,3.62,"1,270,800","4,209,276.00","-68,744,215.00",,,,,,
06-พ.ค.-2016,3.60,0.00,0.00%,3.62,3.54,3.72,"110,700","398,884.00","-64,534,939.00",,,,,,
29-เม.ย.-2016,3.60,-0.14,-3.74%,3.70,3.56,3.80,"254,000","921,050.00","-64,136,055.00",,,,,,
22-เม.ย.-2016,3.74,+0.12,+3.31%,3.62,3.54,4.12,"892,400","3,356,686.00","-63,215,005.00",,,,,,
15-เม.ย.-2016,3.62,+0.02,+0.56%,3.62,3.58,3.62,"7,400","26,608.00","-66,571,691.00",,,,,,
08-เม.ย.-2016,3.60,+0.02,+0.56%,3.60,3.50,3.62,"229,500","823,490.00","-66,598,299.00",,,,,,
01-เม.ย.-2016,3.58,+0.02,+0.56%,3.58,3.54,3.64,"458,300","1,642,530.00","-67,421,789.00",,,,,,
25-มี.ค.-2016,3.56,+0.06,+1.71%,3.50,3.44,3.58,"416,300","1,457,930.00","-69,064,319.00",,,,,,
18-มี.ค.-2016,3.50,+0.02,+0.57%,3.48,3.46,3.52,"130,100","452,882.00","-70,522,249.00",,,,,,
11-มี.ค.-2016,3.48,+0.06,+1.75%,3.44,3.42,3.56,"396,400","1,385,242.00","-70,975,131.00",,,,,,
04-มี.ค.-2016,3.42,+0.08,+2.40%,3.36,3.34,3.42,"90,200","304,784.00","-72,360,373.00",,,,,,
26-ก.พ.-2016,3.34,0.00,0.00%,3.36,3.32,3.42,"353,000","1,190,758.00","-72,665,157.00",,,,,,
19-ก.พ.-2016,3.34,-0.22,-6.18%,3.60,3.32,3.60,"1,445,100","4,937,512.00","-71,474,399.00",,,,,,
12-ก.พ.-2016,3.56,-0.08,-2.20%,3.66,3.50,3.66,"278,300","993,318.00","-66,536,887.00",,,,,,
05-ก.พ.-2016,3.64,+0.02,+0.55%,3.66,3.54,3.66,"169,500","607,990.00","-65,543,569.00",,,,,,
29-ม.ค.-2016,3.62,+0.04,+1.12%,3.58,3.52,3.64,"156,500","557,050.00","-66,151,559.00",,,,,,
22-ม.ค.-2016,3.58,-0.06,-1.65%,3.60,3.56,3.68,"229,400","829,518.00","-66,708,609.00",,,,,,
15-ม.ค.-2016,3.64,+0.02,+0.55%,3.70,3.54,3.70,"358,500","1,299,232.00","-65,879,091.00",,,,,,
08-ม.ค.-2016,3.62,-0.08,-2.16%,3.72,3.50,3.74,"284,700","1,030,752.00","-67,178,323.00",,,,,,
01-ม.ค.-2016,3.70,+0.02,+0.54%,3.68,3.68,3.74,"99,300","368,294.00","-66,147,571.00",,,,,,
25-ธ.ค.-2015,3.68,-0.10,-2.65%,3.70,3.64,3.80,"366,200","1,359,330.00","-66,515,865.00",,,,,,
18-ธ.ค.-2015,3.78,+0.04,+1.07%,3.70,3.68,3.86,"238,400","891,634.00","-65,156,535.00",,,,,,
11-ธ.ค.-2015,3.74,-0.20,-5.08%,3.90,3.74,4.00,"201,400","767,680.00","-66,048,169.00",,,,,,
04-ธ.ค.-2015,3.94,+0.02,+0.51%,3.90,3.90,4.00,"43,200","171,014.00","-65,280,489.00",,,,,,
27-พ.ย.-2015,3.92,-0.10,-2.49%,4.04,3.92,4.04,"226,200","903,002.00","-65,451,503.00",,,,,,
20-พ.ย.-2015,4.02,+0.06,+1.52%,3.86,3.86,4.20,"578,700","2,338,124.00","-64,548,501.00",,,,,,
13-พ.ย.-2015,3.96,-0.46,-10.41%,4.40,3.80,4.42,"1,206,700","4,822,296.00","-66,886,625.00",,,,,,
06-พ.ย.-2015,4.42,-0.06,-1.34%,4.42,4.34,4.52,"98,400","433,630.00","-62,064,329.00",,,,,,
30-ต.ค.-2015,4.48,-0.08,-1.75%,4.58,4.40,4.58,"103,500","463,568.00","-61,630,699.00",,,,,,
23-ต.ค.-2015,4.56,-0.12,-2.56%,4.64,4.50,4.68,"129,000","586,734.00","-61,167,131.00",,,,,,
16-ต.ค.-2015,4.68,+0.02,+0.43%,4.64,4.64,4.76,"155,000","726,420.00","-60,580,397.00",,,,,,
09-ต.ค.-2015,4.66,+0.02,+0.43%,4.78,4.50,4.78,"93,400","431,714.00","-61,306,817.00",,,,,,
02-ต.ค.-2015,4.64,+0.12,+2.65%,4.56,4.40,4.74,"100,200","468,582.00","-61,738,531.00",,,,,,
25-ก.ย.-2015,4.52,-0.14,-3.00%,4.70,4.30,4.70,"77,900","351,082.00","-62,207,113.00",,,,,,
18-ก.ย.-2015,4.66,+0.06,+1.30%,4.60,4.52,4.80,"63,600","295,584.00","-61,856,031.00",,,,,,
11-ก.ย.-2015,4.60,-0.10,-2.13%,4.70,4.50,4.80,"178,700","832,134.00","-62,151,615.00",,,,,,
04-ก.ย.-2015,4.70,+0.56,+13.53%,4.16,4.14,4.80,"249,300","1,091,368.00","-61,319,481.00",,,,,,
28-ส.ค.-2015,4.14,-0.56,-11.91%,4.62,4.00,4.62,"1,233,300","4,991,682.00","-62,410,849.00",,,,,,
21-ส.ค.-2015,4.70,-0.10,-2.08%,4.80,4.56,4.84,"284,700","1,329,822.00","-57,419,167.00",,,,,,
14-ส.ค.-2015,4.80,-0.08,-1.64%,4.98,4.66,4.98,"179,500","855,230.00","-56,089,345.00",,,,,,
07-ส.ค.-2015,4.88,+0.04,+0.83%,4.84,4.84,4.94,"153,200","752,112.00","-55,234,115.00",,,,,,
31-ก.ค.-2015,4.84,-0.12,-2.42%,4.92,4.76,4.94,"212,800","1,032,496.00","-55,986,227.00",,,,,,
24-ก.ค.-2015,4.96,-0.04,-0.80%,4.96,4.90,5.10,"419,200","2,075,006.00","-54,953,731.00",,,,,,
17-ก.ค.-2015,5.00,+0.06,+1.21%,4.94,4.90,5.05,"167,200","829,957.00","-52,878,725.00",,,,,,
10-ก.ค.-2015,4.94,-0.16,-3.14%,5.05,4.84,5.05,"476,500","2,346,422.00","-53,708,682.00",,,,,,
03-ก.ค.-2015,5.10,-0.15,-2.86%,5.10,5.05,5.15,"223,000","1,134,155.00","-51,362,260.00",,,,,,
26-มิ.ย.-2015,5.25,-0.15,-2.78%,5.30,5.05,5.35,"566,100","2,948,560.00","-50,228,105.00",,,,,,
19-มิ.ย.-2015,5.40,+0.05,+0.93%,5.30,5.25,5.40,"302,100","1,598,085.00","-47,279,545.00",,,,,,
12-มิ.ย.-2015,5.35,-0.15,-2.73%,5.45,5.25,5.55,"811,100","4,339,040.00","-48,877,630.00",,,,,,
05-มิ.ย.-2015,5.50,-0.05,-0.90%,5.55,5.35,5.60,"220,300","1,196,615.00","-44,538,590.00",,,,,,
29-พ.ค.-2015,5.55,-0.25,-4.31%,5.80,5.55,5.85,"405,700","2,282,010.00","-43,341,975.00",,,,,,
22-พ.ค.-2015,5.80,-0.10,-1.69%,5.85,5.55,6.00,"907,600","5,177,275.00","-41,059,965.00",,,,,,
15-พ.ค.-2015,5.90,-0.30,-4.84%,6.30,5.90,6.35,"416,200","2,524,875.00","-35,882,690.00",,,,,,
08-พ.ค.-2015,6.20,-0.25,-3.88%,6.20,6.15,6.35,"218,100","1,351,220.00","-33,357,815.00",,,,,,
01-พ.ค.-2015,6.45,-0.15,-2.27%,6.65,6.30,6.70,"132,600","856,830.00","-32,006,595.00",,,,,,
24-เม.ย.-2015,6.60,-0.05,-0.75%,6.75,6.55,6.75,"866,500","5,768,225.00","-31,149,765.00",,,,,,
17-เม.ย.-2015,6.65,+0.15,+2.31%,6.60,6.55,6.95,"588,000","3,954,320.00","-25,381,540.00",,,,,,
10-เม.ย.-2015,6.50,+0.10,+1.56%,6.55,6.25,6.75,"226,200","1,473,180.00","-29,335,860.00",,,,,,
03-เม.ย.-2015,6.40,+0.15,+2.40%,6.25,6.20,6.50,"102,000","648,945.00","-30,809,040.00",,,,,,
27-มี.ค.-2015,6.25,-0.10,-1.57%,6.45,6.25,6.45,"545,500","3,431,865.00","-31,457,985.00",,,,,,
20-มี.ค.-2015,6.35,-0.10,-1.55%,6.40,6.25,6.55,"641,200","4,097,605.00","-28,026,120.00",,,,,,
13-มี.ค.-2015,6.45,+0.05,+0.78%,6.40,6.15,6.50,"403,300","2,560,855.00","-23,928,515.00",,,,,,
06-มี.ค.-2015,6.40,-0.20,-3.03%,6.70,6.40,6.70,"596,800","3,902,155.00","-26,489,370.00",,,,,,
27-ก.พ.-2015,6.60,+0.35,+5.60%,6.30,6.25,6.90,"2,731,700","18,114,200.00","-22,587,215.00",,,,,,
20-ก.พ.-2015,6.25,-0.10,-1.57%,6.45,6.20,6.45,"1,151,400","7,183,225.00","-40,701,415.00",,,,,,
13-ก.พ.-2015,6.35,-0.15,-2.31%,6.45,6.35,6.60,"851,000","5,507,570.00","-33,518,190.00",,,,,,
06-ก.พ.-2015,6.50,+0.20,+3.17%,6.30,6.30,6.55,"762,900","4,922,495.00","-28,010,620.00",,,,,,
30-ม.ค.-2015,6.30,-0.05,-0.79%,6.35,6.20,6.50,"912,300","5,734,395.00","-32,933,115.00",,,,,,
23-ม.ค.-2015,6.35,-0.10,-1.55%,6.50,6.20,6.60,"962,800","6,095,530.00","-27,198,720.00",,,,,,
16-ม.ค.-2015,6.45,-0.15,-2.27%,6.60,6.40,6.60,"440,900","2,852,245.00","-21,103,190.00",,,,,,
09-ม.ค.-2015,6.60,+0.20,+3.12%,6.60,6.40,6.60,"407,200","2,660,560.00","-18,250,945.00",,,,,,
02-ม.ค.-2015,6.40,-0.20,-3.03%,6.45,6.35,6.70,"234,700","1,507,300.00","-20,911,505.00",,,,,,
26-ธ.ค.-2014,6.60,+0.15,+2.33%,6.50,6.45,6.70,"119,300","786,390.00","-19,404,205.00",,,,,,
19-ธ.ค.-2014,6.45,+0.10,+1.57%,6.30,5.55,6.50,"888,000","5,488,355.00","-20,190,595.00",,,,,,
12-ธ.ค.-2014,6.35,-0.40,-5.93%,6.75,6.35,6.75,"1,502,700","9,911,285.00","-25,678,950.00",,,,,,
05-ธ.ค.-2014,6.75,-0.15,-2.17%,6.90,6.75,6.90,"345,200","2,355,295.00","-15,767,665.00",,,,,,
28-พ.ย.-2014,6.90,-0.05,-0.72%,7.00,6.85,7.10,"595,300","4,139,690.00","-13,412,370.00",,,,,,
21-พ.ย.-2014,6.95,-0.20,-2.80%,7.25,6.90,7.30,"1,780,400","12,730,900.00","-9,272,680.00",,,,,,
14-พ.ย.-2014,7.15,+0.25,+3.62%,7.00,6.90,7.30,"2,950,600","21,034,175.00","3,458,220.00",,,,,,
07-พ.ย.-2014,6.90,-0.05,-0.72%,7.00,6.85,7.00,"1,001,000","6,910,620.00","-17,575,955.00",,,,,,
31-ต.ค.-2014,6.95,-0.10,-1.42%,7.00,6.90,7.05,"716,700","4,997,350.00","-10,665,335.00",,,,,,
24-ต.ค.-2014,7.05,+0.20,+2.92%,6.95,6.75,7.10,"779,000","5,463,025.00","-5,667,985.00",,,,,,
17-ต.ค.-2014,6.85,+0.05,+0.74%,6.70,6.70,6.90,"291,200","1,983,985.00","-11,131,010.00",,,,,,
10-ต.ค.-2014,6.80,0.00,0.00%,6.80,6.65,6.85,"456,800","3,090,550.00","-13,114,995.00",,,,,,
03-ต.ค.-2014,6.80,-0.25,-3.55%,7.05,6.80,7.15,"1,435,300","10,024,445.00","-10,024,445.00",,,,,,
26-ก.ย.-2014,7.05,,,6.90,6.90,7.15,"760,600","5,344,075.00",0.00,,,,,,
