Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - THB,Flow,,,,,,
22-ก.ย.-2023,3.32,-0.04,-1.19%,3.36,3.30,3.36,"9,556,400","31,845,120.00","4,818,924,564.00",,,,,,
15-ก.ย.-2023,3.36,-0.10,-2.89%,3.46,3.32,3.50,"24,276,100","82,852,108.00","4,850,769,684.00",,,,,,
08-ก.ย.-2023,3.46,+0.02,+0.58%,3.44,3.42,3.48,"12,285,000","42,445,060.00","4,933,621,792.00",,,,,,
01-ก.ย.-2023,3.44,+0.02,+0.58%,3.42,3.40,3.44,"12,028,300","41,170,520.00","4,891,176,732.00",,,,,,
25-ส.ค.-2023,3.42,+0.06,+1.79%,3.36,3.34,3.42,"22,857,200","77,549,428.00","4,850,006,212.00",,,,,,
18-ส.ค.-2023,3.36,0.00,0.00%,3.36,3.32,3.38,"10,674,600","35,728,002.00","4,772,456,784.00",,,,,,
11-ส.ค.-2023,3.36,+0.02,+0.60%,3.34,3.32,3.38,"13,350,200","44,723,802.00","4,736,728,782.00",,,,,,
04-ส.ค.-2023,3.34,+0.02,+0.60%,3.32,3.30,3.36,"10,699,300","35,683,774.00","4,692,004,980.00",,,,,,
28-ก.ค.-2023,3.32,0.00,0.00%,3.32,3.28,3.34,"10,536,000","34,956,536.00","4,656,321,206.00",,,,,,
21-ก.ค.-2023,3.32,+0.04,+1.22%,3.30,3.28,3.34,"7,138,200","23,665,980.00","4,621,364,670.00",,,,,,
14-ก.ค.-2023,3.28,-0.06,-1.80%,3.34,3.28,3.38,"9,620,700","31,858,382.00","4,597,698,690.00",,,,,,
07-ก.ค.-2023,3.34,+0.02,+0.60%,3.32,3.30,3.34,"6,464,000","21,444,506.00","4,629,557,072.00",,,,,,
30-มิ.ย.-2023,3.32,0.00,0.00%,3.32,3.28,3.36,"12,039,200","39,871,804.00","4,608,112,566.00",,,,,,
23-มิ.ย.-2023,3.32,-0.02,-0.60%,3.36,3.30,3.36,"10,465,800","34,830,330.00","4,647,984,370.00",,,,,,
16-มิ.ย.-2023,3.34,0.00,0.00%,3.34,3.34,3.38,"8,374,700","28,109,410.00","4,682,814,700.00",,,,,,
09-มิ.ย.-2023,3.34,+0.06,+1.83%,3.30,3.28,3.38,"10,718,000","35,809,698.00","4,654,705,290.00",,,,,,
02-มิ.ย.-2023,3.28,-0.08,-2.38%,3.36,3.26,3.38,"10,643,900","35,208,590.00","4,618,895,592.00",,,,,,
26-พ.ค.-2023,3.36,+0.04,+1.20%,3.32,3.28,3.38,"8,803,700","29,292,798.00","4,654,104,182.00",,,,,,
19-พ.ค.-2023,3.32,+0.04,+1.22%,3.30,3.26,3.36,"10,599,200","35,079,238.00","4,624,811,384.00",,,,,,
12-พ.ค.-2023,3.28,0.00,0.00%,3.28,3.28,3.36,"8,773,200","29,144,564.00","4,589,732,146.00",,,,,,
05-พ.ค.-2023,3.28,-0.04,-1.20%,3.30,3.24,3.32,"3,625,800","11,864,476.00","4,618,876,710.00",,,,,,
28-เม.ย.-2023,3.32,0.00,0.00%,3.32,3.26,3.34,"9,948,300","32,691,956.00","4,630,741,186.00",,,,,,
21-เม.ย.-2023,3.32,-0.02,-0.60%,3.34,3.30,3.36,"6,307,900","20,971,520.00","4,663,433,142.00",,,,,,
14-เม.ย.-2023,3.34,+0.02,+0.60%,3.32,3.28,3.38,"6,132,500","20,420,220.00","4,684,404,662.00",,,,,,
07-เม.ย.-2023,3.32,-0.04,-1.19%,3.38,3.30,3.40,"5,337,400","17,814,576.00","4,663,984,442.00",,,,,,
31-มี.ค.-2023,3.36,-0.06,-1.75%,3.42,3.36,3.44,"9,835,300","33,475,894.00","4,681,799,018.00",,,,,,
24-มี.ค.-2023,3.42,+0.10,+3.01%,3.32,3.28,3.42,"13,331,000","44,639,056.00","4,715,274,912.00",,,,,,
17-มี.ค.-2023,3.32,-0.06,-1.78%,3.34,3.22,3.36,"17,386,600","57,532,428.00","4,670,635,856.00",,,,,,
10-มี.ค.-2023,3.38,-0.06,-1.74%,3.44,3.36,3.46,"14,052,100","47,905,314.00","4,728,168,284.00",,,,,,
03-มี.ค.-2023,3.44,+0.06,+1.78%,3.38,3.38,3.46,"20,809,800","71,138,818.00","4,776,073,598.00",,,,,,
24-ก.พ.-2023,3.38,+0.04,+1.20%,3.34,3.34,3.40,"8,165,900","27,439,382.00","4,704,934,780.00",,,,,,
17-ก.พ.-2023,3.34,-0.06,-1.76%,3.38,3.30,3.40,"15,986,800","53,608,180.00","4,677,495,398.00",,,,,,
10-ก.พ.-2023,3.40,-0.12,-3.41%,3.52,3.36,3.54,"26,448,200","91,326,150.00","4,731,103,578.00",,,,,,
03-ก.พ.-2023,3.52,+0.06,+1.73%,3.46,3.46,3.54,"22,208,100","77,822,618.00","4,822,429,728.00",,,,,,
27-ม.ค.-2023,3.46,+0.02,+0.58%,3.44,3.42,3.48,"13,885,600","47,915,558.00","4,744,607,110.00",,,,,,
20-ม.ค.-2023,3.44,0.00,0.00%,3.44,3.42,3.46,"22,733,400","78,054,038.00","4,696,691,552.00",,,,,,
13-ม.ค.-2023,3.44,+0.04,+1.18%,3.40,3.38,3.46,"14,936,800","51,265,460.00","4,618,637,514.00",,,,,,
06-ม.ค.-2023,3.40,0.00,0.00%,3.40,3.36,3.42,"10,994,700","37,257,738.00","4,567,372,054.00",,,,,,
30-ธ.ค.-2022,3.40,+0.10,+3.03%,3.32,3.30,3.44,"18,829,500","63,508,860.00","4,530,114,316.00",,,,,,
23-ธ.ค.-2022,3.30,-0.02,-0.60%,3.32,3.26,3.34,"13,770,500","45,488,828.00","4,466,605,456.00",,,,,,
16-ธ.ค.-2022,3.32,+0.04,+1.22%,3.28,3.26,3.32,"27,258,200","90,097,962.00","4,512,094,284.00",,,,,,
09-ธ.ค.-2022,3.28,-0.04,-1.20%,3.32,3.28,3.32,"9,561,500","31,471,942.00","4,421,996,322.00",,,,,,
02-ธ.ค.-2022,3.32,-0.02,-0.60%,3.34,3.26,3.36,"18,747,000","61,756,884.00","4,453,468,264.00",,,,,,
25-พ.ย.-2022,3.34,+0.08,+2.45%,3.26,3.24,3.36,"11,270,200","37,307,612.00","4,515,225,148.00",,,,,,
18-พ.ย.-2022,3.26,-0.02,-0.61%,3.28,3.24,3.32,"15,701,500","51,385,750.00","4,477,917,536.00",,,,,,
11-พ.ย.-2022,3.28,-0.06,-1.80%,3.34,3.24,3.36,"15,978,100","52,747,688.00","4,529,303,286.00",,,,,,
04-พ.ย.-2022,3.34,0.00,0.00%,3.36,3.28,3.38,"10,584,500","35,354,774.00","4,582,050,974.00",,,,,,
28-ต.ค.-2022,3.34,+0.02,+0.60%,3.32,3.28,3.38,"12,829,300","42,774,332.00","4,546,696,200.00",,,,,,
21-ต.ค.-2022,3.32,+0.04,+1.22%,3.28,3.20,3.42,"60,777,600","199,821,670.00","4,503,921,868.00",,,,,,
14-ต.ค.-2022,3.28,-0.26,-7.34%,3.52,3.26,3.52,"29,791,400","100,169,720.00","4,304,100,198.00",,,,,,
07-ต.ค.-2022,3.54,+0.02,+0.57%,3.52,3.48,3.56,"10,427,300","36,711,030.00","4,404,269,918.00",,,,,,
30-ก.ย.-2022,3.52,-0.10,-2.76%,3.62,3.50,3.62,"18,064,300","64,266,642.00","4,367,558,888.00",,,,,,
23-ก.ย.-2022,3.62,0.00,0.00%,3.64,3.60,3.64,"11,007,600","39,899,060.00","4,431,825,530.00",,,,,,
16-ก.ย.-2022,3.62,0.00,0.00%,3.62,3.60,3.64,"14,313,500","51,803,430.00","4,471,724,590.00",,,,,,
09-ก.ย.-2022,3.62,-0.12,-3.21%,3.74,3.62,3.76,"25,619,300","94,785,098.00","4,523,528,020.00",,,,,,
02-ก.ย.-2022,3.74,+0.02,+0.54%,3.72,3.68,3.76,"21,463,900","79,957,916.00","4,618,313,118.00",,,,,,
26-ส.ค.-2022,3.72,+0.02,+0.54%,3.70,3.68,3.74,"31,249,100","115,762,556.00","4,538,355,202.00",,,,,,
19-ส.ค.-2022,3.70,+0.02,+0.54%,3.68,3.64,3.72,"18,074,800","66,638,256.00","4,422,592,646.00",,,,,,
12-ส.ค.-2022,3.68,+0.02,+0.55%,3.66,3.62,3.70,"9,239,300","33,877,498.00","4,355,954,390.00",,,,,,
05-ส.ค.-2022,3.66,-0.04,-1.08%,3.72,3.64,3.74,"13,632,500","50,413,520.00","4,322,076,892.00",,,,,,
29-ก.ค.-2022,3.70,+0.06,+1.65%,3.70,3.62,3.72,"11,769,600","43,245,282.00","4,372,490,412.00",,,,,,
22-ก.ค.-2022,3.64,+0.08,+2.25%,3.56,3.56,3.66,"10,372,800","37,450,626.00","4,329,245,130.00",,,,,,
15-ก.ค.-2022,3.56,0.00,0.00%,3.56,3.54,3.62,"9,316,600","33,315,516.00","4,291,794,504.00",,,,,,
