Period End Date,"Issuance (Retirement) of Debt, Net",Net Income/Starting Line,"Long Term Debt, Net",Non-Cash Items,Other Investing Cash Flow,Cash Taxes Paid,Long Term Debt Reduction,Financing Cash Flow Items,Net Change in Cash,Depreciation/Depletion,Sale/Maturity of Investment,Depreciation,Other Operating Cash Flow,Net Cash - Ending Balance,Free Cash Flow,"Other Investing Cash Flow Items, Total",Other Assets,Net Cash - Beginning Balance,"Lease liability Reduced, Supplemental",Accounts Receivable,Changes in Working Capital,Other Liabilities,Net Changes in Working Capital,Other Financing Cash Flow,Cash from Operating Activities,Cash from Financing Activities,Capital Expenditures,Purchase of Fixed Assets,Other Non-Cash Items,Sale of Fixed Assets,Cash Interest Paid,Cash from Investing Activities,Unusual Items,Company name,Fraud
2017-12-31,0.5620204679211521,0.5146941387688526,0.0397409910722229,0.7073343036369363,0.059354838709677414,0.49204017388697346,0.17277355745918854,0.27472579350716786,0.14626205672743922,0.6188168943867138,0.001543069801216302,0.6188168943867138,0.3648599177380107,0.29582639299339103,0.4380520724957926,0.45957220702285934,0.7332084787605346,0.7856217905782541,0.9293364997819027,0.36540661047841566,0.1680986809252839,0.22504858561865687,0.1463445811442376,0.27472579350716786,0.21080074783778488,0.5368168772432841,0.8645466423016146,0.8712354156199409,0.7084884650039952,0.012739942713009276,0.7126349749802475,0.8119830310671176,0.5924251870324189,LNE,0
2018-03-31,0.4528610893355829,0.27973517135138504,0.21749344182277652,0.21209645158270138,0.008709677419354838,0.05738270124419127,0.7709633101664781,0.8201646025776197,0.3408655084575975,0.13585305435680123,0.001543069801216302,0.13585305435680123,0.6770678553739475,0.29653833754231373,0.5333069340959227,0.4661066769168155,0.8336596577849663,0.4831993748604599,0.9985944845635631,0.5741033529462134,0.4683194567455383,0.2082487583675232,0.42688300534000523,0.8201646025776197,0.27455895048487644,0.46559508655621873,0.9833704105864385,0.9862803550494055,0.21685282467146086,0.04411953315377709,0.14210231761917302,0.9278735167091173,0.5653054862842892,LNE,0
2018-06-30,0.5355005629377284,0.4183284532217232,0.08841697263478829,0.5202699827217868,0.03387096774193548,0.46205966122020686,0.3174074672700824,0.6397469589437739,0.22415495578007383,0.29477152694470843,0.001543069801216302,0.29477152694470843,0.3863944699269979,0.1869861909623341,0.5099155909288734,0.4759649083139259,0.8506852813484294,0.4831993748604599,0.991833470653807,0.45525021712803826,0.33402680501760623,0.19974087670049664,0.311466792291319,0.6397469589437739,0.2576399150473225,0.47165846898637265,0.9562951879022219,0.958968347010551,0.5227384777545434,0.07806421273139241,0.3308203845140901,0.9036041945293932,0.5826059850374065,LNE,0
2018-09-30,0.5992689874540698,0.6170292296975086,0.04107306446610065,0.7416524100128523,0.04516129032258064,0.9239994003897466,0.15872797801842564,0.4577084677482808,0.19242823206159304,0.45509215261657343,0.001543069801216302,0.45509215261657343,0.05459008979908264,0.15720541615173822,0.4613425506519802,0.47686933321274333,0.8544309185323913,0.4831993748604599,0.9849270585954538,0.28850505816584915,0.15767371251067747,0.19974087670049664,0.1565736067584531,0.4577084677482808,0.2025875081430637,0.5173088528252588,0.933274186286713,0.9396996594651928,0.743084952652964,0.07998802958402804,0.521233868843824,0.8815603410823658,0.5894638403990025,LNE,0
2018-12-31,0.6258620151987809,0.8292546172274546,0.0,1.0,0.05451612903225806,0.9849198021286164,0.0,0.2801548460194816,0.3854002690403274,0.6173056849517815,0.001543069801216302,0.6173056849517815,0.010831879751060591,0.3383415721884907,0.473933866174545,0.4773780722183282,0.8277858176555716,0.4831993748604599,0.9175107836960209,0.08946745525939159,0.07005160974618652,0.1921399265817318,0.07153711145645125,0.2801548460194816,0.23888041480634073,0.5301691530678898,0.902537584858356,0.9089711382794619,1.0,0.08071480483946816,0.706956149591783,0.8519967459174894,0.5995168329177056,LNE,0
2019-03-31,0.24386010755497917,0.2563219627676746,0.24498609017223183,0.1655814586897497,0.0070967741935483875,0.1208214660470694,0.8633667367059964,0.8303303067021259,0.2437891754200177,0.14182778444233257,0.001543069801216302,0.14182778444233257,0.6315007429420506,0.247931330933319,0.7002870917068414,0.4721550184276573,0.5699327487869243,0.5538624693011833,1.0,0.7775966678491479,0.7464569272527217,0.2263873893327575,0.7091162133359378,0.8303303067021259,0.5202517332146962,0.28033388770883516,0.9684379882941814,0.9693898286160889,0.17161387939681405,0.06720533538540464,0.13146892283381617,0.9146037600838224,0.5541614713216957,LNE,0
2019-06-30,0.33703893679505087,0.1641756387093851,0.2103257328207015,0.5058175658997864,0.03193548387096774,0.7201319142557338,0.705446904800388,0.6628164980250838,0.29411259623915964,0.3201582875037001,0.001543069801216302,0.3201582875037001,0.2010250446841958,0.295168180108538,0.711373837484053,0.4745178284758179,0.6748957180556738,0.5538624693011833,0.9930451218921146,0.8534385741721611,0.7172939151436759,0.28395594903908444,0.7085532004124931,0.6628164980250838,0.5549623697771846,0.2777325627545736,0.9367810764762484,0.9377993635906884,0.5055252375852162,0.07284853148646915,0.30668949170397686,0.8845013672257669,0.6080891521197007,LNE,0
2019-09-30,0.34188977173869795,0.2951117706026607,0.15915632145768263,0.7068917090110565,0.04387096774193548,0.8518363064008394,0.53346533053176,0.484916675846224,0.20012736483585677,0.4945238132332092,0.001543069801216302,0.4945238132332092,0.1064237569179749,0.20694750416420396,0.7036585980884212,0.48716847174802724,0.6764280241763855,0.5538624693011833,0.9462511510686764,0.6709501033651788,0.6194171117715148,0.351587130209458,0.6166140517684638,0.484916675846224,0.5559170281392504,0.27123498858573036,0.9169579879410648,0.9185753363479038,0.7059128542527329,0.1191056389209525,0.4927739004477219,0.8677560460341934,0.6119856608478802,LNE,0
2019-12-31,0.29856991234946656,0.5749602134034106,0.1115815846864458,0.927014443905387,0.06516129032258064,0.8969569779643232,0.37460804913528356,0.32363447527027234,0.38511405592604253,0.6639895929082213,0.001543069801216302,0.6639895929082213,0.07401425587354915,0.3805880930632422,0.775108383189912,0.4924141361611685,0.9484123606027071,0.5538624693011833,0.938811612465468,0.5172127487798016,0.6253979473428921,0.478168862016843,0.6247791754158684,0.32363447527027234,0.6899253751105603,0.2229058138656358,0.8624345630622279,0.8640920002233016,0.9250947790755002,0.13612073019537427,0.6614761653937319,0.8161336899762333,0.6179862842892767,LNE,0
2020-03-31,0.35121399913758156,0.21723198559187162,0.2355942514060107,0.1118487688209109,0.006774193548387096,0.03456753110478189,0.8318005495393567,0.8352400585393488,1.0,0.17874335924719958,0.001543069801216302,0.17874335924719958,0.6934556495897668,1.0000000000000002,0.7066266444265544,0.45866778212404186,0.5696773644334724,0.6240678722929225,0.9030194348858624,0.8985492177274339,0.8110199041635486,0.3369898510041028,0.7697923458967562,0.8352400585393488,0.5687751243306799,0.37610950812961863,0.9025397918377075,0.903285881761849,0.13205317828666632,0.016245564533367535,0.1263332894390308,0.8484743293778909,0.4248753117206982,LNE,0
