Period End Date,"Tangible Book Value, Common Equity",Total Equity & Minority Interest,"Accounts Receivable - Trade, Gross",Total Liabilities,Minority Interest,Total Assets,Total Liabilities & Shareholders' Equity,Net Debt Incl. Pref.Stock & Min.Interest,Total Long Term Debt,"Other Liabilities, Total","Other Current liabilities, Total",Receivables - Other,Common Stock,Income Taxes Payable,Additional Paid-In Capital,Cash & Equivalents,Capital Lease Obligations,"Common Stock, Total",Notes Payable/Short Term Debt,Long Term Investments,Current Port. of LT Debt/Capital Leases,Defered Income Tax - Long Term Asset,Total Debt,"Property/Plant/Equipment, Total - Net",Total Equity,Cash and Short Term Investments,Long Term Debt,Treas Shares - Common Stock Prmry Issue,Other Long Term Assets,"Accounts Receivable - Trade, Net","Total Receivables, Net",Other Property/Plant/Equipment - Net,Total Current Assets less Inventory,Total Current Liabilities,Other Payables,Total Current Assets,Total Common Shares Outstanding,Minority Interest - Non Redeemable,Shares Outs - Common Stock Primary Issue,Retained Earnings (Accumulated Deficit),"Curr. Port. of LT Capital Leases, Suppl.","Other Long Term Assets, Total",Company name,Fraud
2020-06-30,0.5502705667345122,0.5642191109891564,0.0,0.07942937994763732,0.46311107549286745,0.10242938708738025,0.10242938708738025,0.05759168247279861,0.0880787450646115,0.6181106192537822,0.3066842420436122,0.4693817930723112,1.0,0.6144772714627497,0.0,0.23437641608117665,0.5534385715209937,1.0,0.3750666959605788,0.4020454689955222,0.001186912390663708,0.25376441955717366,0.08183547804284497,0.02086437401844332,0.5711738217843064,0.21639369558602597,0.08446151281162062,0.0,0.004488114511035954,0.0,0.05185286537573974,0.5585402632037363,0.16629339170581425,0.025571647186675206,0.11285627890585229,0.1766596132786919,1.0,0.46311107549286745,1.0,0.2300401195568139,0.19347826086956524,0.09004106481348528,ACE,0
2020-09-30,0.5716573133408573,0.6042498139128037,0.023518485229792052,0.2748731110828704,0.46311107549286745,0.2593895595702538,0.2593895595702538,0.1622278555280498,0.2768221510424291,0.6723257284623243,0.681627645435027,0.48393398976184,1.0,0.37639793022867635,0.0,0.4966886463640329,0.6402600763408165,1.0,0.2518753334798029,0.4020454689955222,0.03753391178259036,0.904153228200004,0.24598447697356296,0.1345440668666693,0.6116979535130728,0.4848670311675094,0.2726519125753676,0.0,0.01917066055428214,0.023518485229792052,0.0789014732250436,0.6097266589716559,0.3701660792010629,0.08513280825676689,0.696259588150069,0.33511706023174087,1.0,0.46311107549286745,1.0,0.29857045679763883,0.17267080745341615,0.4546678919105188,ACE,0
2020-12-31,0.5858340195190901,0.6287905874032141,0.37245376909227346,0.24735136276446368,0.46311107549286745,0.26983464111726585,0.26983464111726585,0.17754157376096807,0.25310432467023797,0.0,0.37736062628711636,0.08621101764123947,1.0,0.5934457241417682,0.0,0.40901125241924896,0.7860839748981044,1.0,0.5106164276074197,0.4020454689955222,0.015043968380186179,1.0,0.2425679362855352,0.1725981116357267,0.6365412229292519,0.3951302987930208,0.24797732716742338,0.0,0.021791398849119206,0.37245376909227346,0.07531235066595321,0.6292292706235688,0.2955613665242349,0.08487846495559842,0.20054733489673296,0.29175289307304514,1.0,0.46311107549286745,1.0,0.34058289626582083,0.29658385093167705,0.25436062372569845,ACE,0
2021-03-31,0.6259795069915386,0.6639519924308276,0.3097634883541768,0.37122752113369095,0.46311107549286745,0.3798769840797913,0.3798769840797913,0.23993149695091515,0.4036898350750399,0.05421510920854211,0.5018183942629295,0.0801092867149582,1.0,0.8261280810104045,0.0,0.6283601621161493,0.8319855081839943,1.0,0.31778663569881677,0.8429748312851395,0.0107348332475794,0.8806466293357607,0.35414309944323585,0.2287184643418032,0.6721360365358294,0.6196312051327174,0.39827424289191315,0.0,0.02229631173161075,0.3097634883541768,0.0,0.6602498000604495,0.44251907503430077,0.06353391849594864,0.25375368189313485,0.449166500716014,1.0,0.46311107549286745,1.0,0.40077726629723354,0.37826086956521743,0.8562185911610144,ACE,0
2021-06-30,0.6466886036212558,0.6845210191684449,0.526186338877333,0.40997417299627403,0.2203798685686809,0.4217251928787038,0.4217251928787038,0.31015955573927473,0.41137970997423506,0.10896531595077102,0.32469291775599923,0.18243777097594496,1.0,0.29700105714126745,0.0,0.5242509327607601,0.8254189040564146,1.0,0.6285113461598819,0.8429748312851395,0.03682176434819212,0.7811788915491007,0.3982638914494303,0.27584184225627184,0.690242044337389,0.5130766916823936,0.4060079701497533,0.0,0.3610768269030407,0.526186338877333,0.25664319526868884,0.6810076897908253,0.5222293686142528,0.12751801047856653,0.2011346974647691,0.48987506924315244,1.0,0.2203798685686809,1.0,0.43139632629414637,0.42018633540372674,0.813450880165408,ACE,0
2021-09-30,0.6920884234043532,0.7256244313460222,0.5782023517058571,0.39307951271618835,0.3003365924026286,0.4551705868962146,0.4551705868962146,0.32596538736405617,0.4013359733076482,0.1642262976115192,0.2274270816597777,0.18410595366933796,1.0,0.39036332276192065,0.0,0.33551944504440406,0.8083716115675745,1.0,0.3613351746649509,0.8429748312851395,0.059349127648627154,0.7639644630879123,0.3715163526418642,0.34727102041638136,0.7308666393232749,0.31991233948338205,0.3960750476181599,0.0,0.30879029284947185,0.5782023517058571,0.29859661734133314,0.7124723060683368,0.4035725792535546,0.08874929630900213,0.07694449641273751,0.4128592152300387,1.0,0.3003365924026286,1.0,0.5000965568947303,0.3484472049689441,0.8442265169571835,ACE,0
2021-12-31,0.7308566767675728,0.7630373255591104,0.687256219522982,0.42595755781067557,0.42672703958967784,0.5130030982886531,0.5130030982886531,0.2635410468698813,0.413144470807941,0.156832222600574,0.2953649203265807,0.14580746681893328,1.0,0.3467979747398876,0.0,0.7544660288742923,0.8002199650643721,1.0,0.4109648159191488,1.0,0.08939087422236774,0.6768040523160332,0.395930091073338,0.36243733137357537,0.767182773188935,0.748699005930435,0.4079379064703287,0.0,0.14936605382531615,0.687256219522982,0.35439802807582177,0.710023488306637,0.7185896964043726,0.13889220515642114,0.0810212277182922,0.6142150029482929,1.0,0.42672703958967784,1.0,0.5615107512260052,0.4,0.697834764379864,ACE,0
2022-03-31,0.7669198924743597,0.7948518933274419,0.7911769657230739,0.38836730927163576,0.4533418817118128,0.5250817827594376,0.5250817827594376,0.2672811807261655,0.377124157946836,0.2474582867149876,0.3186498605167453,0.17492181949765293,1.0,0.6673899738496634,0.0,0.47760569524027324,0.9209743158439542,1.0,0.1853755374909764,0.8429748312851395,0.07512804621357405,0.5954411444626921,0.3388827845580915,0.41046188539443484,0.7990614341213921,0.4653358658253153,0.371124000421154,0.0,0.02681648420343982,0.7911769657230739,0.4471321736502244,0.740307938088654,0.5917309138036518,0.11342342780212938,0.29556084423579776,0.5717692901620959,1.0,0.4533418817118128,1.0,0.6154207374808474,0.6571428571428571,0.6187577176004365,ACE,0
2022-06-30,0.7876106231840041,0.8124319127734075,0.7094393512692992,0.491741125458643,0.45267671101138,0.6042345909367557,0.6042345909367557,0.2970060188837477,0.4713747997406346,0.3254609135574257,0.31885433858647233,0.20845146169321374,1.0,0.6868079897624214,0.0,0.8069903060641096,0.905059196480559,1.0,0.27070713411380687,0.20209451665349643,0.11341971093128772,0.26597281307505094,0.44100365030787947,0.436734259855837,0.8168663485033839,0.802456956449749,0.4654864466991204,0.0,0.02690464359562088,0.7094393512692992,0.40310492286705035,0.7518809423205405,0.8012757315364648,0.16029337721187836,0.29937652551111416,0.763838440537455,1.0,0.45267671101138,1.0,0.6455306185588365,0.7149068322981367,0.9139448065933434,ACE,0
2022-09-30,0.8286192039517584,0.8484948697701885,0.9999999999999999,0.45262425099067993,0.46311107549286745,0.6202192092633558,0.6202192092633558,0.26630614390325386,0.4339322561464241,0.40424186408522644,0.16164721690741524,0.24710018391506708,1.0,0.4860067879597174,0.0,0.6871132907291415,0.9178689266998771,1.0,0.0,0.20209451665349643,0.11432948220216099,0.2653396386948693,0.38326204785959217,0.46495968066685456,0.8532453089487179,0.6797643083340774,0.42795691772009903,0.048741605723053624,0.03830124865757289,0.9999999999999999,0.6500927147449119,0.7643142652001522,0.8557501438999108,0.1258716212804652,0.0903102579609382,0.7980002072927452,0.995194499017682,0.46311107549286745,0.995194499017682,0.7092603407756759,0.6596273291925466,0.3542888320937311,ACE,0
2022-12-31,0.8245342035351144,0.8426817672799575,0.9061671645709036,0.5201645682866376,0.4778650424747556,0.6530771292749076,0.6530771292749076,0.4009861008149513,0.4170798599291257,0.5029916816656127,0.36936407320314896,0.5359912490953637,1.0,0.5378067100650976,0.0,0.36345187123878253,0.9741217571326907,1.0,0.7673997991274598,0.21067785679900464,0.14461445811310164,0.4018085043233939,0.45026639873161023,0.5478162878025208,0.8471785926530045,0.34850083352043837,0.4107347252743062,1.0,0.007461490374597272,0.9061671645709036,0.7581492993297582,0.8008126740679754,0.6790380366380636,0.347215884612136,0.3741673591743858,0.7540448288029777,0.9014086444007852,0.4778650424747556,0.9014086444007852,0.7415638007199336,0.8739130434782609,0.5629526462395543,ACE,0
2023-03-31,0.8557396858567092,0.8695105252947827,0.66279756554788,0.5010509224201061,0.47716781535502484,0.6708941571174079,0.6708941571174079,0.41114389064018714,0.3764460881558514,0.5832319891034684,0.41266230446784585,0.537113330190621,1.0,1.0,0.0,0.2399141140149157,0.9341075240991137,1.0,1.0,0.21067785679900464,0.135172950091211,0.4260867844634837,0.4337854430146382,0.6058936193774414,0.8743466430849668,0.22206146118776876,0.370359652425036,1.0,0.5373154663631846,0.66279756554788,0.5448686268823747,0.8263957900927822,0.48015930957003794,0.38513191168483324,0.3592483499462672,0.6696953146016777,0.9014086444007852,0.47716781535502484,0.9014086444007852,0.7875076761060776,0.9127329192546584,0.7643482755650003,ACE,0
2023-06-30,0.8912419538904162,0.9005124374944135,0.6580938685019216,0.5127789165457146,0.49237858631190895,0.710958895026857,0.710958895026857,0.4358663267942858,0.43320715995943865,0.6642506202266868,0.16814304701535043,0.493318969810043,1.0,0.499081956267735,0.0,0.24368496614110202,0.9102348450540209,1.0,0.3256332192963184,0.21067785679900464,0.2612154450629122,0.49965373276083813,0.4595499797205118,0.6625020763701526,0.9055432009786722,0.22592088187589343,0.42728175778006905,1.0,0.5825893214932597,0.6580938685019216,0.5566387024836933,0.8513318655624617,0.48063535581590944,0.27725590475197287,0.08096031604456991,0.6557729282662292,0.9014086444007852,0.49237858631190895,0.9014086444007852,0.8402641582811403,0.9872670807453415,0.843732590529248,ACE,0
2023-09-30,0.9268622885531623,0.9314481896945749,0.7201935121223274,0.48188593709071914,0.4940695624298766,0.7263162569802006,0.7263162569802006,0.3990046731851719,0.3782561807406573,0.7460232524201003,0.0,0.4709354438195906,1.0,0.15690201969621098,0.0,0.16512724084920402,0.8759138254512518,1.0,0.33151815699444465,0.21067785679900464,0.23717725337948453,0.4784423910247533,0.40469875742044914,0.6916285159867916,0.9368394318580547,0.14551801799849332,0.372551009318563,1.0,0.7363873883982239,0.7201935121223274,0.5899782304145206,0.8641620880244004,0.4365772455928013,0.31015348839623574,0.0,0.6265066087178635,0.9014086444007852,0.4940695624298766,0.9014086444007852,0.8931891973883532,0.8860248447204969,0.9274732217212761,ACE,0
2023-12-31,0.9464789802569509,0.9517609684106493,0.7568515332311846,0.6275180967087246,0.8435165891969867,0.8284209652233703,0.8284209652233703,0.38467824505625153,0.5461215615390171,0.8370384783771952,0.16197949377072163,0.3817930723111551,1.0,0.39759639459188784,0.0,1.0,0.9854758361907227,1.0,0.07846583597501648,0.21067785679900464,0.3536004958136489,0.3415580047092346,0.5637216548062388,0.7186603385615913,0.9530953154289435,0.9999999999999999,0.5397127297201507,1.0,0.35557087213682337,0.7568515332311846,0.5471129772052427,0.8499872019286214,0.9999999999999999,0.3061476993728243,0.028232560770271614,1.0000000000000002,0.9014086444007852,0.8435165891969867,0.9014086444007852,0.9206793462463423,0.9229813664596273,0.8341096401803406,ACE,0
2024-03-31,0.9755657700389504,0.976780084552089,0.7427161888783317,0.6537690125487023,0.8529171341561148,0.8705644896906313,0.8705644896906313,0.4172826042691152,0.49203442755848487,0.9184949165734301,1.0,0.8800468751037427,1.0,0.8402603905858789,0.0,0.577254612983691,0.9506695995341916,1.0,0.010579156335331597,0.21067785679900464,0.33640897609804016,0.4292526563643919,0.5048480881973378,0.7733632540369668,0.9783068513372973,0.5673253052990748,0.4858490755901612,1.0,0.91717825829099,0.7427161888783317,0.8623318779432846,0.9001663125659045,0.9117021700227222,0.47552665343200656,1.0,0.9793565151838055,0.9014086444007852,0.8529171341561148,0.9014086444007852,0.9633147280336405,0.9105590062111802,0.9728024581454787,ACE,0
2024-06-30,1.0,0.9999999999999999,0.828504090233373,0.8363954129274576,1.0,1.0000000000000002,1.0000000000000002,0.6597795418498202,0.7068891340004444,1.0,0.8893298961543517,1.0,1.0,0.8304122850943081,0.0,0.34741304467511125,1.0,1.0,0.28247700951005933,0.21067785679900464,0.2797815613452453,0.2575634658382635,0.6995370745916448,1.0,1.0,0.33208529215693244,0.7003984651180428,1.0,1.0,0.828504090233373,0.9999999999999999,0.9999999999999999,0.8391440338553954,0.4651132063630183,0.6539129224115803,0.8978368963229606,0.9014086444007852,1.0,0.9014086444007852,1.0,1.0000000000000002,1.0,ACE,0
2022-03-31,1.0,1.0,0.27309959789742244,1.0,0.7377643133482081,0.9999999999999996,0.9999999999999996,0.00493223875790505,1.0,0.0,1.0,0.3717222269006974,0.0,1.0,0.0,0.9999999999999999,0.9917621082805014,0.0,0.21146245059288538,1.0,0.6343184288278289,0.0,1.0,0.9832238054599003,1.0,1.0,1.0,0.0,0.0009182690628165915,0.27309959789742244,0.23324658743766147,0.9832238054599003,1.0,0.3884260643697458,1.0,1.0,0.0,0.7377643133482081,0.0,1.0,0.0022150342864536154,0.0533858416957112,BBGI,0
2022-06-30,0.7797523483775759,0.8019642536667151,0.23045873774344483,0.6656669003978459,1.0,0.7161282634739536,0.7161282634739536,0.13683279345549415,0.960598375707419,0.8589241126457854,0.5276829972934343,0.351001928868464,0.0,0.2838415434943528,0.0,0.09905054051801643,0.9999999999999999,0.0,0.0,0.9802986366188886,0.6071064554172247,0.02709991816085114,0.6620008577637932,1.0,0.7787827233136406,0.6722599411930534,0.9509684580986559,0.0,0.0025651646646072165,0.23045873774344483,0.18286100030083863,1.0,0.5831694240365826,0.17602346984067807,0.5526643845103587,0.5812328376579909,0.0,1.0,0.0,0.501075709081471,0.0015267175572519082,0.06323115964156723,BBGI,0
2022-09-30,0.6423055732833411,0.6607380525366793,0.1570921759216527,0.5285325451817449,0.7993163162958261,0.5803400725493302,0.5803400725493302,0.0,0.7905387646682471,0.87354214734979,0.7192652738497096,0.0,0.0,0.06217913512739082,0.0,0.23326358966660454,0.012692551034901287,0.0,0.0,0.8929796459443784,1.0,0.014154452793690958,0.6892621788025122,0.9850501924347732,0.6446659734955675,0.7680050995418601,0.9475268735822122,0.0,0.0,0.1570921759216527,0.0,0.9850501924347732,0.6193818357102487,0.2277286606420882,0.9980212517561391,0.4245778224673602,0.0,0.7993163162958261,0.0,0.24306455534006854,1.0,0.0,BBGI,0
2022-12-31,0.2102957160806529,0.24533176591318906,0.3687167034688743,0.10677594227593845,0.8372054940331202,0.15365685319437805,0.15365685319437805,0.08603973040223889,0.7294863199859007,0.988590031290496,0.5699236687650153,1.0,0.0,0.0,0.0,0.0,0.014461502705075728,0.0,0.01051897233201581,0.21598313494803323,0.21611266162556764,0.02328695781563872,0.1766849078934889,0.9283574803829424,0.21186570787706138,0.32599073325994277,0.8737908727580821,0.0,0.19715336590526855,0.3687167034688743,0.5236586385949122,0.9283574803829424,0.461969349423224,0.0,0.7974157547935175,0.0914363518582535,1.0,0.8372054940331202,1.0,0.26166691952380017,0.0,0.2110478156029862,BBGI,0
2023-03-31,0.170900560419617,0.21094588425742433,0.21152630943674866,0.5590030485582811,0.8847358401735823,0.3869542617372024,0.3869542617372024,0.5471088775734376,0.6275969679755207,1.0,0.5653985341970016,0.9369889601353818,0.0,0.05250841710642565,0.0,0.6063537565822769,0.017193693751856108,0.0,0.34782608695652173,0.1765822493486886,0.27024755460449434,0.018488207722639677,0.5278670136211241,0.8104210320082608,0.17333292558562796,0.31757916652886253,0.7507789291773626,0.0,0.19903481936549602,0.21152630943674866,0.34199732424784224,0.8104210320082608,0.27202386888733754,0.3809269661791308,0.8140570275243881,0.4857540889792089,1.0,0.8847358401735823,1.0,0.20556736571001366,0.00040108681588821304,0.21167433583590428,BBGI,0
2023-06-30,0.00756803314652732,0.0,0.0,0.19972605700527524,0.0,0.11449864592958914,0.11449864592958914,0.2876878517381807,0.18730706004442293,0.7572300009481969,0.43063589088586807,0.7466605712819157,0.0,0.2135676592086726,0.0,0.5895032378097139,0.0129301328650561,0.0,0.31225296442687744,0.0,0.9415248524046611,0.033926047169109436,0.3515532535228112,0.6498417684739035,0.008677536887645054,0.30555831163901925,0.2224836172588,0.0,0.19903481936549602,0.0,0.06535536874750836,0.6498417684739035,0.09645946684692075,0.5260378183320079,0.6238300651008171,0.1997249460412025,1.0,0.0,1.0,0.0,0.00015525941260188802,0.21661805431245978,BBGI,0
2023-09-30,0.0,0.0054128991772248725,0.20238137500621256,0.0,0.23429472089738645,0.0,0.0,0.11051643786233145,0.14020161309719825,0.7852176111760802,0.08037587811331082,0.07029342059357818,0.0,0.10418109314931111,0.0,0.5006289072136952,0.014185184706960889,0.0,0.21739130434782608,0.016122142745357948,0.8010126667840671,0.6918012052674652,0.09087347571662452,0.49290697713031406,0.0,0.22247066346016042,0.16561442900601908,0.0,0.9999999999999999,0.20238137500621256,0.06824024047527621,0.49290697713031406,0.0,0.41036450531899904,0.18170845123374968,0.0,1.0,0.23429472089738645,1.0,0.0029611702837426535,0.004512873592961573,0.9999999999999998,BBGI,0
2023-12-31,0.01411020921002848,0.03774214412958177,0.7153733826553916,0.03017042270158088,0.5699854666038933,0.022525706735104567,0.022525149905491926,0.08931289598556447,0.07561824969814013,0.7920130219033472,0.0,0.7420328910169267,0.0,0.2337925929463454,0.0,0.46698250925975493,0.009072010536237685,0.0,0.22134387351778656,0.3157447043552708,0.7666748491138944,0.9638233762368871,0.0,0.3324356364626535,0.013032532025878396,0.17878162212048343,0.08903549436248692,0.0,0.08284882995553382,0.7153733826553916,0.8032392743673216,0.3324356364626535,0.27925942547713767,0.468998877599323,0.01678967884916016,0.009541816045008034,1.0,0.5699854666038933,1.0,0.14754487909468672,0.004551688446112045,0.10944624035211487,BBGI,0
2024-03-31,0.08510625037394615,0.11886095449623557,0.9439482260389227,0.7823540499581547,0.79872269870837,0.47043638458328063,0.47043638458328063,0.7262105530091806,0.029606539153008093,0.8054774171117924,0.12819998175348957,0.6126463193099383,0.0,0.4242460421691062,0.0,0.2305045662692694,0.003873616796002427,0.0,0.4782608695652174,0.48900181354543526,0.7501231814066338,1.0,0.2712353241975991,0.16155887109360734,0.083149326779413,0.010082540762474501,0.03479427229513954,0.0,0.07464928609570959,0.9439482260389227,0.9999999999999998,0.16155887109360734,0.33959605361819367,0.9986114146941959,0.15902210261788396,0.6423012073242038,1.0,0.79872269870837,1.0,0.36659105324440056,0.004590503299262517,0.11103096800008422,BBGI,0
2024-06-30,0.07056475738417678,0.09517500382419986,1.0,0.7384970331219702,0.6502057191984116,0.43923415882395345,0.43923415882395345,0.9999999999999999,0.0,0.6720977274882267,0.00952467840525495,0.4157854424567609,0.0,0.3217841877790778,0.0,0.21637112534929315,0.0,0.0,1.0,0.6788303092233055,0.0,0.966669146640875,0.482012734493239,0.0,0.06765969875765965,0.0,0.0,0.0,0.0746442955029769,1.0,0.9978916834003086,0.0,0.4018187929627044,0.9999999999999999,0.0,0.5519616684006245,1.0,0.6502057191984116,1.0,0.30753764067843736,0.004688834260577049,0.10159104549905756,BBGI,0
2016-03-31,0.176383064987899,0.0,0.023740424611577493,0.0,0.0,0.0,0.0,0.16631193985115234,0.0,0.5685785229482007,0.06466698552750844,0.2816019662286321,0.0,0.032754421340965435,0.020434265278478136,0.0,0.07087439548309737,0.0,0.0,0.5085003438995338,0.017620314289123973,0.0030880465315284594,0.0,0.0,0.0,0.01339411745436582,0.0,0.0,0.0549055958530571,0.02900945316873471,0.10028037868284811,0.0,0.015804958641244232,0.0,0.008531247952676263,0.015804958641244232,0.0,0.7507059818523244,0.0,0.0,0.0004192322808856282,0.05206805949539453,BCPG,0
2016-06-30,0.18905875852129286,0.018275970250548834,0.0,0.02501100358504746,0.0,0.022919446197534665,0.022919446197534665,0.16835205755772376,0.024345790213076146,0.6259923463141902,0.22480492071402533,0.32185593742693785,0.0,0.0005131429645208618,0.020434265278478136,0.0,0.07087439548309737,0.0,0.0100844,0.5085003438995338,0.0,0.02666385559351882,0.018170270984008557,0.04557005657995816,0.018315636183825423,0.035963631916116304,0.025245576261205604,0.0,0.14317212332835363,0.0,0.09401267187740697,0.04557005657995816,0.03612009130661871,0.02041760685635828,0.2027317890054121,0.03612009130661871,0.0,0.7507059818523244,0.0,0.05832189395922345,0.0,0.14420014052657365,BCPG,0
2016-09-30,0.5561046292506344,0.26353013746043913,0.0034449602733502005,0.08303504741294546,0.0,0.16137184030757634,0.16137184030757634,0.0,0.07911101511080615,0.6290030643810699,0.12940755432619463,0.3184938719594079,0.3697299229445241,5.7818925579815436e-05,0.0,0.0,0.07087439548309737,0.3697299229445241,0.019999799999999998,0.5085003438995338,0.1700275052410502,0.027302547948433342,0.08320413048200076,0.08497617309668648,0.2641020999174561,0.3488980124239348,0.08203484658339616,0.0,0.21114850879245486,0.004209546179269608,0.09599642012765647,0.08497617309668648,0.3337771763263587,0.08295005778840543,0.08818951866120608,0.3337771763263587,0.3793973339591944,0.7507059818523244,0.3793973339591944,0.10463593594221303,0.3562688327001179,0.21022670806911953,BCPG,0
2016-12-31,0.4752496996079022,0.23459217059066934,0.00228853669454826,0.09947593283929826,0.0,0.15922171402637858,0.15922171402637858,0.05019592540667062,0.08514956328984319,0.0,0.8059622517818859,0.2902370642598916,0.3697299229445241,0.001484019089881929,0.0,3.9915113326790185e-08,0.07087439548309737,0.3697299229445241,0.0179538,0.5085003438995338,0.10010316549665577,0.05667619537785164,0.07889320891937546,0.17746042405781237,0.23510132645261744,0.2765615640258,0.08829657098119226,0.0,0.0370309040839468,0.0027964621169013493,0.08259827067719533,0.17746042405781237,0.26597101160802616,0.13490929489757414,0.25469905739217696,0.26597101160802616,0.3793973339591944,0.7507059818523244,0.3793973339591944,0.009713799426791528,0.0,0.04982416743235632,BCPG,0
2017-03-31,0.5001751354592621,0.25268163628683676,0.02686557655197158,0.08774984305076008,0.0,0.1596832496238566,0.1596832496238566,0.038621495703951764,0.08572011672897056,0.004883333277434371,0.5631093614644409,0.1384282150717144,0.3697299229445241,0.0007010544726552619,0.0,0.0,0.07087439548309737,0.3697299229445241,0.0,0.5085003438995338,0.10648865953694864,0.05774274960159239,0.07747196029051101,0.17760568851229852,0.2532300532949498,0.2898827994660641,0.08888821127023272,0.0,0.017608308284886326,0.0328282116932066,0.04136653003543039,0.17760568851229852,0.2657767009133767,0.09409635588673305,0.22576248328185394,0.2657767009133767,0.3793973339591944,0.7507059818523244,0.3793973339591944,0.0671712346729947,0.3562688327001179,0.031308135024069095,BCPG,0
2017-06-30,0.49839105261674155,0.24994714042041594,0.029375841435423877,0.05534609871254406,0.0,0.13879397976045904,0.13879397976045904,0.08665686422076316,0.07806213624831404,0.008580490591645791,0.07494589957221362,0.09772500236697138,0.37056538723820154,0.0,0.0028679301814062974,0.0,0.07087439548309737,0.37056538723820154,0.0,0.0,0.05233999403064568,0.05857366975264623,0.06480949387691393,0.16354868192905125,0.2504896225134961,0.20878906883370832,0.08094720263838306,0.0,0.015441242642956127,0.03589561308846706,0.02623830429919566,0.16354868192905125,0.18788621482456297,0.00348929942893815,0.010872986831613723,0.18788621482456297,0.3802549326195136,0.7507059818523244,0.3802549326195136,0.05276308169756842,0.3562688327001179,0.02944258373622849,BCPG,0
2017-09-30,0.512939757878706,0.2574218041257759,0.04811501699217541,0.2798382027678735,0.0,0.2786923476730432,0.2786923476730432,0.45619849847087696,0.3674162888500492,0.010340189899952043,0.061036654503128965,0.10523651357675462,0.3710583186914018,3.6136828487384634e-05,0.004949945456015015,0.0,0.07087439548309737,0.3710583186914018,0.0,0.5024206182321679,0.17820952243021798,0.059404589903700074,0.3046886909989964,0.1508854402623272,0.2579805091338497,0.05393264928220064,0.38099547636745534,0.0,0.011911661476988411,0.05879382340392947,0.04820688246364874,0.1508854402623272,0.04386263111119944,0.05828329525042776,0.027134929220522935,0.04386263111119944,0.38076111881103325,0.7507059818523244,0.38076111881103325,0.07785434492689676,0.3562688327001179,0.02625719849988753,BCPG,0
2017-12-31,0.5196447539035244,0.25893909347696026,0.011026890725306882,0.2580137030596643,0.0,0.26603517961548595,0.26603517961548595,0.4529679695915349,0.3393651092136284,0.017624942563817053,0.07551048394379577,0.07953796718701395,0.3711740002910213,0.0139704978932229,0.0054322331352654185,3.9915113326790185e-08,0.07087439548309737,0.3711740002910213,0.0177768,0.5049617447634225,0.15307773094981575,0.060235510054753916,0.28245796755290153,0.15186393557155542,0.25950109159053497,0.02729042531984545,0.3519075647190718,0.0,0.024213898738278228,0.013474235416014724,3.2232246311325596e-05,0.15186393557155542,0.014266581541555315,0.05329590562087656,0.039800772430279144,0.014266581541555315,0.3808791020586809,0.7507059818523244,0.3808791020586809,0.0867130791714703,0.3562688327001179,0.03840769095312235,BCPG,0
2018-03-31,0.5535195814752539,0.28196951362644157,0.026537385300720445,0.2585060733980351,0.0,0.2760146730718239,0.2760146730718239,0.4414888201113757,0.33923896878461657,0.02266255697501652,0.03844592131272556,0.043711681631722454,0.3724734443049498,0.000498688233125908,0.010043583596180738,0.0,0.07087439548309737,0.3724734443049498,0.01803,0.5163212915210524,0.15440118396163605,0.06334215927623134,0.2825621447044905,0.14623975347267826,0.2825756195215073,0.04260680075201398,0.3517767623178202,0.0,0.015142461167407611,0.03242718058743116,0.0,0.14623975347267826,0.028710006775644198,0.05446593326667078,0.0,0.028710006775644198,0.3822086337095899,0.0,0.3822086337095899,0.15845502821740493,0.3562688327001179,0.030495661285626363,BCPG,0
2018-06-30,0.5293772642837032,0.26735270289182195,0.030282454049033375,0.2943412954036745,0.0,0.29169983934556165,0.29169983934556165,0.48326676899222853,0.3834869919544327,0.027178075085721058,0.14172138028837952,0.19519108704851232,0.37381838389922684,0.0002650034089074873,0.014809518340976213,0.2513712537820069,0.07087439548309737,0.37381838389922684,0.018396,0.5102123405416971,0.15771934459062403,0.06484897716209764,0.31731937154304624,0.22520961568257203,0.26792708464686293,0.03572054097467163,0.3976601299786986,0.0,0.03505822638996381,0.03700344231170105,0.06937384047633399,0.22520961568257203,0.028647707801430763,0.06680453371266808,0.12342585771879,0.028647707801430763,0.3835889108433582,0.0,0.3835889108433582,0.09986148350254807,0.3562688327001179,0.050209482231059865,BCPG,0
2018-09-30,0.59578088696824,0.2995011013143804,0.023514504963525945,0.22696521606190015,0.0,0.2641709575215846,0.2641709575215846,0.3821615308654676,0.2886267924409842,0.02685162515050795,0.19121950893200573,0.09573191585561669,0.3739593825986549,0.35049832686484106,0.01532257001244508,0.2513712537820069,0.07087439548309737,0.3739593825986549,0.0,0.513532713084496,0.1653782691206922,0.06635579504796393,0.242035072244339,0.057352627234250386,0.30014525754428073,0.06466445384086979,0.2992940313632715,0.0,0.0,0.028733392164886795,0.01952060184720078,0.057352627234250386,0.05132488375516013,0.07701110035070073,0.0663940097504542,0.05132488375516013,0.3837335354695067,0.0,0.3837335354695067,0.20502802699548428,0.3562688327001179,0.016673146696840946,BCPG,0
