Period End Date,"Tangible Book Value, Common Equity",Total Equity & Minority Interest,"Accounts Receivable - Trade, Gross",Total Liabilities,Minority Interest,Total Assets,Total Liabilities & Shareholders' Equity,Net Debt Incl. Pref.Stock & Min.Interest,Total Long Term Debt,"Other Liabilities, Total","Other Current liabilities, Total",Receivables - Other,Common Stock,Income Taxes Payable,Additional Paid-In Capital,Cash & Equivalents,Capital Lease Obligations,"Common Stock, Total",Notes Payable/Short Term Debt,Long Term Investments,Current Port. of LT Debt/Capital Leases,Defered Income Tax - Long Term Asset,Total Debt,"Property/Plant/Equipment, Total - Net",Total Equity,Cash and Short Term Investments,Long Term Debt,Treas Shares - Common Stock Prmry Issue,Other Long Term Assets,"Accounts Receivable - Trade, Net","Total Receivables, Net",Other Property/Plant/Equipment - Net,Total Current Assets less Inventory,Total Current Liabilities,Other Payables,Total Current Assets,Total Common Shares Outstanding,Minority Interest - Non Redeemable,Shares Outs - Common Stock Primary Issue,Retained Earnings (Accumulated Deficit),"Curr. Port. of LT Capital Leases, Suppl.","Other Long Term Assets, Total",Company name,Fraud
2022-03-31,1124631.0,1170526.0,1058643.0,2382001.0,19.0,3552508.0,3552508.0,1288854.0,31872.0,177797.0,170667.0,83603.0,492040.0,2592.0,229555.0,47502.0,29896.0,492040.0,1270812.0,1784.0,33653.0,45191.0,1336337.0,978927.0,1170507.0,47502.0,1976.0,0.0,16439.0,1058643.0,1142246.0,978927.0,1189748.0,2172313.0,134020.0,2451246.0,492040.0,19.0,492040.0,456088.0,33133.0,74675.0,LNE,0
2022-06-30,1097306.0,1138866.0,1044077.0,2463519.0,19.0,3602366.0,3602366.0,1323462.0,23213.0,183693.0,169657.0,80545.0,492040.0,893.0,229555.0,46183.0,23213.0,492040.0,1311986.0,1784.0,34427.0,45979.0,1369626.0,963760.0,1138847.0,46183.0,0.0,0.0,16244.0,1044077.0,1124622.0,963760.0,1177103.0,2256594.0,137340.0,2520013.0,492040.0,19.0,492040.0,424532.0,30744.0,75268.0,LNE,0
2022-09-30,1109594.0,1150742.0,965556.0,2373456.0,19.0,3524179.0,3524179.0,1364738.0,31159.0,186327.0,177580.0,101967.0,492040.0,1245.0,229555.0,54413.0,31159.0,492040.0,1338509.0,1784.0,49464.0,45816.0,1419132.0,991692.0,1150723.0,54413.0,0.0,0.0,16788.0,965556.0,1067523.0,991692.0,1121936.0,2155951.0,149025.0,2413925.0,492040.0,19.0,492040.0,438171.0,46455.0,75649.0,LNE,0
2022-12-31,1119080.0,1160228.0,883506.0,2222903.0,19.0,3383112.0,3383112.0,1383000.0,38804.0,175321.0,171989.0,113946.0,492040.0,314.0,229555.0,59714.0,38804.0,492040.0,1367866.0,1784.0,36026.0,44292.0,1442695.0,994817.0,1160210.0,59714.0,0.0,0.0,16748.0,883506.0,997452.0,994817.0,1057166.0,2008759.0,152521.0,2271296.0,492040.0,19.0,492040.0,446464.0,34037.0,74085.0,LNE,0
2023-03-31,1121521.0,1160997.0,894454.0,2199166.0,20.0,3360143.0,3360143.0,1405376.0,34981.0,177621.0,153423.0,71031.0,492040.0,1651.0,229555.0,46320.0,34981.0,492040.0,1387396.0,1784.0,29299.0,49730.0,1451676.0,965659.0,1160977.0,46320.0,45419.5,0.0,15795.0,894454.0,965485.0,965659.0,1011805.0,1986544.0,133174.0,2274674.0,492040.0,20.0,492040.0,444814.0,28104.0,78570.0,LNE,0
2023-06-30,1072107.0,1110326.0,932325.0,2218338.0,18.0,3328646.0,3328646.0,1438986.0,34658.0,181243.0,150865.0,64017.0,492040.0,83.0,229555.0,37455.0,34658.0,492040.0,1417148.0,1784.0,24617.0,50863.0,1476423.0,981158.0,1110308.0,37455.0,45419.5,0.0,15823.0,932325.0,996342.0,981158.0,1037949.0,2002419.0,130615.0,2227772.0,492040.0,18.0,492040.0,396916.0,24617.0,79731.0,LNE,0
2023-09-30,1076940.0,1113478.0,943260.0,2222096.0,17.0,3335557.0,3335557.0,1392213.0,32398.0,185751.0,149858.0,66153.0,492040.0,83.0,229555.0,66869.0,32398.0,492040.0,1402502.0,1784.0,24165.0,52101.0,1459065.0,993564.0,1113461.0,66869.0,45419.5,0.0,15946.0,943260.0,1009413.0,993564.0,1076282.0,2003930.0,128284.0,2222596.0,492040.0,17.0,492040.0,400315.0,24165.0,81092.0,LNE,0
2023-12-31,1076297.0,1111025.0,1052859.0,2204255.0,14.0,3315266.0,3315266.0,1384769.0,37788.0,179517.0,184548.0,61242.0,492040.0,882.0,229555.0,53922.0,37788.0,492040.0,1376181.0,1784.0,24708.0,46814.0,1438677.0,987940.0,1111011.0,53922.0,45419.5,0.0,15795.0,1052859.0,1114100.0,987940.0,1168022.0,1986936.0,161272.0,2213622.0,492040.0,14.0,492040.0,394829.0,24708.0,75653.0,LNE,0
2024-03-31,1061982.0,1095117.0,970063.0,2092770.0,14.0,3187873.0,3187873.0,1362504.0,30627.0,180951.0,158124.0,74911.0,492040.0,1229.0,229555.0,54909.0,30627.0,492040.0,1360582.0,1784.0,26190.0,47693.0,1417399.0,962861.0,1095103.0,54909.0,45419.5,0.0,15895.0,970063.0,1044974.0,962861.0,1099883.0,1881178.0,136572.0,2112165.0,492040.0,14.0,492040.0,381405.0,26190.0,76633.0,LNE,0
2024-06-30,1028144.0,1059577.0,788127.0,1954153.0,13.0,3013717.0,3013717.0,1358768.0,24226.0,184504.0,157434.0,64280.0,492040.0,0.0,229555.0,62345.0,24226.0,492040.0,1370758.0,1784.0,26116.0,48881.0,1421100.0,941097.0,1059564.0,62345.0,45419.5,0.0,15885.0,788127.0,852407.0,941097.0,914752.0,1745410.0,137192.0,1960442.0,492040.0,13.0,492040.0,345639.0,26116.0,77811.0,LNE,0
2016-09-30,850769.0,1180156.0,152033.0,3275398.0,32153.0,4455554.0,4455554.0,2932517.0,2652243.0,3524.0,14926.0,1.0,690875.0,2139.0,1511210.0,2732848.0,554.0,690875.0,0.0,32087.0,550354.0,121.0,3202597.0,3432914.0,1180156.0,302233.0,2651689.0,0.0,27.0,152033.0,152712.0,3432914.0,562519.0,587478.0,9748.5,562519.0,919555.0,473443.0,919555.0,486260.0,1740.0,148.0,SSP,0
2016-12-31,705622.0,1241619.0,152288.0,3721024.0,55190.0,4962643.0,4962643.0,3303023.0,3250855.0,3693.0,13993.0,4478.0,690875.0,2139.0,1511210.0,2732848.0,65.0,690875.0,117.0,32087.0,364218.0,213.0,3615190.0,3684953.0,1241619.0,367357.0,3250790.0,0.0,81.0,152288.0,156766.0,3684953.0,585619.0,411286.0,9748.5,585619.0,919555.0,473443.0,919555.0,548970.0,1803.0,293.0,SSP,0
2017-06-30,924249.0,1452589.0,164002.0,4216215.0,69076.0,5668804.0,5668804.0,3729833.0,3748228.0,3959.0,17862.0,1.0,691625.0,2139.0,1511210.0,2732848.0,563534.0,691625.0,0.0,32087.0,348645.0,278.0,4096873.0,4210595.0,1452589.0,436116.0,3748228.0,0.0,4.0,164002.0,164003.0,13450017.0,746054.0,394952.0,9748.5,746054.0,920553.0,473443.0,920553.0,761890.0,998.0,282.0,SSP,0
2017-09-30,2568741.0,3244913.0,159099.0,4453610.0,66675.0,7698523.0,7698523.0,2849506.0,3797588.0,4092.0,17142.0,0.0,922000.0,2139.0,1511210.0,2732848.0,563534.0,922000.0,0.0,32087.0,492678.0,310.0,4290266.0,4803498.0,3244913.0,1507435.0,3797588.0,0.0,147012.0,159099.0,159099.0,13450017.0,1843404.0,585255.0,9748.5,1843404.0,1227182.0,473443.0,1227182.0,815994.0,540.0,147322.0,SSP,0
2017-12-31,2653623.0,3307830.0,144733.0,4962014.0,113839.0,8269843.0,8269843.0,3082506.0,4061676.0,3973.0,15447.0,4583.0,922000.0,2139.0,1511210.0,2732848.0,563534.0,922000.0,0.0,32087.0,510384.0,293.0,4572060.0,5427213.0,3307830.0,1603392.0,4061676.0,0.0,264.0,144733.0,149316.0,13450017.0,1800486.0,782526.0,9748.5,1800486.0,1227182.0,473443.0,1227182.0,888803.0,70.0,141559.0,SSP,0
2018-03-31,2745699.0,3419849.0,170258.0,5470674.0,143847.0,8890523.0,8890523.0,3389574.0,4174337.0,4529.0,17435.0,18009.0,922000.0,2139.0,1511210.0,2732848.0,563534.0,922000.0,0.0,32087.0,538144.0,340.0,4712481.0,6046464.0,3419849.0,1466754.0,4174337.0,0.0,43991.0,170258.0,188267.0,13450017.0,1701418.0,1147961.0,9748.5,1701418.0,1227182.0,473443.0,1227182.0,995355.0,0.0,184984.0,SSP,0
2018-06-30,2723405.0,3410008.0,217062.0,6376788.0,161267.0,9786796.0,9786796.0,4434846.0,5266988.0,4735.0,32661.0,14939.0,922000.0,2139.0,1511210.0,2732848.0,563534.0,922000.0,0.0,32087.0,632843.0,387.0,5899831.0,6718199.0,3410008.0,1626252.0,5266988.0,0.0,610.0,217062.0,232001.0,13450017.0,1905761.0,943798.0,9748.5,1905761.0,1227182.0,473443.0,1227182.0,959275.0,0.0,142074.0,SSP,0
2018-09-30,2743824.0,3461179.0,204345.0,7721247.0,266109.0,11182426.0,11182426.0,5514924.0,6416744.0,4591.0,244656.0,270518.0,922000.0,2139.0,1511210.0,2732848.0,563534.0,922000.0,0.0,32087.0,492868.0,434.0,6909612.0,7582223.0,3461179.0,1660797.0,6416744.0,0.0,14906.0,204345.0,474863.0,13450017.0,2383393.0,1033803.0,212598.0,2383393.0,1227182.0,473443.0,1227182.0,1077768.0,0.0,256491.0,SSP,0
2018-12-31,2582908.0,3533541.0,182460.0,8359187.0,324605.0,11892728.0,11892728.0,6576270.0,6868209.0,19473.0,134494.0,47312.0,922000.0,2139.0,1511210.0,2732848.0,0.0,922000.0,0.0,17079.0,508587.0,482.0,7376795.0,8352084.0,3533541.0,1125130.0,6868209.0,0.0,256141.0,182460.0,229772.0,13450017.0,2014945.0,1146901.0,117504.0,2014945.0,1227182.0,473443.0,1227182.0,1181970.0,0.0,489353.0,SSP,0
2019-03-31,2680361.0,3624290.0,219518.0,8615884.0,317483.0,12240174.0,12240174.0,6572162.0,6813603.0,7303.0,148025.0,104359.0,922000.0,2139.0,1511210.0,2732848.0,563534.0,922000.0,0.0,17079.0,513562.0,543.0,7327165.0,9107537.0,3624290.0,1072486.0,6813603.0,0.0,253099.0,219518.0,323877.0,13450017.0,1666185.0,1477495.0,9770.0,1666185.0,1227182.0,473443.0,1227182.0,1305994.0,21345.5,489630.0,SSP,0
2019-06-30,2488351.0,3545255.0,274426.0,9150906.0,326626.0,12696161.0,12696161.0,7695435.0,7542688.0,7470.0,167444.0,100571.0,922000.0,2139.0,1511210.0,2732848.0,1127.0,922000.0,0.0,26661.0,568368.0,603.0,8111056.0,9577566.0,3545255.0,742247.0,7541561.0,0.0,303762.0,274426.0,374997.0,13450017.0,1471456.0,1264638.0,9401.0,1471456.0,1227184.0,473443.0,1227184.0,1266374.0,131.0,548771.0,SSP,0
2019-09-30,2606884.0,3682970.0,313633.0,9201514.0,332433.0,12884484.0,12884484.0,7786046.0,7332509.0,7638.0,25251.0,99945.0,922000.0,2139.0,1511210.0,30406.0,1055.0,922000.0,366956.0,26661.0,627846.0,664.0,8327311.0,9357462.0,3682970.0,873698.0,7331454.0,0.0,301864.0,313633.0,413578.0,13450017.0,1820200.0,1517741.0,9401.0,1820200.0,1227184.0,473443.0,1227184.0,1410376.0,168.0,589519.0,SSP,0
2019-12-31,2731194.0,3777023.0,231140.0,9268103.0,219963.0,13045127.0,13045127.0,8031941.0,7667290.0,9021.0,99063.0,116943.0,922000.0,2139.0,1511210.0,1185.0,917.0,922000.0,373832.0,26041.0,686314.0,969.0,8727436.0,9722104.0,3777023.0,915457.0,7666372.0,0.0,364861.0,231140.0,348083.0,13450017.0,1589811.0,1367868.0,80695.0,1589811.0,1227184.0,473443.0,1227184.0,1527573.0,226.0,643929.0,SSP,0
2020-03-31,2892627.0,4015745.0,286327.0,11040472.0,266212.0,15056217.0,15056217.0,9637493.0,9185853.0,213341.0,28739.0,122112.0,922000.0,2139.0,1511210.0,7896.0,692856.0,922000.0,391570.0,26041.0,788869.0,6089.0,10366292.0,11190916.0,4015745.0,995011.0,8492997.0,0.0,386045.0,286327.0,408439.0,854779.0,1918302.0,1368282.0,9848.0,1918302.0,1227184.0,473443.0,1227184.0,1743618.0,31741.0,780135.0,SSP,0
2020-06-30,2976284.0,4096617.0,364497.0,11109799.0,278961.0,15206416.0,15206416.0,9243390.0,8917871.0,191645.0,27194.0,112948.0,922000.0,2139.0,1511210.0,1380.0,651916.0,922000.0,370531.0,26041.0,849021.0,6058.0,10137423.0,11255725.0,4096617.0,1172994.0,8265955.0,0.0,457669.0,364497.0,477445.0,819671.0,1950134.0,1710723.0,9493.0,1950270.0,1227184.0,473443.0,1227184.0,1893676.0,30492.0,836307.0,SSP,0
2020-09-30,3221921.0,4374679.0,321103.0,12158402.0,362540.0,16533081.0,16533081.0,10383959.0,9389661.0,223645.0,26398.0,113343.0,922000.0,2139.0,1511210.0,1078.0,673189.0,922000.0,761797.0,26041.0,902896.0,5734.0,11054354.0,11783685.0,4374679.0,1032935.0,8716472.0,0.0,988128.0,321103.0,434446.0,843173.0,1921198.0,2162486.0,9727.0,1921450.0,1227184.0,473443.0,1227184.0,2121210.0,32043.0,1632830.0,SSP,0
2020-12-31,3419203.0,4804410.0,327052.0,12457868.0,336891.0,16925387.0,16925387.0,10659103.0,10183268.0,213958.0,27710.0,323860.0,922000.0,2139.0,1511210.0,651.0,582811.0,922000.0,291334.0,32087.0,1240523.0,5486.0,11715125.0,12015448.0,4467519.0,1392913.0,9600457.0,0.0,746091.0,327052.0,659872.0,766489.0,2299714.0,1702258.0,9259.0,2304793.0,1227186.0,336891.0,1227186.0,2161544.0,29849.0,1471328.0,SSP,0
2021-03-31,3462680.0,4834369.0,324285.0,11991434.0,344329.0,16481474.0,16481474.0,10433726.0,9871823.0,175780.0,28168.0,321533.0,922000.0,2139.0,1511210.0,1114.0,560520.0,922000.0,197698.0,32087.0,1212344.0,4768.0,11281865.0,11605241.0,4490040.0,1192468.0,9311303.0,0.0,883971.0,324285.0,655170.0,738957.0,2190782.0,1573001.0,9678.0,2191173.0,1227186.0,344329.0,1227186.0,2344635.0,29497.0,1603683.0,SSP,0
2021-06-30,3739723.0,5248011.0,381783.0,13671439.0,460345.0,18459105.0,18459105.0,10342080.0,8935425.0,1967494.0,31398.0,106821.0,1014200.0,2139.0,1511210.0,2859.0,566548.0,1014200.0,198543.0,32087.0,1893960.0,4694.0,11027928.0,13527578.0,4787666.0,1146193.0,8368877.0,0.0,1148586.0,381783.0,498169.0,745622.0,1943199.0,2268493.0,9926.0,1943609.0,1227184.0,460345.0,1227184.0,2482553.0,30600.0,1882627.0,SSP,0
2021-09-30,4049134.0,5670792.0,414552.0,17192595.0,523504.0,22339883.0,22339883.0,12185813.0,10685574.0,205159.0,130587.0,153199.0,1014200.0,2139.0,1511210.0,851.0,584376.0,1014200.0,325566.0,32087.0,1975346.0,4298.0,12986486.0,16645897.0,5147288.0,1324177.0,10101198.0,0.0,1246941.0,414552.0,577877.0,767706.0,2323975.0,5722255.0,110621.0,2339141.0,1227184.0,523504.0,1227184.0,2576239.0,32396.0,2159231.0,SSP,0
2021-12-31,4651649.0,6374199.0,477348.0,18179195.0,490084.0,24063310.0,24063310.0,11172784.0,11414820.0,175418.0,31394.0,387953.0,1071584.0,2139.0,2144434.0,3579719.0,552711.0,1071584.0,518384.0,32087.0,2331192.0,3869.0,14264396.0,16246597.0,5884115.0,3581696.0,10862109.0,0.0,671954.0,477348.0,875275.0,16246597.0,4778851.0,6081567.0,10436.0,4786436.0,1296619.0,490084.0,1296619.0,2725292.0,31141.0,1694011.0,SSP,0
2022-03-31,5625968.0,7300278.0,619395.0,19016451.0,507177.0,25809552.0,25809552.0,10551504.0,12132199.0,123775.0,396727.0,368225.0,1136324.0,2139.0,2859451.0,4696423.0,512645.0,1136324.0,325877.0,1179163.0,2282723.0,5555.0,14740799.0,15617236.0,6793101.0,4696472.0,11619554.0,0.0,740102.0,619395.0,997562.0,15617236.0,6055531.0,6231368.0,376053.0,6070333.0,1374954.0,507177.0,1374954.0,3019888.0,28929.0,1700876.0,SSP,0
2022-06-30,6660225.0,8137895.0,474986.0,15635394.0,495066.0,23278223.0,23278223.0,8149913.0,10524150.0,63998.0,33131.0,200535.0,1248933.0,2139.0,2859573.0,4048349.0,478060.0,1248933.0,18000.0,1241472.0,1161329.0,552.0,11703479.0,14329694.0,7642829.0,4048632.0,10046090.0,0.0,762364.0,474915.0,685989.0,14329694.0,5065959.0,4478160.0,10805.0,5080528.0,1373827.0,495066.0,1373827.0,3539629.0,18806.0,1572132.0,SSP,0
2022-09-30,6833629.0,8366237.0,460517.0,15325482.0,534095.0,23157624.0,23157624.0,10512995.0,12981209.0,58763.0,34396.0,220296.0,1248933.0,2139.0,2859573.0,4090588.0,481095.0,1248933.0,18000.0,1266235.0,1332700.0,634.0,14331909.0,14490002.0,7832142.0,4353009.0,12500114.0,0.0,375020.0,460446.0,725583.0,14490002.0,5438756.0,1668495.0,11322.0,5454080.0,1373827.0,534095.0,1373827.0,3520716.0,19204.0,879332.0,SSP,0
2022-12-31,6829197.0,8277012.0,473521.0,13516331.0,501297.0,21292046.0,21292046.0,9966719.0,11769572.0,15409.0,24148.0,159813.0,1248933.0,2139.0,2859573.0,3227501.0,614981.0,1248933.0,30212.0,1070383.0,896496.0,741.0,12696280.0,14035630.0,7775715.0,3230858.0,11154591.0,0.0,469067.0,473521.0,699941.0,14035630.0,4251191.0,1173475.0,3218.0,4270736.0,1373827.0,501297.0,1373827.0,3652169.0,21775.0,893819.0,SSP,0
2023-03-31,7018822.0,8447365.0,574997.0,13328611.0,507622.0,21268354.0,21268354.0,9670451.0,11007237.0,46813.0,22018.0,161389.0,1248933.0,2139.0,2859573.0,3192710.0,601318.0,1248933.0,117212.0,1156363.0,1363400.0,781.0,12487849.0,13762816.0,7939743.0,3325020.0,10405919.0,0.0,487673.0,574997.0,802450.0,13762816.0,4426051.0,1707296.0,3205.0,4448902.0,1373827.0,507622.0,1373827.0,3908361.0,21791.0,907723.0,SSP,0
2023-06-30,7121022.0,8435534.0,610623.0,13817937.0,406513.0,21846958.0,21846958.0,9321505.0,11385688.0,50118.0,52758.0,62488.0,1373826.0,2139.0,2859573.0,3884244.0,583481.0,1373826.0,28212.0,1072802.0,1631611.0,2397.0,13045511.0,13563123.0,8029021.0,4130519.0,10802207.0,0.0,447836.0,610623.0,709490.0,13563123.0,5345022.0,1912166.0,24001.0,5369657.0,1373826.0,406513.0,1373826.0,3847173.0,20916.0,863561.0,SSP,0
2023-09-30,7333746.0,8676191.0,580351.0,13621453.0,451440.0,21846204.0,21846204.0,9222767.0,11204969.0,23877.0,27212.0,76095.0,1373826.0,2139.0,2859573.0,3787179.0,525120.0,1373826.0,35436.0,1143934.0,1563611.0,861.0,12804016.0,13631506.0,8224751.0,4032689.0,10679849.0,0.0,375587.0,580176.0,706001.0,13631506.0,5262691.0,1857213.0,1600.0,5292885.0,1373826.0,451440.0,1373826.0,4065919.0,22287.0,818484.0,SSP,0
2023-12-31,7187125.0,8466864.0,518708.0,13033318.0,433052.0,21067131.0,21067131.0,9229281.0,10602504.0,36635.0,29756.0,48214.0,1373826.0,2139.0,2859573.0,3156855.0,577566.0,1373826.0,14436.0,1233196.0,1582309.0,4459.0,12199249.0,13336911.0,8033813.0,3403020.0,10024938.0,12588.0,345132.0,518708.0,791032.0,13336911.0,4762600.0,1886762.0,1600.0,4781370.0,1361237.0,433052.0,1361237.0,4191814.0,24390.0,784708.0,SSP,0
2024-03-31,4694497.0,8216358.0,732989.0,18179797.0,473443.0,25922712.0,25922712.0,14093698.0,13527406.0,216156.0,46527.0,60429.0,1373826.0,2139.0,2859573.0,3143071.0,652791.0,1373826.0,170230.0,451343.0,3119782.0,15755.0,16817418.0,16404425.0,7742915.0,3197163.0,12874615.0,63099.0,357746.0,732989.0,1093330.0,16404425.0,4866316.0,3617813.0,1600.0,4894337.0,1310726.0,473443.0,1310726.0,4396038.0,28891.0,1051879.0,SSP,0
2024-06-30,4407967.0,7953265.0,501594.0,17728321.0,443286.0,25238300.0,25238300.0,14521184.0,12980920.0,161183.0,32390.0,34780.0,1373826.0,2139.0,2859573.0,2322625.0,713002.0,1373826.0,237404.0,579719.0,3236097.0,987.0,16454421.0,16590626.0,7509979.0,2376523.0,12267918.0,90000.0,338508.0,501594.0,563170.0,16590626.0,3571065.0,3788852.0,1600.0,3603115.0,1283826.0,443286.0,1283826.0,4390078.0,101791.0,1255279.0,SSP,0
2004-12-31,55539.0,55539.0,39669.0,98466.0,1546507.0,154006.0,154005.0,9829.0,5974.0,58757.0,22981.0,8709.0,35000.0,4180.0,3009923.0,7063.0,575.0,35000.0,8424.0,1063923.0,2494.0,156762.5,16892.0,42831.0,55539.0,7063.0,5399.0,0.0,7341.0,38678.0,48240.0,42831.0,56078.0,92492.0,13734.0,103834.0,50000.0,1546507.0,50000.0,20539.0,3603.0,7341.0,SPCG,0
2005-03-31,60909.0,60909.0,39953.0,100702.0,1546507.0,161611.0,161611.0,21067.0,12444.0,58757.0,21058.0,16122.0,35000.0,6327.0,3009923.0,7311.0,527.0,35000.0,11000.0,1063923.0,4934.0,156762.5,28378.0,56450.0,60909.0,7311.0,11917.0,0.0,2294.0,37966.0,55189.0,56450.0,62847.0,88258.0,13734.0,102649.0,50000.0,1546507.0,50000.0,25909.0,3603.0,2512.0,SPCG,0
2005-09-30,53056.0,53056.0,47709.0,99624.0,1546507.0,152680.0,152680.0,28305.0,13561.0,58757.0,9235.0,20691.0,35000.0,1965.0,3009923.0,2280.0,4202.0,35000.0,11964.0,1063923.0,5060.0,156762.5,30585.0,61889.0,53056.0,2280.0,9359.0,0.0,1766.0,45551.0,68098.0,61889.0,72039.0,86063.0,13734.0,89025.0,50000.0,1546507.0,50000.0,18056.0,3603.0,1766.0,SPCG,0
2005-12-31,95795.0,95795.0,49439.0,76310.0,1546507.0,172105.0,172105.0,-10067.0,3722.0,58757.0,6388.0,15041.0,50000.0,20731.5,25870.0,19789.0,3722.0,50000.0,6000.0,1063923.0,1521522.0,156762.5,9722.0,60197.0,95795.0,19789.0,2579003.5,0.0,1795.0,46935.0,63832.0,60197.0,84541.0,72588.0,108.0,109832.0,50000.0,1546507.0,50000.0,19925.0,3603.0,2076.0,SPCG,0
2006-03-31,90610.0,90610.0,52162.0,101937.0,1546507.0,192547.0,192547.0,-20459.0,3534.0,58757.0,20042.0,15778.0,50000.0,1622.0,25870.0,29993.0,3534.0,50000.0,6000.0,1063923.0,1521522.0,156762.5,9534.0,59290.0,90610.0,29993.0,2579003.5,0.0,6272.0,49688.0,67292.0,59290.0,98424.0,98403.0,13734.0,126985.0,50000.0,1546507.0,50000.0,14740.0,3603.0,6272.0,SPCG,0
2006-06-30,98897.0,98897.0,69260.0,96278.0,1546507.0,195175.0,195175.0,-1056.0,3296.0,58757.0,12377.0,15243.0,50000.0,2763.0,25870.0,10391.0,3296.0,50000.0,6039.0,1063923.0,1521522.0,156762.5,9335.0,58852.0,98897.0,10391.0,2579003.5,0.0,3669.0,65868.0,83210.0,58852.0,94987.0,92982.0,13734.0,130266.0,50000.0,1546507.0,50000.0,23027.0,3603.0,6057.0,SPCG,0
2006-09-30,96685.0,96685.0,58450.0,92333.0,1546507.0,189018.0,189018.0,1818.0,2993.0,58757.0,11087.0,18897.0,50000.0,20731.5,25870.0,7795.0,2993.0,50000.0,6620.0,1063923.0,1521522.0,156762.5,9613.0,58301.0,96685.0,7795.0,2579003.5,0.0,6052.0,53601.0,74309.0,58301.0,83544.0,89340.0,13734.0,122257.0,50000.0,1546507.0,50000.0,20815.0,3603.0,8460.0,SPCG,0
2006-12-31,99754.0,100773.0,63521.0,84774.0,1546507.0,185547.0,185547.0,-8160.0,2774.0,58757.0,5985.0,3079.0,50000.0,20731.5,25870.0,17885.0,2774.0,50000.0,6000.0,1063923.0,951.0,156762.5,9725.0,67241.0,100773.0,17885.0,0.0,0.0,3294.0,58085.0,62975.0,67241.0,81654.0,82000.0,2465.0,111565.0,50000.0,1546507.0,50000.0,24903.0,3603.0,5722.0,SPCG,0
2007-03-31,101272.0,102234.0,59379.0,80799.0,1546507.0,183033.0,183033.0,-10010.0,5570.0,58757.0,4899.0,6708.0,50000.0,1314.0,25870.0,23280.0,5570.0,50000.0,6000.0,1063923.0,1700.0,156762.5,13270.0,73596.0,102234.0,23280.0,2579003.5,0.0,69.0,52912.0,59620.0,73596.0,83932.0,75229.0,321.0,108406.0,50000.0,1546507.0,50000.0,26364.0,3603.0,69.0,SPCG,0
2007-06-30,92903.0,93808.0,44360.0,64699.0,1546507.0,158507.0,158507.0,-1894.0,5112.0,58757.0,4005.0,7771.0,50000.0,88.0,25870.0,8750.0,5112.0,50000.0,0.0,1063923.0,1744.0,156762.5,6856.0,72681.0,93808.0,8750.0,2579003.5,0.0,652.0,37801.0,48653.0,72681.0,58596.0,59587.0,412.0,84269.0,50000.0,1546507.0,50000.0,17938.0,3603.0,652.0,SPCG,0
2007-09-30,92372.0,93221.0,47338.0,88905.0,1546507.0,182126.0,182126.0,-13285.0,8863.0,58757.0,5684.0,5849.0,50000.0,20731.5,25870.0,25215.0,4150.0,50000.0,0.0,1063923.0,3067.0,156762.5,11930.0,77345.0,93221.0,25215.0,4713.0,0.0,624.0,40234.0,50110.0,77345.0,76231.0,80042.0,1562.0,103308.0,50000.0,1546507.0,50000.0,17351.0,3603.0,624.0,SPCG,0
2007-12-31,95299.0,96294.0,55436.0,90259.0,1546507.0,186551.0,186553.0,120.0,14969.0,58757.0,9094.0,29223.0,50000.0,20731.5,25870.0,18669.0,3798.0,50000.0,0.0,1063923.0,3820.0,156762.5,18789.0,86195.0,96294.0,18669.0,11171.0,0.0,3734.0,47047.0,51418.0,16061356.0,70611.0,75290.0,13734.0,95627.0,50000.0,1546507.0,50000.0,20424.0,3603.0,3734.0,SPCG,0
2008-03-31,100398.0,100589.0,44512.0,126841.0,1546507.0,227430.0,227430.0,-1743.0,19085.0,58757.0,8852.0,16510.0,50000.0,20731.5,25870.0,24518.0,3428.0,50000.0,0.0,1063923.0,3690.0,156762.5,22775.0,93247.0,100589.0,24518.0,15657.0,0.0,1511.0,35104.0,58790.0,93247.0,85391.0,107756.0,13734.0,132481.0,50000.0,1546507.0,50000.0,24719.0,3603.0,1511.0,SPCG,0
2008-06-30,99907.0,100087.0,59803.0,128202.0,1546507.0,228289.0,228289.0,21626.0,19602.0,58757.0,16864.0,14071.0,50000.0,20731.5,25870.0,12118.0,4244.0,50000.0,10000.0,1063923.0,4142.0,156762.5,33744.0,92555.0,100087.0,12118.0,15358.0,0.0,1756.0,49771.0,69802.0,92555.0,82495.0,108600.0,13734.0,133798.0,50000.0,1546507.0,50000.0,24217.0,3603.0,1756.0,SPCG,0
2008-09-30,98569.0,98737.0,47531.0,148198.0,1546507.0,246935.0,246935.0,15836.0,18557.0,58757.0,25611.0,15666.0,50000.0,20731.5,25870.0,16779.0,3958.0,50000.0,10000.0,1063923.0,4058.0,156762.5,32615.0,90379.0,98737.0,16779.0,14599.0,0.0,1829.0,36744.0,58249.0,90379.0,80886.0,129641.0,13734.0,154559.0,50000.0,1546507.0,50000.0,22867.0,3603.0,1829.0,SPCG,0
2008-12-31,100949.0,101462.0,40415.0,101995.0,1546507.0,203458.0,203457.0,16206.0,17511.0,58757.0,13375.0,29223.0,50000.0,20731.5,25870.0,13270.0,3671.0,50000.0,8000.0,1063923.0,3965.0,156762.5,29476.0,88732.0,101462.0,13270.0,13840.0,0.0,1576.0,28793.0,47873.0,16061356.0,65291.0,84484.0,13734.0,112637.0,50000.0,1546507.0,50000.0,25592.0,3603.0,1576.0,SPCG,0
